Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-554.4811	-529.8435	-24.63757	0.43785	0.52985	2.7219	8.1161	4.84996	5.61725	13.3362	14.1034	10.8373	19.1384	0.593572	0.718291	3.68994	1.67343	1	1.1582	0.43785	0.52985	2.7219	0	0	0	0	0	0	0	0	0.90621	-0.367576	0	0	0.2616934	0.09139677	0.7376532	6.046952	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0.586048	0	0	0.453134	0.146871	0.514878	6.04695	0.261693	6.308645	1.67343	1	1.1582
10	-555.9793	-529.8074	-26.17183	0.0580468	0.0558356	0.0403467	8.07692	4.77204	3.76033	13.1132	12.1277	46.3713	17.2983	1.24763	1.2001	0.86719	1.82284	1.07698	0.848651	0.0580468	0.0558356	0.0403467	0	0	0	0	0	-1.70079	0.379675	0	-0.313168	0	-0.127322	0	0.5586445	0.09552635	0.0465258	5.252816	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	-0.25311	0	0	-0.0946837	0.26115	0	0	0.510447	5.25282	0.558644	5.81146	1.82284	1.07698	0.848651
20	-555.5351	-530.035	-25.50013	0.276979	0.59134	0.59134	8.76604	5.2227	2.001	14.3689	11.1472	7.39032	16.4115	0.468392	1	1	1.67845	1	0.383136	0.276979	0.59134	0.59134	0	0	0	0	0	0	0	0	0	0	0	0	0.1986363	0.06916193	0.5913399	4.50798	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	-0.612778	-0.824844	0.652452	-1.40528	0	-0.758449	-0.959365	0.517872	4.50798	0.198636	4.706616	1.67845	1	0.383136
30	-559.7693	-529.5809	-30.18841	0.361129	0.5522	3.40126	8.36797	3.99339	2.67884	12.54	11.1968	6.72854	15.2055	0.475301	0.72678	4.47657	1.93164	0.921823	0.618377	0.361129	0.5522	3.40126	0	0	0	0	-0.394453	0	0	0	0.54791	0	0	0.151929	0.07744069	0.1102439	0.7597899	4.473384	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1.7602	-1.24516	0	1.62553	0.792647	-0.356727	-0.423791	0.520102	4.47338	0.0774407	4.550825	1.93164	0.921823	0.618377
40	-564.2724	-530.7658	-33.50665	0.267963	0.701117	0.424808	6.97504	4.11734	2.63792	11.2728	9.88695	6.99413	14.0695	0.762071	1.99393	1.20813	1.69406	1	0.640686	0.267963	0.701117	0.424808	0	0	0	0	0.943103	0	0.261625	0	-1.18484	0	0	0	0.1601117	0.06188379	0.3516246	4.231315	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	2.34482	0.497335	1.30435	-0.739334	1.71623	-1.10876	-0.445216	0.52713	4.23132	0.160112	4.391427	1.69406	1	0.640686
50	-556.0264	-528.9827	-27.04366	0.0546007	0.499916	0.1564	7.74421	4.4342	1.5528	12.5371	9.65566	6.68519	14.3844	0.228224	2.08958	0.653732	1.95347	1.11852	0.391692	0.0546007	0.499916	0.1564	0	0	0	0	0	0	-0.468755	0	-0.574437	-0.75101	-0.192303	0	0.3109567	0.05768694	0.2392421	3.763885	0	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	0.666155	0	0.9945	0.0342466	-1.19977	-0.689415	0.533749	3.76388	0.310957	4.074841	1.95347	1.11852	0.391692
60	-555.7066	-531.5645	-24.14209	0.107513	0.250816	0.312646	7.1407	4.22087	4.22087	12.0689	12.0689	9.14908	16.6435	0.400238	0.933716	1.16389	1.69176	1	1	0.107513	0.250816	0.312646	0	0	0	0	0	0	0.549685	0	0.117749	0	0	0	0.5001704	0.1256442	0.2686217	5.029383	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1.94446	0	0	0	0	-0.832509	0	0.525771	5.02938	0.50017	5.529553	1.69176	1	1
70	-553.1723	-530.3302	-22.84208	0.0274114	0.0847833	0.0747374	8.57907	5.11614	4.62568	14.5193	13.9817	9.77922	18.7923	0.49129	1.51956	1.33951	1.67686	1	0.904135	0.0274114	0.0847833	0.0747374	0	0	0	0	0	1.05957	0	0	0	-0.780941	0	0	0.1517781	0.05683918	0.05579477	5.877413	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	-0.14318	0	0	0	-0.100776	0.516925	5.87741	0.151778	6.029191	1.67686	1	0.904135
80	-558.9258	-530.7009	-28.225	0.188873	0.631926	3.31114	7.07736	4.22718	4.22718	13.993	13.4737	9.53575	18.2251	0.271974	0.909963	4.76798	1.67425	1	1	0.188873	0.631926	3.31114	0	0	0	0	-0.484456	0	0.962184	0	0.959917	-0.867419	0	0	1.270881	0.0748464	0.6944531	5.019467	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0	1	0	-1.02204	0	1.12918	0	0.165524	0	0.515367	5.01947	1.27088	6.290348	1.67425	1	1
90	-558.6119	-530.4394	-28.17249	1.08339	1.75771	7.50272	8.52211	5.08681	1.73988	14.2325	11.5857	10.2955	17.2594	0.446478	0.724375	3.09198	1.67534	1	0.342037	1.08339	1.75771	7.50272	0	0	0	0	1.60951	-0.714656	0	0	0.798478	-0.266203	0	0	0.9221204	0.09581707	2.426514	4.225098	1	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0.856219	0	0	0	-1.07284	0.516014	4.2251	0.92212	5.147219	1.67534	1	0.342037
