Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-772.0591	-749.3048	-22.75432	0.0374881	0.0419513	0.054367	0.616422	0.616422	1.31567	1.66011	2.36049	2.38665	3.20322	1.357	1.51856	1.96798	0.468525	0.468525	1	0.0374881	0.0419513	0.054367	0	0	0	0	0.362086	-0.61726	0	-1.26785	0.166997	-1.24714	0	0	0.3086472	0.714186	0.02762574	0.7936594	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	-0.411153	0	0	0	0.700022	0	-0.758166	0.793659	0.308647	1.102307	0.468525	0.468525	1
10	-771.4083	-750.9865	-20.42174	0.00510596	0.00340879	0.00510596	0.629762	0.458818	1.47035	1.85482	2.86635	2.69541	3.70829	1.49788	1	1.49788	0.505164	0.368041	1.17944	0.00510596	0.00340879	0.00510596	0	0	0	0	0	0	-0.0378835	-1.55178	0	0	0.770037	-0.12246	0.5418132	0.6426272	0.003408789	0.7517603	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0.404052	0	0	-0.758695	0.75176	0.541813	1.293573	0.505164	0.368041	1.17944
20	-776.4852	-751.2438	-25.24136	0.0484061	0.0422479	0.0188378	0.523021	0.456789	1.30555	1.77803	2.20267	2.20747	3.02912	1.40825	1.2291	0.548037	0.620548	0.541966	1.54899	0.0484061	0.0422479	0.0188378	0	0	0	0	-0.576897	0	0	-1.0911	0	1.09457	-0.625314	-0.166313	0.3539656	0.739682	0.0343732	0.6781762	1	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	-0.939349	0	1.23548	0	-0.0263924	0	0.432014	-0.758065	0.678176	0.353966	1.032142	0.620548	0.541966	1.54899
30	-772.0865	-751.6661	-20.42038	0.0670615	0.0670615	0.0670615	0.79823	0.703396	1.69321	1.8508	2.84062	2.74579	3.7186	1	1	1	0.489707	0.431527	1.03877	0.0670615	0.0670615	0.0670615	0	0	0	0	0	0	0	-1.35279	0	0	0.290839	0	0.2469066	0.7094154	0.06706154	0.9832853	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	-0.674111	0	0.821094	-0.0371918	0	0	0	-0.758167	0.983285	0.246907	1.230192	0.489707	0.431527	1.03877
40	-780.9636	-757.3909	-23.57267	0.0409767	0.0409767	0.00495151	0.463576	0.512253	0.994304	1.61333	3.4583	3.11552	3.8019	8.27559	8.27559	1	0.45244	0.499946	0.970417	0.0409767	0.0409767	0.00495151	0	0	0	0	0	0.798352	0	-0.993052	0	0	-0.229603	0	0.8597567	0.7388349	0.004951515	0.6180754	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	-0.25967	0	-0.933622	0	0	2.11331	0	-0.758192	0.618075	0.859757	1.477832	0.45244	0.499946	0.970417
50	-777.5076	-750.307	-27.2006	0.0110194	0.0545894	0.0177058	0.720904	0.302721	1.4738	1.65563	2.76497	2.34678	3.38211	0.114513	0.567292	0.183999	0.634999	0.266648	1.29818	0.0110194	0.0545894	0.0177058	0	0	0	0	0	0	0	-1.90872	0.304661	0	1.99531	0	0.4171119	0.7388349	0.09622797	0.6851504	0	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1	-0.0402688	0.1028	0	-0.51812	-1.73267	-0.480715	0	-0.757499	0.68515	0.417112	1.102262	0.634999	0.266648	1.29818
60	-777.9192	-754.137	-23.78219	0.0205115	0.0499396	0.0600427	0.80301	0.612476	1.56953	1.85681	2.81386	2.62333	3.647	0.14031	0.341615	0.410726	0.528311	0.402956	1.03262	0.0205115	0.0499396	0.0600427	0	0	0	0	0	0	0	-0.661691	0	0	0.593291	0.0866061	0.3120603	0.517727	0.1461866	0.9173328	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	-0.527871	0	1.17289	0.292148	-0.889829	-1.07407	0	-0.75745	0.917333	0.31206	1.229393	0.528311	0.402956	1.03262
70	-777.1273	-749.5142	-27.61312	0.00783475	0.00891017	0.0814038	0.679198	0.565464	1.44951	1.94291	2.45624	2.51706	3.40741	0.104042	0.118323	1.08101	0.562816	0.46857	1.20113	0.00783475	0.00891017	0.0814038	0	0	0	0	0	-1.56602	0	-1.12425	0	-0.306511	0	0	0.3376609	0.5767223	0.07530373	0.8226356	0	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	0.0995157	-1.48618	0	0.293012	-0.0831298	-2.07657	0.183267	-0.75807	0.822636	0.337661	1.160297	0.562816	0.46857	1.20113
80	-782.9572	-752.3048	-30.65241	0.293277	0.250365	0.0973721	0.533999	0.492022	1.36985	1.63841	2.34414	2.30217	3.12829	1.14789	0.979929	0.381115	0.452971	0.417363	1.16199	0.293277	0.250365	0.0973721	0	0	0	0	0	0	-0.244566	-1.15544	2.57483	0.504475	0.263426	-0.220209	0.3459617	0.8852305	0.2554926	0.7113216	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1.40901	0.329926	0.398037	0	-1.03639	0.612885	0	-0.757795	0.711322	0.345962	1.057283	0.452971	0.417363	1.16199
90	-778.7434	-750.7226	-28.02077	0.0149587	0.289619	0.028504	0.58878	0.58878	1.25554	1.89	2.3593	2.36928	3.29423	0.0271053	0.524792	0.0516495	0.468948	0.468948	1	0.0149587	0.289619	0.028504	0	0	0	0	0.833225	-0.990729	0	-1.34871	0	0	0	0	0.406678	0.7567533	0.5518727	0.7578417	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0.965262	-0.121737	-2.96327	-0.644753	0	-0.757264	0.757842	0.406678	1.16452	0.468948	0.468948	1
