Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-220.6938	-199.312	-21.38184	0.033016	0.0525198	0.0525198	16.994	3.59847	0.0435629	20.7321	17.1499	4.14243	20.8993	0.628639	1	1	12.2589	2.59582	0.0314249	0.033016	0.0525198	0.0525198	0	0	0	0	0	-0.422736	0	0	0	0	0	1.80928	0.1303551	0.3063851	0.05251982	1.386256	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	-0.950796	1.10788	0	0.0746466	-0.464197	0	0	0	1.38626	0.130355	1.516611	12.2589	2.59582	0.0314249
10	-225.8691	-200.1356	-25.73352	0.200424	0.0291314	0.0291314	14.9005	2.64365	0.0577395	19.3348	16.3288	3.7827	19.6569	6.88001	1	1	12.8793	2.28504	0.0499072	0.200424	0.0291314	0.0291314	0	0	0	0	0.169303	0.362102	-0.516924	0	0	0	0	1.56741	0.971273	0.1832391	0.02913136	1.315102	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	-0.864323	-0.348435	0	0	0.768316	1.1603	0.463619	-0.0792057	1.3151	0.971273	2.286375	12.8793	2.28504	0.0499072
20	-225.4419	-201.4132	-24.02869	0.856201	0.726326	0.330885	16.7231	3.39829	0.0365944	22.6329	17.241	5.3236	22.0234	1.45027	1.23028	0.560466	13.1015	2.66234	0.0286693	0.856201	0.726326	0.330885	0	0	0	0	0.729422	0.586655	0	-0.908323	-0.30445	0.751953	0	1.85727	0.8514902	0.862054	0.5903752	1.276431	1	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0.204878	0	0	0	0	1.27643	0.85149	2.127921	13.1015	2.66234	0.0286693
30	-225.5775	-199.0096	-26.56786	0.14079	0.164964	0.455606	18.4302	3.91208	0.0316949	37.0743	18.5683	10.0909	26.9215	0.68523	0.802886	2.21745	13.338	2.83118	0.0229377	0.14079	0.164964	0.455606	0	0	0	0	2.1879	1.80823	0	-0.469067	0	-0.416409	0	1.9739	0.8789923	0.440072	0.2054638	1.317172	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0.198816	0	0	-0.143665	1.31717	0.878992	2.196164	13.338	2.83118	0.0229377
40	-222.0731	-201.0524	-21.02075	0.212996	0.775269	0.775269	20.7883	3.37728	0.0192465	25.2293	21.8713	5.147	26.04	0.274738	1	1	18.8035	3.05484	0.0174089	0.212996	0.775269	0.775269	0	0	0	0	0	0	0	0	0	0	0	2.11811	0.8789923	0.2611558	0.7752692	1.105551	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0.252486	0.498087	0	0	-1.29194	0	0	0	1.10555	0.878992	1.984544	18.8035	3.05484	0.0174089
50	-227.1138	-199.4346	-27.67916	0.129423	0.775269	0.775269	18.2035	2.63059	0.0116677	25.7103	23.9614	9.30528	29.3846	0.166939	1	1	22.3158	3.22486	0.0143036	0.129423	0.775269	0.775269	0	0	0	0	0	0.319413	0	0	0	0	0	2.22085	4.029155	0.2460606	0.7752692	0.823627	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1.08726	0.439177	0	0	-1.42039	-0.369737	0	0.0289388	0.823627	4.02915	4.852782	22.3158	3.22486	0.0143036
60	-224.1613	-198.6009	-25.56045	1.18636	0.975142	0.337374	18.3396	3.31891	0.0257051	23.3753	18.6668	8.42748	23.5086	1.53026	1.25781	0.43517	15.7975	2.85887	0.0221421	1.18636	0.975142	0.337374	0	0	0	0	0.606147	-0.225485	0	0	0	0.435055	0	1.99236	0.7917922	0.2359493	0.7752692	1.160918	1	1	0	0	0	1	0	1	1	1	1	1	0	1	0	0	-0.829138	1.03877	0.294009	-0.100252	0	-0.177211	0	0	1.16092	0.791792	1.952711	15.7975	2.85887	0.0221421
70	-224.764	-200.2947	-24.46931	0.507992	0.40222	0.251323	19.7173	2.71403	0.0260507	24.1209	21.4329	3.18673	24.0087	1.39807	1.10697	0.691679	19.8285	2.72934	0.0261976	0.507992	0.40222	0.251323	0	0	0	0	0	0	-0.388595	0.0305958	0	0.192755	0	1.90441	0.7157287	0.245551	0.3633524	1.117104	0	0	1	1	0	1	0	1	0	1	1	0	1	0	1	0	0	-1.33047	1.20784	0	0.0680859	0	0.349092	0	1.1171	0.715729	1.832832	19.8285	2.72934	0.0261976
80	-223.9177	-199.9759	-23.94186	0.091916	0.230227	0.230227	18.5498	2.87101	0.0157538	22.5703	20.4837	3.66038	23.169	0.399241	1	1	19.6677	3.04402	0.0167032	0.091916	0.230227	0.230227	0	0	0	0	0	0.996124	0	0.625942	0	0	0.0956077	1.99869	0.8237837	0.1622236	0.2302266	0.9431633	0	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0.564266	0	0	0.478169	-0.862	-0.0561887	0	0	0.943163	0.823784	1.766947	19.6677	3.04402	0.0167032
90	-224.3451	-199.6481	-24.69701	0.0745117	0.301569	16.4591	15.0787	2.43513	0.0172753	17.8327	15.1679	3.21521	17.8804	0.120037	0.485825	26.5154	17.8312	2.87966	0.0204289	0.0745117	0.301569	16.4591	0	0	0	0	0.555833	0	-0.371972	0	-1.1616	0	0.0956077	1.8934	0.1573721	0.428241	0.6207367	0.8592191	1	0	1	0	1	0	1	1	0	1	1	0	0	1	0	1	0	0.911614	-0.356725	0	0	0.435868	0	0.0478137	0.859219	0.157372	1.016591	17.8312	2.87966	0.0204289
100	-222.2952	-199.9648	-22.3304	1.19682	0.429174	0.0047816	18.8604	2.73091	0.0201775	22.2015	18.9267	3.32087	21.9916	6.27927	2.25172	0.0250873	19.9462	2.88813	0.0213391	1.19682	0.429174	0.0047816	0	0	0	0	0.964478	0	0	0	1.30607	0	0	2.01167	0.1431847	0.1777676	0.1905981	1.012922	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0.777296	0	-1.03645	0	0.206435	0	1.01292	0.143185	1.156106	19.9462	2.88813	0.0213391
110	-220.3344	-200.9263	-19.40816	0.451245	0.222901	0.222901	19.9307	2.86343	0.0115047	22.963	20.1111	3.04385	23.059	2.02442	1	1	22.9313	3.29452	0.0132367	0.451245	0.222901	0.222901	0	0	0	0	0	0	-0.452	0	0	0	0	2.26138	0.1194388	0.165323	0.2229009	0.869149	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0.845527	0	0	0	0.705283	0	0	0	0.869149	0.119439	0.9885877	22.9313	3.29452	0.0132367
120	-226.1168	-200.4777	-25.63909	0.0128504	0.0428224	0.189035	19.3619	3.01569	0.0187863	23.0985	20.2317	3.62086	23.4572	0.229536	0.764901	3.37657	19.0938	2.97393	0.0185261	0.0128504	0.0428224	0.189035	0	0	0	0	0	0.3227	0	-0.201211	-0.431244	0	0.0619769	1.99414	0.5007197	0.4516376	0.05598427	1.031318	0	1	0	1	1	0	1	1	1	1	0	1	1	0	1	0	1.33838	-0.078262	0	-0.504996	-0.522843	0	0.0506748	0	1.03132	0.50072	1.532038	19.0938	2.97393	0.0185261
130	-227.1071	-200.0285	-27.07863	0.139193	0.378711	5.82417	17.0818	3.08017	0.0244343	21.0401	17.9085	3.33509	20.9673	0.203613	0.553985	8.51971	15.7096	2.83273	0.0224714	0.139193	0.378711	5.82417	0	0	0	0	0	-0.17577	0	-0.751083	0	-1.12023	0.0326949	1.9364	0.3613368	0.6906374	0.6836117	1.087349	0	1	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	-1.40752	0	-1.46191	0.167255	-0.207022	0	0	1.08735	0.361337	1.448686	15.7096	2.83273	0.0224714
140	-227.7159	-197.8474	-29.86851	0.0488198	0.170966	0.234368	15.7748	2.16006	0.0133962	27.8775	17.6707	13.9365	26.5422	0.27986	0.980063	1.34352	21.9052	2.99951	0.0186022	0.0488198	0.170966	0.234368	0	0	0	0	0.621312	0	-0.164959	0.525506	-0.391672	0.423493	0	2.08345	3.807622	0.1916106	0.1744439	0.7699639	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0.134612	0.212192	0.994705	0	-0.998314	0	0.200699	0	0.769964	3.80762	4.577586	21.9052	2.99951	0.0186022
150	-232.1306	-202.3302	-29.80047	1.60081	0.665795	0.234859	17.9552	3.09071	0.0185824	29.2912	18.2397	35.1423	28.1432	2.73	1.13544	0.400525	17.5425	3.01969	0.0181553	1.60081	0.665795	0.234859	0	0	0	0	1.28211	0	0	0	0.800542	-0.702738	0	2.09616	1.775158	1.061903	0.5863776	1.010299	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0.137847	1.44806	-0.189115	-0.895324	0.21634	0	-0.0390097	0	1.0103	1.77516	2.785457	17.5425	3.01969	0.0181553
160	-228.1066	-199.8793	-28.22735	0.0204264	0.233579	24.5591	16.4068	3.66321	0.0297384	20.2717	16.6536	3.76542	20.3119	0.0319772	0.365664	38.4468	12.6748	2.82995	0.0229739	0.0204264	0.233579	24.5591	0	0	0	0	0	0.143733	0	1.4695	0	-1.90817	0	1.97308	0.09934537	0.5584337	0.6387808	1.213577	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	-0.966347	-1.7961	0	-0.799498	0	-0.193526	0	1.21358	0.0993454	1.312922	12.6748	2.82995	0.0229739
170	-237.3629	-198.9249	-38.43803	0.0806622	1.36444	143.446	16.7722	3.72223	0.0514962	22.8937	18.341	7.19348	23.9365	0.0216175	0.365672	38.4437	11.3641	2.52201	0.0348915	0.0806622	1.36444	143.446	0	0	0	0	0	-0.89147	-1.37027	1.0544	0	-1.90813	0	1.75457	1.605854	0.4056601	3.731335	1.475898	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0.0157328	0	1.8475	2.67515	-0.376173	-0.814902	0	0	1.4759	1.60585	3.081752	11.3641	2.52201	0.0348915
180	-227.3221	-199.6322	-27.68994	0.217891	1.12005	117.744	14.6102	2.74462	0.0236388	22.4948	19.7738	7.9082	25.0884	0.0711379	0.365678	38.4415	14.8731	2.79401	0.0240641	0.217891	1.12005	117.744	0	0	0	0	0	0	-1.37027	0	0	-1.9081	0	1.94883	3.634488	0.5278007	3.062938	0.9823245	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0.340777	0	0	0	0	0.982325	3.63449	4.616813	14.8731	2.79401	0.0240641
190	-225.8661	-200.0378	-25.82833	0.166405	0.857424	90.1258	15.7754	2.73479	0.018745	19.5734	16.8396	3.81631	20.1146	0.0709706	0.365687	38.4382	16.9323	2.93536	0.0201197	0.166405	0.857424	90.1258	0	0	0	0	0.00628695	0	-1.37027	0	0	-1.90806	0	2.04244	0.7475004	0.2911096	2.344696	0.9316725	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0.358906	0	0	-0.0024167	0	0	0.931672	0.7475	1.679173	16.9323	2.93536	0.0201197
200	-228.824	-199.1946	-29.62942	0.205764	1.05767	111.174	18.0632	2.12755	0.00485889	20.239	18.7731	2.20973	20.3402	0.0711423	0.365686	38.4382	31.6027	3.72228	0.00850094	0.205764	1.05767	111.174	0	0	0	0	-0.916487	0.441602	-1.37027	0	0	-1.90806	0	2.49292	0.07915371	0.8894535	2.892282	0.5715716	1	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	-0.635088	0.582128	0	0.00516808	0	0	0	0	0.571572	0.0791537	0.6507254	31.6027	3.72228	0.00850094
210	-230.0603	-198.881	-31.17932	0.440515	1.51167	158.891	15.5533	2.14216	0.00763318	20.2567	23.7732	4.48705	22.6969	0.106565	0.365689	38.4373	24.5487	3.3811	0.0120479	0.440515	1.51167	158.891	0	0	0	0	-0.377876	0.297615	-1.37027	0	0	-1.90804	0	2.31058	2.444559	0.7588835	4.133758	0.6335678	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	-0.345786	0.404059	0	0	0	0.633568	2.44456	3.078127	24.5487	3.3811	0.0120479
220	-232.7257	-200.0744	-32.65132	1.23532	2.82306	1.32603	15.1281	1.82787	0.00864036	17.9642	15.2852	4.45553	17.9624	0.501524	1.14612	0.538351	26.3255	3.18079	0.0150357	1.23532	2.82306	1.32603	0	0	0	0	0.375425	-1.77146	0	1.43636	0.219454	0	0	2.19475	0.4159789	0.3476751	2.463133	0.6205173	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	-1.02407	0.277005	-0.545952	0.35608	0.0747	-1.24766	0	0.230338	0.620517	0.415979	1.036496	26.3255	3.18079	0.0150357
