Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-514.4871	-486.165	-28.32209	0.43789	1.28235	0.223045	1.03395	4.61039	0.944767	7.5335	3.06547	7.19106	8.80869	0.710578	2.0809	0.361943	0.983761	4.38662	0.898911	0.43789	1.28235	0.223045	0	0	0	0	0.648822	0	1.23369	0	-0.585643	0	-0.148706	-0.360637	1.048211	2.082524	0.6162445	1.651405	1	0	1	0	1	0	1	1	0	1	1	0	1	1	0	1	0	-0.782703	0.44967	0	-0.281717	-0.343426	0	1.35562	1.65141	1.04821	2.699616	0.983761	4.38662	0.898911
10	-510.6085	-482.0736	-28.5349	0.546628	2.25673	0.372067	0.54017	6.08088	0.530975	8.39663	1.22732	8.66911	8.39377	0.710578	2.93359	0.483662	0.881247	9.92049	0.866246	0.546628	2.25673	0.372067	0	0	0	0	-0.574401	0.649228	0	0	-0.585643	0	0	0.647728	0.4739132	2.159153	0.7692721	1.203715	1	1	0	0	1	0	0	1	1	1	1	1	1	0	0	1	-1.15132	0.0280175	0.597753	0.0391599	0.00818208	0	0	2.0246	1.20372	0.473913	1.677628	0.881247	9.92049	0.866246
20	-511.5365	-480.9843	-30.55215	0.69459	3.27955	0.0617287	0.459327	7.9715	0.43847	9.0076	1.57912	8.98675	9.78239	0.680802	3.21445	0.0605034	0.710234	12.3259	0.677984	0.69459	3.27955	0.0617287	0	0	0	0	0	0	-0.214715	0	-0.585643	0.219335	0	1.75314	0.4306325	1.803825	1.020253	1.170938	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0.158332	0.166572	0.795514	-0.487366	-2.02188	0	0	1.78091	1.17094	0.430632	1.601571	0.710234	12.3259	0.677984
30	-513.182	-481.1116	-32.07038	0.631001	2.60506	0.425997	0.566562	6.49866	0.288927	10.1696	2.06892	9.90532	10.6556	0.710578	2.93359	0.47972	0.655288	7.51638	0.334173	0.631001	2.60506	0.425997	0	0	0	0	0	0.140368	1.13729	0.0584623	-0.585643	0	0.0144471	2.20889	1.551008	1.762997	0.8880107	1.020829	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0.371989	-0.45171	0.962714	-0.0284612	0	0	-0.624555	1.12286	1.02083	1.55101	2.571837	0.655288	7.51638	0.334173
40	-506.1326	-480.8836	-25.24899	0.481658	2.25161	0.323428	0.367416	5.13819	0.329058	7.64507	2.03662	7.60672	8.5524	0.682971	3.19269	0.458608	0.673653	9.42083	0.603325	0.481658	2.25161	0.323428	0	0	0	0	0	0	0	0	-0.585643	0.203036	-0.0956842	1.73805	1.28277	1.887866	0.7052395	0.8532576	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	-0.467777	0.747233	0	0	0	0	1.34258	0.853258	1.28277	2.136027	0.673653	9.42083	0.603325
50	-508.4109	-479.9718	-28.43911	0.873753	3.00267	0.589882	0.484374	6.38669	0.457774	8.19501	2.2661	8.16841	9.31476	0.710578	2.44191	0.47972	0.659763	8.69927	0.623531	0.873753	3.00267	0.589882	0	0	0	0	0	0	0	0	-0.585643	0	0	2.13083	0.9361762	1.508437	1.229637	1.122973	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	1	2.47916	0	1.17766	0	0	-0.183446	0	1.27501	1.12297	0.936176	2.059149	0.659763	8.69927	0.623531
60	-508.2173	-481.1294	-27.08799	1.39647	4.04849	0.95732	0.721155	7.5118	0.686524	8.30562	5.8053	8.26841	9.09563	0.795373	2.30586	0.545251	0.696042	7.25021	0.662617	1.39647	4.04849	0.95732	0	0	0	0	0	-1.181	0	0	-0.585643	-0.57761	0	1.85656	0.1256803	1.429944	1.755742	1.549326	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	-0.962084	0	1.22792	0	0	0	0	1.20713	1.54933	0.12568	1.675006	0.696042	7.25021	0.662617
70	-507.8221	-481.8787	-25.94339	1.12008	3.62426	0.648469	0.958192	6.06399	0.43753	8.74698	3.12052	8.22632	10.0469	0.710578	2.29923	0.41139	0.797075	5.04435	0.363961	1.12008	3.62426	0.648469	0	0	0	0	0	0	0	0	-0.585643	0	0	1.16209	1.219614	0.9617481	1.57629	1.364813	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	1.72244	0	-0.153663	-0.243652	-0.753098	1.13385	1.36481	1.21961	2.584427	0.797075	5.04435	0.363961
80	-506.365	-483.3619	-23.00311	0.553331	2.2844	0.373561	1.06393	5.34043	1.04234	8.68936	4.39127	8.66778	10.8742	0.710578	2.93359	0.47972	0.859913	4.31638	0.842466	0.553331	2.2844	0.373561	0	0	0	0	0	0	0	0	-0.585643	0	0	0.773296	1.615744	0.81132	0.7787048	1.809251	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	-0.3	0	1.50843	0	0	0	0	1.14007	1.80925	1.61574	3.424995	0.859913	4.31638	0.842466
90	-510.7611	-485.1631	-25.59807	0.536702	0.850063	0.472493	0.677345	5.41512	0.650359	8.99532	4.08493	9.06345	11.068	0.895104	1.41772	0.788016	0.741301	5.92643	0.711767	0.536702	0.850063	0.472493	0	0	0	0	-0.145333	0	-0.844411	-0.0284851	-0.189941	0	0	1.53378	2.03906	0.6378138	0.5995973	1.336156	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1.5817	0	0	0	0	1.14007	1.33616	2.03906	3.375216	0.741301	5.92643	0.711767
100	-508.9839	-479.9635	-29.02045	1.13554	1.88471	0.562406	0.489118	6.26309	0.469279	7.55849	4.96787	7.35839	8.78666	1.00622	1.67007	0.498355	0.737225	9.44007	0.707323	1.13554	1.88471	0.562406	0	0	0	0	1.14062	0	0	0	0	-0.0317753	0	1.56203	0.7985133	0.7976801	1.128524	1.128612	1	0	0	0	0	1	0	1	1	1	1	0	1	1	0	1	0.840936	1.20005	1.55286	0	-0.703487	0.526109	0	1.59383	1.12861	0.798513	1.927125	0.737225	9.44007	0.707323
110	-511.4292	-483.609	-27.82015	1.16859	1.43644	1.17135	0.540319	6.14422	0.52382	9.30944	1.8977	9.29294	9.78612	1.01751	1.25073	1.01991	0.795857	9.05006	0.771555	1.16859	1.43644	1.17135	0	0	0	0	0	0	0.530988	0	0	-0.0889504	0	1.16993	1.20207	0.7976801	1.148481	1.20254	0	0	1	0	0	1	0	1	1	1	1	0	0	1	0	1	-1.26955	-1.14709	1.56822	0	0	0.260805	0	1.71509	1.20254	1.20207	2.40461	0.795857	9.05006	0.771555
120	-510.1007	-483.5028	-26.59791	1.69455	2.35493	1.67057	0.533139	4.51494	0.369804	7.83756	4.09265	7.67422	9.78882	0.900373	1.25125	0.887631	0.897219	7.59818	0.622342	1.69455	2.35493	1.67057	0	0	0	0	0	0	-0.0631017	0	0	0.537716	0	0.555698	2.061069	0.9553906	1.882055	0.9619546	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0.134073	1.56822	0	0	0	-0.351079	1.79627	0.961955	2.06107	3.023023	0.897219	7.59818	0.622342
130	-511.4179	-485.7456	-25.67226	2.24335	2.24335	2.24335	0.402012	5.81133	0.385348	6.9069	1.48092	6.89024	7.63903	1	1	1	0.732208	10.5845	0.701859	2.24335	2.24335	2.24335	0	0	0	0	0	0	0.234964	0.188163	0	0	0	1.59702	0.4904191	1.275333	2.243348	0.9655824	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1.43947	-0.778124	0	0	0	1.69368	0.965582	0.490419	1.456001	0.732208	10.5845	0.701859
140	-512.765	-483.2142	-29.55077	1.9991	1.9991	1.35951	0.317843	5.86531	0.607198	6.60522	1.57504	6.8965	7.51438	1	1	0.680063	0.648851	11.9736	1.23955	1.9991	1.9991	1.35951	0	0	0	0	0	0.148797	0	0	0	0	0	2.21628	0.3425503	1.334179	1.999096	1.042184	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0.491813	0.948737	1.30485	-0.296806	-0.38557	0	0.706045	1.55885	1.04218	0.34255	1.384735	0.648851	11.9736	1.23955
150	-509.103	-481.9036	-27.19938	1.84646	2.45306	1.84646	0.321487	5.84811	0.410275	7.28423	0.953364	7.37301	7.50689	1	1.32852	1	0.648599	11.7985	0.827729	1.84646	2.45306	1.84646	0	0	0	0	0	0	0	0	0	0	0	2.21827	0.416803	1.26468	1.846459	0.9171024	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	-1.6154	1.48876	0	0	0.284068	0.302672	1.54329	0.917102	0.416803	1.333905	0.648599	11.7985	0.827729
160	-520.442	-488.2392	-32.20282	0.46652	0.710362	0.32249	0.299821	6.06562	0.15998	8.11681	11.0067	7.92542	10.3539	0.885989	1.34908	0.612454	0.626983	12.6844	0.334549	0.46652	0.710362	0.32249	0	0	0	0	0	-0.979016	0.150035	0	-0.0690994	0.413674	0	2.39194	1.976119	0.809271	0.5265531	0.6626256	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0.213461	-1.60581	1.32618	0	-0.311909	0	-0.564733	1.54329	0.662626	1.97612	2.638745	0.626983	12.6844	0.334549
170	-511.3909	-478.9464	-32.44453	1.03335	2.11102	0.515511	0.285594	5.86142	0.247619	7.27982	1.97492	7.08303	8.13399	0.75597	1.54437	0.377134	0.611685	12.554	0.530349	1.03335	2.11102	0.515511	0	0	0	0	0.68088	0	0	0	0	1.43338	-0.128333	2.13489	0.8214241	0.8043825	1.366916	0.7456106	1	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	-2.07498	0	1.72077	-0.251452	-0.657407	-0.162888	0	1.40428	0.745611	0.821424	1.567035	0.611685	12.554	0.530349
180	-507.6219	-483.5547	-24.06725	1.14229	1.14229	0.659042	0.411286	4.66769	0.393342	6.89881	2.02845	7.39438	8.02925	1	1	0.57695	0.72004	8.17176	0.688626	1.14229	1.14229	0.659042	0	0	0	0	-1.12038	0	0	0	0	0	0	1.68288	1.208885	0.7402777	1.142287	0.9106231	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1.55329	0	-0.55	0	0	1.39918	0.910623	1.20889	2.119508	0.72004	8.17176	0.688626
