Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-248.2931	-215.2032	-33.08997	0.360003	1.97921	2.59279	1.07087	1.17328	1.39559	3.11057	5.62835	42.0121	8.09483	0.498744	2.74198	3.59203	0.426842	0.467661	0.55627	0.360003	1.97921	2.59279	0	0	0	0	0	0	0	-2.73233	0.522022	0	0	-1.11421	2.381348	0.2823877	0.7218187	1.205867	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	0	-1.29456	2.52369	-1.11705	0	0.795867	0	-1.09893	0	1.20587	2.38135	3.587215	0.426842	0.467661	0.55627
10	-244.8258	-214.426	-30.39973	0.0136915	0.0284559	0.0330837	0.639399	1.10943	1.13391	2.83981	5.79508	41.7247	8.45253	0.477426	0.992265	1.15364	0.93589	1.62388	1.6597	0.0136915	0.0284559	0.0330837	0	0	0	0	0	0	0	-2.76328	0	-0.96763	0.0421848	0	2.884549	0.213096	0.02867775	0.9300016	0	0	0	1	0	1	1	0	1	1	0	0	1	0	1	1	-1.30465	2.28411	0	0	-0.302096	0	0.46762	-0.0100403	0.930002	2.88455	3.81455	0.93589	1.62388	1.6597
20	-254.1098	-215.4863	-38.62343	6.65575	0.036832	0.0213246	0.959463	0.90246	0.876616	3.00938	4.38494	37.233	7.01918	20.955	0.115962	0.0671386	1.05182	0.989326	0.960994	6.65575	0.036832	0.0213246	0	0	0	0	-0.328649	-0.115642	-2.52191	-2.75384	-1.05647	0	-0.0763553	-0.0670552	2.451091	0.2260007	0.3176208	0.912197	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	-0.718426	2.38432	0	0	-1.7238	1.63449	0	0	0.912197	2.45109	3.363288	1.05182	0.989326	0.960994
30	-250.2073	-218.4462	-31.76116	0.966714	0.10034	0.0881107	0.559515	0.701933	0.701933	3.44243	3.36013	31.1735	7.02547	1.69741	0.176182	0.15471	0.797107	1	1	0.966714	0.10034	0.0881107	0	0	0	0	0.143504	0	1.05754	-2.59913	0	0.834595	0	0	2.888314	0.3357027	0.5695225	0.65083	1	0	1	1	0	1	0	0	0	1	0	0	1	1	0	1	0	2.62645	0	0	-1.48237	-0.108593	0	-0.226767	0.65083	2.88831	3.539144	0.797107	1	1
40	-246.1838	-214.9981	-31.1857	1.97781	0.918	0.918	0.0406977	0.952719	2.43225	2.81147	4.33714	37.2854	7.83862	2.15447	1	1	0.0894106	2.09307	5.34351	1.97781	0.918	0.918	0	0	0	0	-0.424722	-0.233607	-0.780259	-2.54897	0	0	1.81184	0	2.618633	0.3671955	0.9179999	0.4551777	1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0.0717809	2.35618	0	0	0	0.767546	0	0	0.455178	2.61863	3.07381	0.0894106	2.09307	5.34351
50	-255.8267	-219.4362	-36.39055	5.33734	1.53904	1.28387	0.0262073	0.555291	0.862744	1.39455	2.64434	31.5744	4.45045	2.43385	0.701808	0.585448	0.0526494	1.11556	1.73322	5.33734	1.53904	1.28387	0	0	0	0	0	-0.233607	-0.149853	-2.52942	0	1.16411	1.24648	1.31108	1.776268	0.3393085	2.192965	0.2324208	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	-0.786654	2.22312	-1.12054	0	0	0	0	-2.28477	0.232421	1.77627	2.008689	0.0526494	1.11556	1.73322
60	-248.9184	-215.0865	-33.83195	0.24257	0.115725	0.083881	1.14578	1.14578	1.14578	2.79427	4.6544	46.1182	6.59082	0.670744	0.319998	0.231944	1	1	1	0.24257	0.115725	0.083881	0	0	0	0	0	-0.233607	-1.38694	-2.29999	0	2.06658	0	0	1.698891	0.4582555	0.3616439	1.145785	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	-1.56463	2.29979	0	0	-0.510836	-1.9784	0	0	1.14578	1.69889	2.844676	1	1	1
70	-250.4411	-214.3512	-36.08982	9.06191	0.754013	0.490386	0.0176428	0.447472	1.07663	1.03693	4.64421	47.5187	5.8946	5.18666	0.431566	0.280677	0.10416	2.6418	6.35627	9.06191	0.754013	0.490386	0	0	0	0	0	-0.233607	-0.641925	-2.47822	0	2.76265	1.69726	0	2.099254	0.3890093	1.747156	0.2040799	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	0	-1.84288	1.94101	0	0	0	-0.464796	0.279537	0	0.20408	2.09925	2.303334	0.10416	2.6418	6.35627
80	-250.7937	-214.6376	-36.1561	3.97354	0.665773	0.656587	0.277521	1.17939	1.63991	1.71358	3.70129	42.6603	5.28365	5.80851	0.973225	0.959796	0.141294	0.60046	0.834924	3.97354	0.665773	0.656587	0	0	0	0	0	-0.233607	0	-2.60177	0	0.0892246	0	-2.11683	1.101118	0.3351245	0.6840898	0.8126879	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	-1.95574	2.48553	0.514173	0	0	1.69115	-1.15395	-0.339484	0.812688	1.10112	1.913806	0.141294	0.60046	0.834924
90	-249.8935	-216.9755	-32.91796	0.703336	0.703336	0.703336	0.158113	1.51171	2.24562	1.8769	3.51068	34.3138	5.36382	1	1	1	0.147907	1.41413	2.10068	0.703336	0.703336	0.703336	0	0	0	0	0	-0.233607	-0.438553	-2.55313	0	0	0.245417	-1.72606	0.8031867	0.2664137	0.7033355	0.8126879	0	1	1	1	0	0	1	1	1	1	0	1	0	0	1	1	-1.69325	2.69739	0	0.0965739	0	0	-0.278559	-0.265273	0.812688	0.803187	1.615875	0.147907	1.41413	2.10068
100	-247.442	-214.6922	-32.74981	0.828866	0.30514	0.27794	0.987832	1.39182	1.38245	2.64329	3.67053	41.3251	5.50098	2.9221	1.07575	0.979856	1.01756	1.43371	1.42405	0.828866	0.30514	0.27794	0	0	0	0	0	-0.233607	0	-2.56863	-0.423698	-0.807899	-0.0130622	0	0.9921971	0.2910897	0.2836541	1.238715	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	-1.61272	2.76883	-0.421254	0	0	1.12497	0.365588	0	1.23872	0.992197	2.230913	1.01756	1.43371	1.42405
110	-253.3337	-217.2651	-36.06858	6.80469	0.265108	0.118432	1.3291	2.01512	2.37897	3.74813	4.84633	40.4445	7.52417	7.62499	0.297067	0.132708	0.442885	0.67148	0.792725	6.80469	0.265108	0.118432	0	0	0	0	1.09156	-0.233607	0.390513	-2.60361	-1.59461	-0.12249	0	-1.06592	1.138512	0.2201144	0.8924201	1.853884	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	0	-1.34564	2.63907	0	0	-0.600985	0	-0.722498	0	1.85388	1.13851	2.992395	0.442885	0.67148	0.792725
120	-252.0189	-215.5641	-36.4548	0.00755152	0.0548909	0.106998	1.88146	1.84025	1.84025	4.05918	5.68825	47.2766	8.06654	0.216588	1.57434	3.06885	1	0.978094	0.978094	0.00755152	0.0548909	0.106998	0	0	0	0	1.28448	0	0.466918	-2.78939	1.41005	0.397787	0	0	1.318396	0.2201144	0.03486591	1.853884	1	0	1	1	1	1	0	0	1	1	1	0	0	1	1	0	-2.10685	2.86833	-1.01581	0	0	0.0453812	-0.0221495	0	1.85388	1.3184	3.172279	1	0.978094	0.978094
130	-254.0318	-215.9599	-38.07196	7.79495	0.34133	0.188798	0.399949	1.6813	1.66529	2.35867	4.61517	51.3968	6.69399	12.8483	0.562609	0.311193	0.532049	2.23663	2.21533	7.79495	0.34133	0.188798	0	0	0	0	0	0	-1.08407	-2.79835	-0.964764	0.597894	0	0.0614412	1.33574	0.2317799	0.6066918	1.038437	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	-2.21831	2.93618	1.29843	0	0	0.810697	0.823659	-0.677965	1.03844	1.33574	2.374178	0.532049	2.23663	2.21533
140	-249.5233	-215.5126	-34.01068	0.216408	1.06934	1.02968	0.107648	0.827199	1.46214	1.34989	3.93574	39.0992	5.38356	0.983736	4.86097	4.68068	0.212391	1.63208	2.88484	0.216408	1.06934	1.02968	0	0	0	0	0	0.00370271	0.0461602	-2.80974	0	0.242703	1.0332	-0.225696	1.505523	0.2638231	0.2199854	0.5068369	0	1	1	1	0	1	1	1	1	1	0	0	1	1	0	0	-1.74029	2.75442	0	0	1.65506	-0.201842	0	0	0.506837	1.50552	2.01236	0.212391	1.63208	2.88484
150	-249.895	-217.2861	-32.60889	2.22056	0.679137	0.503651	0.181275	0.785214	1.05399	1.80495	2.55982	30.8106	4.61544	2.75508	0.842614	0.624886	0.291143	1.26112	1.69279	2.22056	0.679137	0.503651	0	0	0	0	1.64694	0	0	-2.73884	-0.684646	-0.354608	0.569082	0	1.604331	0.262605	0.8059877	0.5313583	1	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	-0.898719	2.78986	0	0	0	0.372016	0	-0.475565	0.531358	1.60433	2.135689	0.291143	1.26112	1.69279
160	-251.7561	-216.6845	-35.07168	0.185183	0.203379	0.16308	0.130623	1.65742	2.38065	2.83438	3.38729	36.1929	6.51165	0.818846	0.899303	0.72111	0.177431	2.25133	3.23373	0.185183	0.203379	0.16308	0	0	0	0	0.662821	0	0.490589	-2.68234	-0.539535	-0.374179	0.416903	-0.940453	1.51611	0.2104485	0.2261515	0.8017691	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	3.48406	0	0	0	-0.632958	0.355501	-0.455016	0.801769	1.51611	2.31788	0.177431	2.25133	3.23373
170	-248.1437	-214.2886	-33.85511	0.336244	0.417023	0.4678	0.726022	0.726022	0.726022	2.25084	2.614	47.0709	4.56959	0.421237	0.522434	0.586046	1	1	1	0.336244	0.417023	0.4678	0	0	0	0	-0.507121	0	0	-2.87167	0	-0.737835	0	0	1.616304	0.2104485	0.7982303	0.7260224	1	0	0	1	0	1	0	0	1	1	0	1	1	1	0	0	-0.238824	3.76116	0	-0.138728	-0.873689	-0.300794	0	0	0.726022	1.6163	2.342326	1	1	1
180	-249.5317	-215.5283	-34.00342	7.92804	0.908479	0.57653	0.787618	0.787618	0.787618	1.94983	2.64118	53.9819	4.05667	6.09832	0.69881	0.443473	1	1	1	7.92804	0.908479	0.57653	0	0	0	0	0.397053	0	-0.718743	-2.89193	-0.879084	0	0	0	1.145036	0.1649503	1.300036	0.7876181	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	-1.15219	3.82397	0	0	0	0.636518	0	0	0.787618	1.14504	1.932654	1	1	1
190	-254.2819	-217.9559	-36.32596	0.316482	0.358763	0.365382	0.0537003	0.264504	0.387965	0.678924	1.60998	48.1831	2.48008	0.914214	1.03635	1.05547	0.0958488	0.472109	0.692472	0.316482	0.358763	0.365382	0	0	0	0	0	0.0357703	0	-3.04305	0	-0.117384	0.981687	0.801153	1.145036	0.1754331	0.3461793	0.1766311	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	1	-1.17261	3.80084	0	0	0	0	-0.907058	-1.6489	0.176631	1.14504	1.321667	0.0958488	0.472109	0.692472
200	-252.5401	-217.5424	-34.99777	2.55496	2.70946	2.46527	0.334037	0.741218	1.23001	1.84103	4.13452	50.0502	6.08905	2.9551	3.1338	2.85137	0.516045	1.14509	1.90021	2.55496	2.70946	2.46527	0	0	0	0	0	0	0	-3.10448	0	0.606503	0.979107	0	2.164005	0.1173863	0.8645927	0.6727963	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	1	-1.21096	2.92876	0	0	1.32673	0.620117	-0.263672	0.643227	0.672796	2.164	2.836801	0.516045	1.14509	1.90021
210	-252.5319	-218.2463	-34.28561	0.208257	0.445754	0.411024	1.63593	1.63593	1.63593	5.15802	4.80644	30.1726	8.96828	0.291934	0.624858	0.576174	1	1	1	0.208257	0.445754	0.411024	0	0	0	0	0.769591	0	0.60728	-3.1896	0	0.520886	0	0	2.350375	0.09804571	0.7133681	1.635931	1	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	2.72587	-0.710018	0	-0.311789	-1.62922	0	0	1.63593	2.35037	3.986306	1	1	1
220	-251.1741	-217.3976	-33.77642	0.455406	0.0168077	0.0118248	0.906316	0.816694	0.816694	3.30521	3.291	39.3781	6.35123	5.61448	0.207214	0.145782	1	0.901114	0.901114	0.455406	0.0168077	0.0118248	0	0	0	0	0	-0.123942	0	-3.26655	0	2.25808	0	0	2.350375	0.1156521	0.08111276	0.8455374	0	1	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	2.85179	1.00322	0	-0.887149	0	-0.104123	0	0.845537	2.35037	3.195912	1	0.901114	0.901114
230	-252.3775	-216.0203	-36.35728	0.0840796	0.385577	0.655578	10.3512	0.60093	0.467409	12.0716	12.6336	44.0691	14.9445	0.408238	1.87212	3.18308	2.2135	0.128502	0.0999504	0.0840796	0.385577	0.655578	0	0	0	0	-0.0713352	-0.123942	0	-3.04218	1.02607	0	-0.363595	0.405765	2.205032	0.121048	0.2059571	1.427264	1	1	0	1	1	0	1	1	1	1	0	0	1	1	1	0	-0.473128	2.84867	0	0	0.208776	0.471465	-1.78016	0	1.42726	2.20503	3.632296	2.2135	0.128502	0.0999504
240	-252.4239	-215.3812	-37.04263	15.4705	0.785749	0.324031	5.15825	2.32834	2.32834	8.30973	10.2348	43.4359	13.8207	9.79594	0.497537	0.205177	1	0.451381	0.451381	15.4705	0.785749	0.324031	0	0	0	0	-1.88951	0	0	-3.24289	-1.71238	0	0	0	2.205032	0.09141835	1.579277	3.035276	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	-0.699119	2.98579	0	0	0	0	-0.795444	0	3.03528	2.20503	5.240308	1	0.451381	0.451381
250	-248.9782	-216.2427	-32.73557	0.306024	0.558134	0.667289	2.32719	1.54934	1.16991	5.0807	7.40474	32.8002	10.5831	0.631179	1.15116	1.37629	1.0163	0.676608	0.510909	0.306024	0.558134	0.667289	0	0	0	0	-0.507723	0	0	-3.23454	0.345306	0	-0.262158	0.932974	2.837296	0.1048062	0.4848446	1.615763	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	-1.04105	2.13202	0	0	0	0	0	-1.04606	1.61576	2.8373	4.453059	1.0163	0.676608	0.510909
260	-255.8411	-216.198	-39.6431	0.106353	0.0750505	0.0750505	21.7201	0.587587	0.485643	23.4524	29.7564	49.3778	31.4354	0.59862	0.422432	0.422432	1.63377	0.0441978	0.0365297	0.106353	0.0750505	0.0750505	0	0	0	0	0.642378	0	0	-3.33649	0	0	-0.36836	0	3.804036	0.06739928	0.177663	1.836892	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	-2.05869	1.74068	0.153646	0	-0.861727	-0.513128	-2.96891	0	1.83689	3.80404	5.640928	1.63377	0.0441978	0.0365297
270	-255.4211	-217.0663	-38.35479	3.07713	0.805512	0.541773	0.0720393	0.724024	0.783304	1.68096	11.6264	45.8698	11.9315	3.5817	0.937595	0.63061	0.709777	7.13354	7.7176	3.07713	0.805512	0.541773	0	0	0	0	-1.42217	0	0	-3.52913	-0.556	0.700049	0	-0.505352	3.708142	0.04777928	0.8591254	0.3444167	1	0	0	1	1	1	0	1	1	1	0	0	1	0	1	1	-2.11794	1.67059	0	0	0.375166	0	1.81109	0.0433245	0.344417	3.70814	4.052559	0.709777	7.13354	7.7176
