Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-819.5583	-797.0789	-22.47942	0.145711	0.134091	0.33265	0.311675	0.21573	0.245158	1.07378	4.29951	4.08046	3.5641	0.780787	0.718522	1.78249	1.22466	0.847666	0.963296	0.145711	0.134091	0.33265	0	0	0	0	1.40333	0	0	1.42706	0.616633	0.417687	0	-0.653422	1.206379	1.650176	0.1866206	0.2544991	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	-0.409917	0	0	0	0	0.254499	1.20638	1.460878	1.22466	0.847666	0.963296
10	-823.4047	-798.527	-24.87771	0.254018	0.254018	0.323452	0.218174	0.213083	0.238764	1.48445	1.83716	6.92073	3.31064	1	1	1.27334	1.01309	0.98945	1.1087	0.254018	0.254018	0.323452	0	0	0	0	-0.105815	-0.78041	-0.295032	1.35797	0	0	0	-0.041935	1.339926	1.57004	0.2540179	0.2230698	1	1	1	1	0	0	0	1	0	1	0	1	1	0	1	0	0	1.26729	0	0.176145	0.241644	0	0.105588	0	0.22307	1.33993	1.562996	1.01309	0.98945	1.1087
20	-824.3007	-799.2364	-25.06433	0.622414	0.622414	0.622414	0.199965	0.316228	0.164779	1.0333	1.79106	5.86074	2.65965	1	1	1	1.0807	1.70904	0.890542	0.622414	0.622414	0.622414	0	0	0	0	0.355394	-0.990342	-0.812148	1.40929	0	0	-0.405889	0	0.9636741	2.308318	0.6224139	0.2184167	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0.98711	0	-0.255875	0	0	0	0.248808	0.218417	0.963674	1.182091	1.0807	1.70904	0.890542
30	-825.2264	-797.2914	-27.93495	0.440274	0.833104	0.84886	0.254479	0.0568161	0.776066	0.975058	2.44758	3.8805	3.05172	0.70378	1.33172	1.35691	1.1367	0.253784	3.4665	0.440274	0.833104	0.84886	0	0	0	0	0	-1.72277	-0.585909	1.35464	0	1.13262	1.46734	-1.3177	0.9384661	2.504391	0.6255849	0.2238758	0	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0.158852	0	0	0	0.24039	0	0	0	0.223876	0.938466	1.162342	1.1367	0.253784	3.4665
40	-825.3694	-794.0506	-31.31872	0.133424	0.298132	0.463944	0.259314	0.137375	0.183609	1.21263	1.96395	7.38	3.09415	0.792471	1.77075	2.75558	1.3866	0.734566	0.98179	0.133424	0.298132	0.463944	0	0	0	0	0	-2.43882	-0.79209	0.870833	0	0.749945	0.0485691	-1.08378	1.273129	2.666794	0.168365	0.1870148	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0.675707	0	-0.455393	-1.1916	0.588992	0.38172	0	0	0.187015	1.27313	1.460143	1.3866	0.734566	0.98179
50	-825.1613	-795.3019	-29.8594	0.392275	0.392275	0.392275	0.0633179	0.0506819	0.271398	1.18219	3.52421	3.29816	3.51119	1	1	1	0.862319	0.69023	3.69614	0.392275	0.392275	0.392275	0	0	0	0	-0.714222	-2.24583	-0.785363	0.303132	0	0	0.960191	-0.114348	1.46333	2.619963	0.3922746	0.0954983	1	1	1	1	0	0	1	1	1	0	0	1	0	0	1	1	-0.877501	0	0	-1.38666	0	0	0.113576	0.337427	0.0954983	1.46333	1.558828	0.862319	0.69023	3.69614
60	-821.8449	-794.8683	-26.97656	0.174476	0.174476	0.435342	0.128152	0.128152	0.109356	0.899747	3.23516	13.0839	3.93865	1	1	2.49515	1	1	0.853334	0.174476	0.174476	0.435342	0	0	0	0	0.275414	-2.18076	-0.608711	0.515501	0	0	0	0	1.641291	2.323303	0.1744755	0.1215527	1	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0.693501	0	-1.3184	0.914347	0	-0.158605	0	0.121553	1.64129	1.762844	1	1	0.853334
70	-826.4236	-796.8832	-29.54034	0.176738	0.205812	0.319733	0.378455	0.0615192	0.0834662	1.26317	4.3651	6.07436	4.27986	1.05803	1.23208	1.91406	0.932513	0.151583	0.205661	0.176738	0.205812	0.319733	0	0	0	0	0.338634	-1.716	-0.454719	0.463303	-0.295034	0	0.365429	0	1.674386	1.800816	0.167044	0.1247897	1	1	1	1	1	0	1	0	1	0	0	1	1	0	1	1	-0.17836	0	0	-1.36011	0.914347	0	-0.281785	-1.62812	0.12479	1.67439	1.799176	0.932513	0.151583	0.205661
80	-827.4122	-797.129	-30.28312	0.202677	0.13762	0.392833	0.159814	0.159814	0.317653	0.776154	2.90649	13.5867	3.51205	1.23767	0.840391	2.39888	1	1	1.98765	0.202677	0.13762	0.392833	0	0	0	0	0	-2.79106	-0.800037	0.264357	0	-0.6875	0	0	1.309861	2.343794	0.1637565	0.2009373	0	1	1	1	0	1	0	0	1	1	1	1	1	0	1	0	-0.185554	0.88807	0.0667353	-0.928413	0.914347	0	0.686952	0	0.200937	1.30986	1.510798	1	1	1.98765
90	-824.6893	-798.0509	-26.63839	0.311661	0.264126	0.264126	0.188306	0.129464	0.147469	1.31538	2.6414	9.34137	3.89835	1	0.847479	0.847479	1.22921	0.845106	0.962638	0.311661	0.264126	0.264126	0	0	0	0	-0.261325	-1.77926	-1.03027	0.944476	0	0	0	-0.66538	1.698165	1.76517	0.3116609	0.153193	1	1	1	1	0	0	0	1	1	1	0	1	0	1	0	0	-0.248743	0.984677	0	-0.0982369	0	-0.16549	0	0	0.153193	1.69817	1.851358	1.22921	0.845106	0.962638
100	-828.1542	-802.6669	-25.48738	0.195718	0.317849	0.269773	0.0785586	0.0382379	0.125568	1.2694	1.91657	2.38909	2.65832	0.764446	1.24147	1.0537	1.08727	0.529222	1.7379	0.195718	0.317849	0.269773	0	0	0	0	0	-0.74357	-1.19823	0	0.00317747	0.86407	0.658056	-0.675455	1.142447	2.259996	0.2560255	0.07225301	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	-0.362555	-1.69516	0	0	0	0	0.072253	1.14245	1.2147	1.08727	0.529222	1.7379
110	-823.4027	-798.9159	-24.48688	0.284503	0.357285	0.357285	0.555759	0.195082	0.210411	1.216	2.52442	3.61835	2.8718	1	1.25582	1.25582	0.991035	0.347872	0.375206	0.284503	0.357285	0.357285	0	0	0	0	0	-0.404928	-0.746016	0.233949	0	0	0.047099	0	0.8741933	1.805413	0.2845029	0.2836115	0	1	1	1	0	0	1	0	1	1	0	0	0	1	0	1	-1.11409	1.57427	0	0	0	0.22779	0	-1.0226	0.283611	0.874193	1.157805	0.991035	0.347872	0.375206
120	-821.9976	-795.3022	-26.69534	0.292523	0.395149	0.395149	0.402403	0.150239	0.178098	1.02045	1.74738	9.70532	2.54799	1	1.35083	1.35083	1.11905	0.417802	0.495276	0.292523	0.395149	0.395149	0	0	0	0	0	-1.19272	-1.20411	0	0	0	-0.588268	0	0.9615477	1.746035	0.2925235	0.2208175	0	1	1	0	0	0	1	0	1	1	0	0	0	1	1	1	-0.279002	1.94272	0	0	0	0.300717	1.11486	-1.28889	0.220818	0.961548	1.182365	1.11905	0.417802	0.495276
130	-825.0106	-801.3213	-23.68937	0.388886	0.823782	0.823782	0.254489	0.243107	0.2803	1.26376	1.66345	10.6506	2.96203	1	2.11831	2.11831	0.983194	0.93922	1.08291	0.388886	0.823782	0.823782	0	0	0	0	0	-0.72758	-1.41621	0	0	0	0.0886426	0	1.193537	1.793351	0.3888859	0.2588387	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1.93787	0	-0.19975	0	0.75062	0	0	0.258839	1.19354	1.452376	0.983194	0.93922	1.08291
140	-824.7175	-800.2304	-24.48715	0.19387	0.176959	0.403673	0.245077	0.241781	0.252184	0.932432	2.0079	8.03192	2.76227	0.85496	0.780384	1.78018	0.994997	0.981615	1.02385	0.19387	0.176959	0.403673	0	0	0	0	0.816368	0	-1.49195	0	0.534886	0.175481	0.0262313	0	0.986963	1.477752	0.2267594	0.2463095	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	-0.101512	1.72839	0	0	0	0.0860228	0	0	0.24631	0.986963	1.233273	0.994997	0.981615	1.02385
150	-824.239	-800.2741	-23.96496	0.332161	0.350452	0.29662	0.358453	0.317361	0.262175	1.1778	1.55653	6.24155	2.52898	1.02005	1.07622	0.910908	0.945296	0.836931	0.691397	0.332161	0.350452	0.29662	0	0	0	0	0	-1.16997	-1.28122	0	-0.103843	0	-0.0900765	0.236914	0.827844	1.403605	0.3256311	0.3101173	0	1	1	0	1	0	1	1	0	1	0	1	0	0	0	1	0	1.38784	0	0.457531	0	0	0	-0.301656	0.310117	0.827844	1.137961	0.945296	0.836931	0.691397
160	-829.8601	-800.8065	-29.05361	0.428186	0.434517	0.225629	0.346198	0.0800057	0.161138	1.75167	2.59844	2.25267	3.22285	2.08742	2.11829	1.09995	1.04245	0.240909	0.48521	0.428186	0.434517	0.225629	0	0	0	0	0.309584	0	-1.62666	0	-0.860912	-1.84204	-0.21744	0	1.243944	1.651844	0.2051263	0.1646448	1	0	1	0	1	1	1	0	1	0	0	0	1	1	1	1	-0.0314217	0	0	0	0.366793	0.607507	1.04937	-1.57715	0.164645	1.24394	1.408588	1.04245	0.240909	0.48521
170	-821.7942	-794.4713	-27.32289	0.135343	0.176968	0.271885	0.415965	0.0500762	0.27661	1.19396	3.53595	4.38119	3.61063	0.862686	1.12801	1.73301	0.72104	0.0868029	0.47948	0.135343	0.176968	0.271885	0	0	0	0	1.27462	0	-0.924781	0	0	0.476228	1.10934	0.370611	1.308365	1.784525	0.1568861	0.1792745	1	0	1	0	0	1	1	1	1	0	0	1	1	0	0	1	0.385214	0	0	-1.22332	0.522604	0	0	-1.75311	0.179274	1.30837	1.48764	0.72104	0.0868029	0.47948
180	-822.5406	-797.2761	-25.26449	0.138667	0.143273	0.143273	0.511738	0.116838	0.14822	1.38124	3.22506	2.1801	2.99548	1	1.03321	1.03321	1	0.228315	0.28964	0.138667	0.143273	0.143273	0	0	0	0	0.693106	0	-0.596866	0	0	0	0	0	1.04127	1.446061	0.1386671	0.2069407	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	-0.275742	0	0.470528	-2.14616	0	0.0326733	0.237914	-1.47703	0.206941	1.04127	1.248211	1	0.228315	0.28964
190	-823.7307	-801.7114	-22.01937	0.0644634	0.0644634	0.097882	0.218588	0.16941	0.185101	1.65418	3.2273	3.74085	3.90861	1	1	1.51841	1.15071	0.891829	0.97443	0.0644634	0.0644634	0.097882	0	0	0	0	0.730117	0	-0.65479	0	0	0	0	-0.452622	1.570736	1.772748	0.06446343	0.1899581	1	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0.199136	0	0	-1.50139	0.417664	0	0	0	0.189958	1.57074	1.760694	1.15071	0.891829	0.97443
200	-831.3563	-800.0852	-31.27112	0.188532	0.103887	0.366661	0.259467	0.226062	0.227413	1.61348	2.67638	3.84933	3.6353	1.86789	1.02927	3.63271	1.00949	0.879523	0.88478	0.188532	0.103887	0.366661	0	0	0	0	0	-1.24574	-0.287733	0.00801362	0.507046	-2.32709	0	-0.0304527	1.38431	2.321113	0.1009332	0.2371603	0	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	-2.3707	-0.00859271	0.976112	0	-0.120674	0.23716	1.38431	1.62147	1.00949	0.879523	0.88478
210	-828.0973	-794.6537	-33.44361	0.27232	0.259902	0.711764	0.0938573	0.0938573	0.502155	1.1073	1.77305	18.0246	3.18219	1.41346	1.34901	3.69438	1	1	5.35019	0.27232	0.259902	0.711764	0	0	0	0	0	-2.02089	-0.206884	0	0.457013	-1.39745	0	0	1.452208	2.442039	0.1926613	0.1641564	0	1	1	0	1	1	0	0	1	1	1	1	0	1	1	0	0.82915	1.15399	0.478842	-2.35011	0	0.976112	1.67713	0	0.164156	1.45221	1.616364	1	1	5.35019
