Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-931.0079	-904.3746	-26.63323	0.148944	0.0455311	0.148944	0.10765	0.038161	0.10765	13.2597	6.37309	1.59291	6.91871	1	0.305692	1	1	0.354493	1	0.148944	0.0455311	0.148944	0	0	0	0	0.256104	-0.2563	1.23482	1.0485	0	0	0	0	3.012735	0.7524022	0.1489442	0.07618715	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	-1.03482	0.467515	0	0.198401	-1.18518	0	-1.03707	0	0.0761871	3.01274	3.088922	1	0.354493	1
10	-931.1027	-902.8655	-28.23719	0.067698	0.0118018	0.0769159	0.205686	0.205686	0.205686	51.4499	6.29816	0.733637	6.52086	0.943078	0.164407	1.07149	1	1	1	0.067698	0.0118018	0.0769159	0	0	0	0	0.817912	-0.916422	0.920003	1.44994	0	0.190199	0	0	1.919412	0.8554491	0.07178414	0.2056857	1	1	1	1	0	1	0	0	1	1	0	1	1	0	0	0	-1.62012	1.12125	0	0.224712	-1.79497	0	0	0	0.205686	1.91941	2.125098	1	1	1
20	-932.4805	-903.0435	-29.43704	0.00922964	0.00262079	0.0819368	0.272024	0.216737	0.15649	38.3179	5.21702	0.860329	5.81876	0.734772	0.208641	6.52299	1.29697	1.03337	0.746124	0.00922964	0.00262079	0.0819368	0	0	0	0	0.823604	-0.273824	1.15163	1.43474	-1.09079	0.631339	-0.00973838	-0.847197	2.074668	0.8104919	0.01256123	0.2097376	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	-0.758926	1.79959	-0.0551515	0	0	0	0	0	0.209738	2.07467	2.284405	1.29697	1.03337	0.746124
30	-931.4156	-904.3884	-27.02716	0.0221672	0.0642486	0.0168971	0.232144	0.198458	0.200264	9.18542	5.94871	1.83928	6.3942	1.13273	3.28307	0.863433	1.00959	0.863084	0.870939	0.0221672	0.0642486	0.0168971	0	0	0	0	0.822102	0	1.33439	1.30647	0	-0.404479	0.0915649	0	2.632292	0.7427469	0.01956965	0.2097376	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	0.279103	0.523021	-0.403005	0	1.16657	0	-0.275885	0	0.209738	2.63229	2.842029	1.00959	0.863084	0.870939
40	-929.5271	-905.6614	-23.86577	0.0922388	0.0795434	0.0922388	0.178129	0.178129	0.178129	19.9908	8.46298	2.475	9.86422	1	0.862365	1	1	1	1	0.0922388	0.0795434	0.0922388	0	0	0	0	0.823488	-0.788381	0.948475	1.26257	0	0	0	0	4.287945	0.7318683	0.09223876	0.1781286	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.357642	-0.148077	0	0	0	0.178129	4.28795	4.466074	1	1	1
50	-928.9147	-901.9074	-27.00728	0.0326155	0.028392	0.0440509	0.156747	0.225543	0.0779138	21.6833	5.7088	1.8571	7.47336	0.871111	0.758306	1.17653	1.02958	1.48146	0.511771	0.0326155	0.028392	0.0440509	0	0	0	0	0.821304	-1.00631	0.853346	1.27028	0	0.447816	0.27975	0	3.33769	0.9281391	0.03744132	0.1401781	1	1	1	1	0	1	1	0	0	1	0	1	1	0	0	1	0	0.212516	0	-0.300513	-0.252083	0	0	-0.2477	0.140178	3.33769	3.477868	1.02958	1.48146	0.511771
60	-934.6402	-905.0022	-29.63798	0.00330245	0.029639	0.00373407	0.321484	0.43651	0.321484	19.3399	5.52666	2.23344	7.4468	0.565375	5.07417	0.639268	1	1.3578	1	0.00330245	0.029639	0.00373407	0	0	0	0	0.818385	-1.16457	0.576548	1.54678	1.24482	2.27167	0	0	3.048111	0.902862	0.00584116	0.3559896	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	-0.0801313	0	0.606465	0.305865	0	0.35599	3.04811	3.404101	1	1.3578	1
70	-932.1654	-901.8697	-30.29561	0.0354652	0.00491435	0.124068	0.18448	0.0707726	0.120233	21.4184	5.68347	1.829	7.44018	1.27299	0.176396	4.45332	1.58734	0.608955	1.03454	0.0354652	0.00491435	0.124068	0	0	0	0	0.819441	-1.19257	1.091	1.36255	-1.28251	-1.21704	-0.417161	-1.64061	3.39326	0.8886725	0.02785969	0.1162197	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0.155483	-0.152734	0	0	0	0	0.11622	3.39326	3.50948	1.58734	0.608955	1.03454
80	-935.3952	-904.6322	-30.76305	0.0755127	0.0559924	0.325988	0.1683	0.252512	0.1683	28.3995	6.86656	2.03567	8.70485	0.58859	0.436437	2.54094	1	1.50037	1	0.0755127	0.0559924	0.325988	0	0	0	0	0.819373	-1.26362	1.85133	1.14638	-0.52993	1.54092	0	0	3.815943	0.5876815	0.1282944	0.1926711	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	-0.233776	0	1.20466	0	0	-0.426602	0.405711	0	0.192671	3.81594	4.008615	1	1.50037	1
90	-932.6549	-904.4977	-28.15719	0.0453901	0.045706	0.14459	0.0778882	0.0258653	0.30569	38.0951	6.6529	1.56643	8.01842	0.991596	0.998498	3.15872	0.915478	0.304014	3.59301	0.0453901	0.045706	0.14459	0	0	0	0	0.823579	0	2.09611	0.68296	0	0.0273881	-0.847503	0	3.535479	0.5034382	0.04577481	0.0850793	1	0	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1.86292	0	-0.25121	0	1.14023	0	0	0.0850793	3.53548	3.620558	0.915478	0.304014	3.59301
