Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-105.4623	-77.52433	-27.93799	0.188636	0.585268	0.440553	0.470087	0.259293	0.259293	2.38432	2378.84	3.49347	6.67702	0.548845	1.70287	1.28181	1.81296	1	1	0.188636	0.585268	0.440553	0	0	0	0	-0.682807	-1.29889	0.881257	-1.31553	-0.763779	0	0	0	6.277168	0.6627555	0.3436953	0.3161696	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.180651	0.59496	0	0.31617	6.27717	6.593337	1.81296	1	1
10	-109.7474	-80.81563	-28.9318	0.207727	0.0201339	0.165868	1.62847	1.2269	2.45299	3.48866	1277.61	4.19756	6.74363	2.73862	0.265439	2.18676	1.44859	1.09137	2.18203	0.207727	0.0201339	0.165868	0	0	0	0	0.227611	-1.33647	0.881257	-1.29836	0	-0.488145	-0.261375	-0.433787	1.841137	0.6029969	0.07585108	1.698615	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	1	-0.748745	0	0	0	0.35939	0.104115	0	1.23828	1.69862	1.84114	3.539752	1.44859	1.09137	2.18203
20	-108.0986	-77.50834	-30.59027	2.71402	0.0376558	4.52318	0.075605	1.99712	0.0650971	3.56137	2522.4	3.54414	5.84929	5.18648	0.0719601	8.64378	0.299858	7.92079	0.258182	2.71402	0.0376558	4.52318	0	0	0	0	0	-1.31167	0.881257	-1.31171	-0.133124	-1.31863	0.385085	0.766706	4.569646	0.6292255	0.5232873	0.2142094	0	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	-0.653455	0	0	0	0	1.17125	-0.489045	0	0.214209	4.56965	4.783855	0.299858	7.92079	0.258182
30	-104.3002	-78.19801	-26.10224	0.338331	0.338331	0.338331	1.88749	4.92618	1.88749	8.32664	1570.53	8.32015	12.4726	1	1	1	1	2.60991	1	0.338331	0.338331	0.338331	0	0	0	0	0	-1.24643	0.881256	-1.25992	0	0	0	0	4.278299	0.7754065	0.3383307	2.598718	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	-0.122524	0	0	0	0	0	0.959317	2.59872	4.2783	6.877018	1	2.60991	1
40	-106.7243	-77.05906	-29.66529	0.542138	1.65649	1.22397	0.366827	411.343	0.532667	412.356	2069.99	412.519	413.853	0.442935	1.35338	1	0.0850004	95.3156	0.123428	0.542138	1.65649	1.22397	0	0	0	0	0	-1.42398	0	-1.28126	0	0	-0.694268	1.44604	2.205188	0.8927988	1.223967	4.31559	0	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0.112047	0	-0.814331	0.302606	0	0	4.31559	2.20519	6.520778	0.0850004	95.3156	0.123428
50	-106.1065	-76.8652	-29.24134	0.629504	2.05576	0.0492462	0.0323936	0.0120899	0.0336441	0.444828	1948.43	0.4441	1.07635	2.62268	8.56483	0.205173	2.32219	0.866681	2.41183	0.629504	2.05576	0.0492462	0	0	0	0	0	-1.43656	0.0935697	-1.28449	1.65116	0.653321	0	-0.549263	1.465127	0.94697	0.240023	0.0236191	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	0.347214	0	0	0.534579	0.993379	0.113305	1.4665	0.0236191	1.46513	1.488746	2.32219	0.866681	2.41183
60	-115.4064	-78.07686	-37.32954	1.55588	0.564687	0.987605	0.0803605	14.4118	0.00463171	14.8843	2192.12	14.8064	15.4743	0.779825	0.283029	0.495001	0.469601	84.2178	0.0270663	1.55588	0.564687	0.987605	0	0	0	0	0	-1.59231	-0.00274208	-1.31373	2.16327	0	1.29732	1.98881	1.468389	0.9789435	1.995158	0.175052	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	-1.09615	-0.39714	0	0	-1.94791	-0.266183	0.865446	-0.797378	0.175052	1.46839	1.643441	0.469601	84.2178	0.0270663
70	-100.0433	-77.11252	-22.93081	0.0425087	0.265567	0.217633	0.72766	0.368273	0.72766	1.32736	1928.09	1.43241	2.52854	0.31503	1.96811	1.61287	1	0.506107	1	0.0425087	0.265567	0.217633	0	0	0	0	-0.438844	-1.60299	0	-1.27587	-1.47054	0	0	0	1.081654	1.009582	0.1349354	0.5798854	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	-0.15897	0	0	0	0	0	0	-0.681008	0.579885	1.08165	1.66154	1	0.506107	1
80	-98.12814	-77.8019	-20.32623	0.314339	0.314339	0.314339	1.07479	1.07479	1.07479	2.32435	2600.42	2.3762	3.72439	1	1	1	1	1	1	0.314339	0.314339	0.314339	0	0	0	0	-0.3065	-1.57721	0	-1.30499	0	0	0	0	0.8591174	0.9188854	0.3143386	1.07479	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0.708135	0	0	0	0	0	0	1.07479	0.859117	1.933907	1	1	1
90	-99.33572	-77.80724	-21.52848	0.0121054	0.0266807	0.0106499	1.45757	0.178364	1.66957	2.09754	1946.64	2.3072	4.45638	1.13667	2.50526	1	1.92509	0.235573	2.20508	0.0121054	0.0266807	0.0106499	0	0	0	0	0	-1.47226	0	-1.25765	0	0	0	-0.493349	1.648916	1.000484	0.01064989	0.7571476	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0.128104	0.918393	0	0	0.757148	1.64892	2.406063	1.92509	0.235573	2.20508
