Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-883.3103	-850.7179	-32.59248	0.0304943	0.0418276	0.319247	3.97856	3.97856	1.72742	8.79797	7.07922	7.13246	11.4348	0.410668	0.563293	4.29932	1	1	0.434181	0.0304943	0.0418276	0.319247	0	0	0	0	0.546301	0	0	0.490851	-2.345	0.831319	0	0	0.8261537	1.904741	0.07425537	3.012658	1	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	-0.147574	-0.03807	0	-0.906433	0.969352	-1.94417	0	-0.834294	3.01266	0.826154	3.838812	1	1	0.434181
10	-884.2415	-853.6205	-30.62099	0.00393552	0.00519994	1.60634	4.03412	4.61964	1.37335	9.48758	6.29053	7.25302	11.4769	0.0665862	0.0879791	27.1781	1.06145	1.21551	0.361353	0.00393552	0.00519994	1.60634	0	0	0	0	0.140685	0	-0.273024	0.808758	-2.34064	0.72969	0.542066	0.374693	0.6853794	1.37168	0.0591042	2.946999	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0.307708	0.0591463	0	0	-0.918751	0	0	-0.763109	2.947	0.685379	3.632379	1.06145	1.21551	0.361353
20	-872.5433	-849.1304	-23.41293	0.115307	0.115307	0.115307	4.49031	4.48395	1.12575	10.201	7.27265	8.00394	12.5951	1	1	1	1.20213	1.20043	0.301382	0.115307	0.115307	0.115307	0	0	0	0	1.14012	-0.296237	0	0.671631	0	0	0.327926	0	1.181747	1.360602	0.1153066	2.830042	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	-0.0548503	0	0	0	0	0	0	-0.832604	2.83004	1.18175	4.011789	1.20213	1.20043	0.301382
30	-878.5428	-853.0665	-25.47637	0.30295	0.286784	0.238995	4.79639	4.79639	2.07188	9.99513	7.4664	9.20041	12.7244	1.10221	1.0434	0.869528	1	1	0.431967	0.30295	0.286784	0.238995	0	0	0	0	-0.297397	-0.0209278	0	0.633741	0	-0.149034	0	0	0.5295596	1.613058	0.2748556	3.625749	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1.45925	-0.68826	0	0	0	0	0	-0.839407	3.62575	0.52956	4.155308	1	1	0.431967
40	-880.6877	-853.2007	-27.48693	0.160505	0.161092	0.960605	4.75242	4.75242	2.42131	14.3115	8.66152	8.51107	14.8128	0.770916	0.773733	4.61383	1	1	0.50949	0.160505	0.161092	0.960605	0	0	0	0	-0.370615	-0.159859	0.22232	0.528143	-0.844594	0	0	0	1.414395	1.550161	0.2082011	3.795715	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0.518312	0	0	0.213971	0.584413	0	-0.674344	3.79571	1.41439	5.210109	1	1	0.50949
50	-877.6941	-850.7686	-26.92551	0.162717	0.173651	0.844213	4.71246	4.71246	1.8279	12.026	8.57331	8.57331	14.5515	0.452865	0.483296	2.34957	1.38725	1.38725	0.538098	0.162717	0.173651	0.844213	0	0	0	0	0	0	0	0.805808	-1.22216	0.162399	0	0	1.556647	1.477534	0.359306	3.436759	0	0	0	1	1	1	0	0	0	1	0	1	0	1	1	1	0	0.246425	0	0.378426	0	-0.665055	0.327326	-0.619715	3.43676	1.55665	4.993406	1.38725	1.38725	0.538098
60	-881.6425	-854.0428	-27.59971	0.211602	0.212421	0.340673	5.1675	5.1675	1.53314	12.2757	7.81083	7.81083	13.8356	0.730566	0.733393	1.17619	1.70675	1.70675	0.506373	0.211602	0.212421	0.340673	0	0	0	0	0	0	-0.417646	0.260447	-0.893974	0	0	0	0.9336085	1.711348	0.2896412	3.446517	0	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0	0.558516	0	-0.936199	0.187933	-0.837595	0.534592	-0.680481	3.44652	0.933609	4.380126	1.70675	1.70675	0.506373
70	-876.7887	-852.8984	-23.89037	0.281262	0.249751	0.0542899	4.68174	4.68174	1.48048	10.4311	7.22985	7.22985	12.4454	1.32019	1.17229	0.254827	1.40791	1.40791	0.445215	0.281262	0.249751	0.0542899	0	0	0	0	0	0	1.11022	0	0.96099	-0.311638	0	0	0.754926	1.508055	0.2130458	3.18962	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	-0.465216	0	0.342108	-0.809198	3.18962	0.754926	3.944546	1.40791	1.40791	0.445215
80	-877.1906	-855.0485	-22.14207	0.173978	0.173978	0.173978	4.00097	3.99302	1.84636	9.45527	7.34549	7.56426	12.173	1	1	1	1.2949	1.29233	0.597571	0.173978	0.173978	0.173978	0	0	0	0	0.414758	0	1.11022	0	0	0	0.460349	0	1.100022	1.232601	0.1739781	3.089783	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0.318587	0	0.0570888	0	0	0	0	3.08978	1.10002	4.189804	1.2949	1.29233	0.597571
90	-876.7219	-850.9958	-25.72612	0.416595	0.416183	0.283493	4.53134	4.51314	0.947121	11.9739	7.14548	7.69046	13.2742	1.13728	1.13615	0.773918	1.68729	1.68051	0.35267	0.416595	0.416183	0.283493	0	0	0	0	-0.680712	0	-0.138616	0.361541	0.229144	0	0.931836	0	1.552033	2.036544	0.3663086	2.685574	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0.522332	0	0	-1.14827	0	0	0	0	2.68557	1.55203	4.237607	1.68729	1.68051	0.35267
100	-876.3346	-849.5289	-26.80572	0.219933	0.219466	0.676873	4.63509	4.6185	1.09512	11.2567	7.73332	7.71673	13.3534	0.600404	0.599127	1.84782	1.59351	1.58781	0.376493	0.219933	0.219466	0.676873	0	0	0	0	0	0	0.566742	0	0.492642	0	0.829972	0	1.416417	2.428163	0.3663086	2.862023	0	0	1	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	-1.09018	-0.786718	1.16501	0	-0.0485641	2.86202	1.41642	4.27844	1.59351	1.58781	0.376493
110	-877.0358	-851.6164	-25.41935	0.249879	0.249827	0.157608	4.08658	4.07472	0.811104	9.6718	7.80154	6.66541	11.8865	1.50278	1.50247	0.947858	1.45863	1.4544	0.289509	0.249879	0.249827	0.157608	0	0	0	0	0.789169	0	0	0	0.0478791	0	0.672432	0	1.382826	2.36867	0.1662778	2.381468	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	1	-0.757788	0	0	-1.07727	0.380437	0	0	-0.487479	2.38147	1.38283	3.764294	1.45863	1.4544	0.289509
120	-875.7268	-850.3174	-25.40946	0.12982	0.12982	0.0829254	4.71196	4.69612	0.856326	12.319	7.70389	8.01544	13.9742	1.56551	1.56551	1	1.54885	1.54364	0.281479	0.12982	0.12982	0.0829254	0	0	0	0	0	0.0342196	0	0	0	0	0.779332	0	1.75061	2.202909	0.08292539	2.665999	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0.146758	0.384093	0	-1.11034	0.448211	0	0	-0.396046	2.666	1.75061	4.416609	1.54885	1.54364	0.281479
130	-877.0623	-850.4423	-26.62001	0.0484597	0.0484597	0.0164789	4.08598	4.07006	0.636719	9.44717	7.20628	7.43055	11.8173	1	1	0.340054	2.33514	2.32604	0.363885	0.0484597	0.0484597	0.0164789	0	0	0	0	0.466334	0.547441	0.25459	0	0	0	0.903847	0	1.426965	2.109187	0.04845972	2.195913	1	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0.921895	0	-1.12557	0	-1.07865	0.34066	0	2.19591	1.42696	3.622877	2.33514	2.32604	0.363885
140	-873.1207	-851.8883	-21.23241	0.319779	0.319779	0.319779	4.74768	4.7277	0.920549	11.2649	6.52557	6.28219	11.8081	1	1	1	1.73017	1.72289	0.33547	0.319779	0.319779	0.319779	0	0	0	0	-0.888514	0	0	0	0	0	0.976539	0	0.6768856	2.118979	0.3197793	2.744055	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	-1.14367	0	0	0	0	2.74406	0.676886	3.420941	1.73017	1.72289	0.33547
150	-874.7195	-850.0161	-24.70335	0.319779	0.319779	0.319779	4.65949	4.50025	0.892185	10.597	9.07121	7.07054	12.9829	1	1	1	1.75521	1.69522	0.336082	0.319779	0.319779	0.319779	0	0	0	0	0	0.412049	0	0.192954	0	0	0.904555	-0.0838861	1.40282	2.221699	0.3197793	2.654666	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	-0.690889	0	0	-1.22115	0	0	0	0	2.65467	1.40282	4.057486	1.75521	1.69522	0.336082
160	-879.2337	-850.6359	-28.59779	0.167391	0.167391	0.588576	4.16814	4.13973	0.724922	9.30738	5.66566	6.97129	10.7117	1	1	3.51618	2.78508	2.7661	0.484381	0.167391	0.167391	0.588576	0	0	0	0	0	0	0.253243	0.163238	0	0	1.58345	0	0.8047591	2.07097	0.1673908	2.321322	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1.0031	0.25751	0	-1.17505	0	1.25737	0.135342	1.04615	2.32132	0.804759	3.126081	2.78508	2.7661	0.484381
170	-879.6896	-853.143	-26.54666	0.0675759	0.0680578	1.07147	4.60061	4.57082	0.775222	10.8368	7.04118	6.6734	12.2566	0.397108	0.39994	6.29645	3.15887	3.13841	0.532282	0.0675759	0.0680578	1.07147	0	0	0	0	0	0	1.10883	0	-1.6451	0	1.50403	0	1.08949	1.499714	0.17017	2.535586	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	1	-0.226842	0	0	-0.0932564	0	0	0.305867	1.05161	2.53559	1.08949	3.625075	3.15887	3.13841	0.532282
180	-886.4093	-857.3597	-29.04955	0.483549	0.48156	0.0972915	4.17383	4.14254	0.677774	10.2708	5.47739	6.78844	10.9236	1.70891	1.70188	0.343837	2.65853	2.6386	0.43171	0.483549	0.48156	0.0972915	0	0	0	0	0.793527	0	0	0.281628	0.954513	0	1.7417	0	0.8999485	1.164629	0.2829579	2.27141	1	0	0	1	1	0	1	0	1	1	1	1	0	0	0	1	0.876215	1.79603	0.493188	-0.146924	0	0	0	1.10802	2.27141	0.899948	3.171358	2.65853	2.6386	0.43171
190	-886.1326	-855.8364	-30.29622	0.488331	0.483764	0.0422737	4.91494	4.87672	0.72481	10.2795	6.98872	6.70909	11.8217	1.01386	1.00438	0.0877675	2.75768	2.73624	0.406677	0.488331	0.483764	0.0422737	0	0	0	0	1.22797	0	0.732822	0	2.17537	0	1.80692	0	0.6144187	1.561578	0.4816554	2.589943	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	-0.614398	0	0	0.280677	-1.20747	0	0	1.12124	2.58994	0.614419	3.204361	2.75768	2.73624	0.406677
200	-884.6878	-855.8083	-28.87949	0.179175	0.180021	0.480764	4.55209	4.5236	1.3976	9.33782	6.89299	6.66186	11.2869	0.805333	0.809133	2.16087	2.26165	2.24749	0.694378	0.179175	0.180021	0.480764	0	0	0	0	0.601583	0	0.732823	0	-1.08982	0	1.4537	0	0.3801454	1.348821	0.222486	3.064495	1	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	-0.446231	-0.782293	0	-0.45687	0.395313	-0.448406	0	1.26117	3.0645	0.380145	3.444641	2.26165	2.24749	0.694378
210	-876.7404	-852.0386	-24.70184	0.120436	0.120436	0.0614322	4.20749	4.17936	0.958806	9.19058	6.47144	6.4433	10.9931	1	1	0.510081	2.39156	2.37557	0.54499	0.120436	0.120436	0.0614322	0	0	0	0	0	0	0.732818	0	0	0	1.55319	0	0.7775846	1.626389	0.120436	2.564215	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	-0.484798	0	-1.05047	0	-0.673185	0	1.1302	2.56422	0.777585	3.3418	2.39156	2.37557	0.54499
220	-879.5148	-852.484	-27.03075	0.0761661	0.0534932	0.00211835	4.59947	4.5752	0.821819	9.85551	6.43378	6.40951	11.3169	2.22618	1.5635	0.0619149	1.42284	1.41534	0.254229	0.0761661	0.0534932	0.00211835	0	0	0	0	0	0	0	0	1.20972	-0.946139	1.22447	0	0.6231575	1.668078	0.03421385	2.586017	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	-0.396835	0.191428	-0.901686	-0.496681	-0.541424	-0.334747	0	2.58602	0.623158	3.209174	1.42284	1.41534	0.254229
230	-876.5857	-851.8171	-24.7686	0.00480631	0.00480631	0.00888536	4.78559	4.77725	1.47097	10.9201	7.3255	9.42955	13.3832	0.540924	0.540924	1	2.07158	2.06797	0.636752	0.00480631	0.00480631	0.00888536	0	0	0	0	-0.288296	0	0	0	0	0	0.403568	0	1.131694	2.198702	0.008885358	3.227796	1	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	1.18858	0	0	-0.952377	-0.614476	0	0.501751	0	3.2278	1.13169	4.35949	2.07158	2.06797	0.636752
240	-879.0645	-851.8014	-27.26318	0.199875	0.199644	0.0846571	4.48518	4.47293	0.730364	11.9158	5.9399	6.4012	11.5743	0.594294	0.593607	0.251713	3.02377	3.01551	0.492388	0.199875	0.199644	0.0846571	0	0	0	0	1.10129	-1.06694	0	0	0.267878	0	0.633448	0	0.9118168	2.110004	0.3363234	2.447018	1	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	-1.01403	-0.670766	-1.07985	0.750892	0	2.44702	0.911817	3.358835	3.02377	3.01551	0.492388
