Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-776.3325	-743.6833	-32.64919	0.579253	2.41821	8.56066	0.619889	0.3962	1.38221	4.97311	4.36041	4.13881	6.53411	0.923028	3.85337	13.6412	1.02101	0.652574	2.27662	0.579253	2.41821	8.56066	0	0	0	0	0.0472119	0	0	-0.564655	0.383164	-2.4038	0	0.59845	1.960425	0.2146476	0.6275573	0.6975919	1	0	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0.500595	0	1.09561	0.118812	2.18881	1.69314	0	0.416652	0.697592	1.96043	2.658017	1.02101	0.652574	2.27662
10	-774.974	-746.963	-28.01102	0.670622	3.27247	5.16401	0.587303	1.05125	0.333454	6.41777	6.23829	6.67258	9.6507	0.929024	4.5334	7.15379	0.99463	1.78034	0.564722	0.670622	3.27247	5.16401	0	0	0	0	-0.29725	0	0	0	0	-2.1192	-0.604677	0	3.620253	0.3635001	0.7218568	0.5904744	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	1.09561	0	1.33005	2.07545	0	0	0.590474	3.62025	4.210728	0.99463	1.78034	0.564722
20	-774.2262	-746.3783	-27.84787	0.570437	2.06012	5.37961	0.604892	0.598418	0.710922	3.55403	4.16481	4.15833	5.91471	0.942102	3.40238	8.88466	1.0005	0.989792	1.17588	0.570437	2.06012	5.37961	0	0	0	0	0	0	0	0.199885	0	-1.71681	0	0.0143865	1.886595	0.3145967	0.6054935	0.636065	0	0	0	1	0	1	0	1	1	0	1	1	1	1	1	0	-0.192244	0	1.09561	-0.373754	1.8895	1.45966	0.152252	0	0.636065	1.8866	2.52266	1.0005	0.989792	1.17588
30	-776.9162	-745.5005	-31.41563	0.549963	2.33476	5.93239	0.515205	0.172767	1.23997	5.0434	3.39119	3.04875	5.12452	0.948118	4.02505	10.2273	1.01533	0.340477	2.44365	0.549963	2.33476	5.93239	0	0	0	0	0	0	1.04144	0.860784	-0.387456	-1.43424	0.992243	0.18353	1.542845	0.5084557	0.580057	0.4796794	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0	0.979161	1.09561	0	2.19249	1.47183	-0.168704	0	0.479679	1.54284	2.022524	1.01533	0.340477	2.44365
40	-777.997	-744.1808	-33.81622	0.532941	2.14423	13.379	0.605826	0.232546	1.54364	5.37899	3.70814	2.5334	4.70099	0.955897	3.84594	23.9969	1.00743	0.386701	2.56691	0.532941	2.14423	13.379	0	0	0	0	0.578778	-1.59576	-1.56923	0	-0.545973	-1.15841	1.03513	-0.0523138	1.127709	0.5275148	0.55753	0.6013594	1	1	1	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	1.09561	0	1.20267	3.27716	0	0	0.601359	1.12771	1.729068	1.00743	0.386701	2.56691
50	-774.4679	-742.7284	-31.73945	0.547004	2.78519	13.0272	0.604477	0.604477	0.699397	3.67816	4.15027	4.12914	5.96609	0.945499	4.81422	22.5176	1	1	1.15703	0.547004	2.78519	13.0272	0	0	0	0	-0.395902	0	-1.56316	0	-0.545973	-1.47326	0	0	1.913266	0.569225	0.5785347	0.6345921	1	0	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1.09561	0	1.26709	3.36273	0	0.145854	0.634592	1.91327	2.547858	1	1	1.15703
60	-777.3112	-744.2049	-33.10636	0.615059	3.40768	7.77855	0.542376	0.340043	1.03972	5.0736	6.23221	5.0604	8.14066	0.941797	5.21795	11.9108	1.00433	0.629663	1.92528	0.615059	3.40768	7.77855	0	0	0	0	0	-0.509123	0	0	-0.545977	-1.58616	0.484921	0	2.93302	0.5820976	0.6530695	0.576657	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	-0.740285	0.361549	1.09561	0	0.882269	3.18731	0.196817	0	0.576657	2.93302	3.509677	1.00433	0.629663	1.92528
70	-777.6391	-742.8558	-34.78336	0.544092	1.763	12.81	0.626366	0.626366	0.626366	4.16075	5.0467	8.21265	8.03182	0.965556	3.12866	22.733	1	1	1	0.544092	1.763	12.81	0	0	0	0	-0.443905	1.33943	-0.637884	0	-0.545965	-0.869013	0	0	2.93302	0.6322439	0.5635011	0.6263657	1	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0	0.329663	0.286824	1.09561	-0.803223	0.844337	3.38503	0	0	0.626366	2.93302	3.559386	1	1	1
80	-777.3998	-741.4365	-35.96328	0.597473	2.37857	10.1338	0.659854	0.244283	1.73391	6.25817	6.64565	8.32629	10.4587	0.956367	3.80735	16.221	1.00923	0.373626	2.65199	0.597473	2.37857	10.1338	0	0	0	0	-0.70455	0.901607	1.07354	0	-0.545995	-1.14424	1.03207	0	3.692054	0.5841246	0.6247319	0.6538172	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0.970163	0	1.09561	-0.803223	0.995029	3.0836	0	0	0.653817	3.69205	4.345871	1.00923	0.373626	2.65199
90	-776.9728	-746.4739	-30.49887	0.503993	2.24482	7.98137	0.657632	0.50899	0.819884	1.83604	3.96061	3.81197	4.2826	0.951394	4.23757	15.0665	1.01197	0.783239	1.26165	0.503993	2.24482	7.98137	0	0	0	0	0	0	0	0	-0.546003	-1.29434	0	0.342553	1.060767	0.6786714	0.5297421	0.6498528	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	-1.88157	0.570721	1.09561	-0.803223	2.3723	1.73434	0	0	0.649853	1.06077	1.71062	1.01197	0.783239	1.26165
