Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-598.7068	-575.1029	-23.60392	0.375007	0.375007	0.929359	0.0291206	0.987659	5.10572	1.7718	6.48623	7.5434	7.80287	0.403511	0.403511	1	0.0551966	1.87206	9.67762	0.375007	0.375007	0.929359	0	0	0	0	0.46916	0	0.177959	1.19317	0	0	0.684905	-1.91953	0.7931105	1.42349	0.9293593	0.5275797	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.907551	0	0	0.52758	0.79311	1.32069	0.0551966	1.87206	9.67762
10	-601.7045	-574.8976	-26.80683	0.195428	0.195428	0.95781	0.0151774	1.35486	6.16316	2.23273	6.66189	7.81843	8.25118	0.204036	0.204036	1	0.0302157	2.6973	12.2698	0.195428	0.195428	0.95781	0	0	0	0	0	0	0	1.75429	0	0	0.846072	-2.08036	0.3421095	1.656458	0.95781	0.5023029	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	0.476029	0.578895	0	-0.664142	0	-1.58946	0	0	0.502303	0.342109	0.8444123	0.0302157	2.6973	12.2698
20	-605.7995	-575.2683	-30.53125	0.110602	0.110602	0.846784	0.0223533	1.41235	4.83097	1.84205	5.02798	6.95498	6.78722	0.130614	0.130614	1	0.0434619	2.74606	9.39294	0.110602	0.110602	0.846784	0	0	0	0	0.918125	0	0	1.41158	0	0	0.775791	-1.84981	0.2465985	1.257831	0.846784	0.5342843	1	0	0	1	0	0	1	1	1	1	0	1	0	1	0	1	-1.2669	1.98606	0	0.121355	0	-2.03551	0	0.0571265	0.534284	0.246598	0.7808828	0.0434619	2.74606	9.39294
30	-600.875	-575.8332	-25.04182	0.415713	0.48599	0.415713	0.0139814	1.30638	5.15704	2.97	6.76951	7.47352	8.53469	1	1.16905	1	0.0250144	2.33728	9.2266	0.415713	0.48599	0.415713	0	0	0	0	0	-0.752079	0	1.30345	0	0	0.833011	-1.80682	0.9710739	1.580264	0.4157129	0.4549948	0	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	-0.098713	0	-0.0577824	0.156193	0	0	-0.308612	0.454995	0.971074	1.426069	0.0250144	2.33728	9.2266
40	-604.3909	-575.5031	-28.88772	1.26022	0.184617	1.26022	0.0175799	0.843325	6.10546	1.03411	7.46956	8.67456	8.0336	1	0.146496	1	0.0429305	2.05942	14.9097	1.26022	0.184617	1.26022	0	0	0	0	1.65278	0	-0.660227	1.0063	0	0	0.725577	-2.32498	0.4409782	2.275666	1.260219	0.4489969	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	-1.92076	0	0.276262	0	0.448997	0.440978	0.8899752	0.0429305	2.05942	14.9097
50	-608.5715	-578.0167	-30.55479	1.68279	0.449279	1.68279	0.0140874	1.39941	6.07952	3.226	6.52815	8.35838	8.7265	1	0.266985	1	0.0323602	3.21458	13.9653	1.68279	0.449279	1.68279	0	0	0	0	-0.840477	1.37542	-0.199318	0.986766	0	0	0.815267	-2.22092	0.5891374	1.769672	1.682786	0.4930391	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	0	0.00826476	0.623406	0	0	-1.32056	0	0.373443	0	0.493039	0.589137	1.082176	0.0323602	3.21458	13.9653
60	-606.2211	-574.4796	-31.74151	0.12605	0.0722765	0.258041	0.0165576	0.754338	5.21082	0.944787	6.80824	7.91699	7.17147	0.509639	0.292225	1.0433	0.0466198	2.12393	14.6717	0.12605	0.0722765	0.258041	0	0	0	0	-0.0909117	0	0	1.072	0.093306	0	0.70222	-2.31961	0.476616	1.435577	0.2473314	0.402244	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	-0.224449	-2.3201	-0.188311	0.0766599	-1.16079	-0.35055	0.373453	0	0.402244	0.476616	0.87886	0.0466198	2.12393	14.6717
70	-604.8773	-580.1063	-24.771	0.120062	0.193347	0.0464834	0.0168026	1.07481	4.78879	1.84653	5.67833	7.3188	7.32779	1.27412	2.05185	0.493293	0.0430322	2.75264	12.2643	0.120062	0.193347	0.0464834	0	0	0	0	0	0.837685	0.797775	0	0	0.692535	0.740433	-2.12695	0.6871136	1.578664	0.09423076	0.4422265	0	1	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0.146638	0.0538546	0.373447	0	0.442226	0.687114	1.12934	0.0430322	2.75264	12.2643
80	-606.6745	-576.3634	-30.31105	0.15927	0.225765	1.11146	0.0094634	1.16259	5.11985	2.63793	5.99359	6.93611	7.65987	0.733879	1.04027	5.12137	0.0246871	3.03285	13.3561	0.15927	0.225765	1.11146	0	0	0	0	0	-0.457616	1.16714	1.20125	-0.0376822	-1.61757	0.899708	-2.13962	0.6504916	1.118959	0.2170249	0.3833341	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0.44908	-0.149839	-0.617955	1.36349	0	0	0	0.383334	0.650492	1.033826	0.0246871	3.03285	13.3561
90	-602.5061	-575.6404	-26.86576	0.185926	0.173554	0.224123	0.0305905	0.862352	4.83688	1.1154	6.34618	7.63263	6.96057	0.961433	0.89746	1.15895	0.0687565	1.93826	10.8716	0.185926	0.173554	0.224123	0	0	0	0	0	0.439291	1.44504	0.154608	0	-0.14457	0.609984	-2.0669	0.5233873	1.0608	0.1933838	0.5034377	0	1	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	-1.81815	-0.18626	0	0	0	0.370754	0	0.503438	0.523387	1.026825	0.0687565	1.93826	10.8716
100	-601.4098	-573.9675	-27.44238	0.145096	0.0723277	0.959643	0.0558058	0.794583	5.15023	1.08536	5.71268	6.97438	6.692	0.671891	0.334925	4.44379	0.113998	1.62315	10.5207	0.145096	0.0723277	0.959643	0	0	0	0	0	0.865762	1.80635	0	0	-1.46171	0.461488	-2.10086	0.3294245	1.065055	0.2159517	0.6112449	0	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	-0.180698	-0.618459	-0.291986	0	0	0	0.666138	0	0.611245	0.329425	0.9406695	0.113998	1.62315	10.5207
110	-606.8295	-576.8413	-29.98815	0.0331252	0.0133989	0.195085	0.0345238	1.21814	4.3703	1.34032	7.44723	9.26675	7.45893	0.688503	0.278495	4.05481	0.071368	2.51815	9.03434	0.0331252	0.0133989	0.195085	0	0	0	0	1.26416	0	2.35467	0	0	-1.37194	0.613593	-1.88387	0.4779264	0.8546636	0.04811198	0.5685591	1	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	0	-1.97832	0	0.440376	-0.251689	0	0.48465	0	0.568559	0.477926	1.046485	0.071368	2.51815	9.03434
120	-604.2994	-578.0042	-26.2952	0.0358736	0.0358736	0.0358736	0.060153	0.706693	4.77557	1.93184	6.14983	7.49145	7.69185	1	1	1	0.11222	1.31839	8.90918	0.0358736	0.0358736	0.0358736	0	0	0	0	0	0.695644	2.22303	0	0	0	0.471232	-1.93358	1.017978	0.8439493	0.03587357	0.587721	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	-0.500705	0.993954	0	0	0.33109	-0.0274477	0.587721	1.01798	1.605699	0.11222	1.31839	8.90918
130	-605.6117	-573.3351	-32.27661	0.0297217	0.00225208	0.9721	0.0132947	0.999267	6.18144	1.26224	6.32789	7.37476	7.46901	0.47993	0.0363653	15.6969	0.0247899	1.86327	11.5262	0.0297217	0.00225208	0.9721	0	0	0	0	0	0.617023	1.79203	0.865569	0	-2.69846	0.910207	-1.99053	0.130021	0.7386894	0.06192938	0.4346607	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1	0	0	0.735452	0.0930828	0.623057	-1.29479	0	-0.630365	0	0.434661	0.130021	0.5646818	0.0247899	1.86327	11.5262
140	-605.4796	-574.2248	-31.2548	0.187242	0.0064768	1.20985	0.0344693	0.942952	5.52268	1.23336	5.8141	6.72617	6.8868	2.01967	0.0698614	13.05	0.0605559	1.65659	9.7023	0.187242	0.0064768	1.20985	0	0	0	0	0	0.0227111	2.4867	0.809741	-0.414768	-2.70214	0.652963	-1.93625	0.1822895	0.5788227	0.09270927	0.5641014	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0.50253	0.610478	0	0	-0.0135331	0.564101	0.182289	0.7463909	0.0605559	1.65659	9.7023
150	-612.5906	-579.2777	-33.31288	0.00669201	0.00054916	0.216561	0.0167609	1.01934	6.07227	1.45003	7.2116	7.40784	7.83678	0.481004	0.0394722	15.5658	0.0356704	2.16936	12.9229	0.00669201	0.00054916	0.216561	0	0	0	0	0	0	2.88703	0.0589945	0	-2.69024	0.79234	-2.15511	0.3539204	0.6471044	0.01391259	0.4698836	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1.26694	-0.997685	-0.00795598	0	-1.21896	0	0	0	0.469884	0.35392	0.823804	0.0356704	2.16936	12.9229
160	-611.4606	-573.3745	-38.08612	0.198431	0.00559657	0.829679	0.0165043	1.23166	5.71307	1.57526	6.13903	7.25463	7.4786	3.12679	0.0881882	13.0737	0.0338282	2.52447	11.7098	0.198431	0.00559657	0.829679	0	0	0	0	-0.139302	-0.422155	3.84154	0	-0.410586	-2.70205	0.816043	-2.04795	0.2441614	0.3863628	0.06346163	0.4878862	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	-0.470515	0	1.88607	0.379227	0.451551	0	0	0.487886	0.244161	0.7320476	0.0338282	2.52447	11.7098
170	-611.6916	-575.1564	-36.53516	0.0216466	0.0060435	0.690216	0.00903121	1.70413	5.05942	2.46274	5.43608	8.2771	7.81633	0.482505	0.13471	15.385	0.0154429	2.91398	8.65135	0.0216466	0.0060435	0.690216	0	0	0	0	-0.902348	2.35195	3.90783	0	0	-2.67879	1.07452	-1.6362	0.4979985	0.3594484	0.04486293	0.427022	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	-0.115189	0	0	0	0	0	-0.943371	0	0.427022	0.497998	0.9250205	0.0154429	2.91398	8.65135
180	-609.9138	-574.0891	-35.82466	0.0142376	0.0160519	0.830997	0.0226065	0.629267	5.73108	1.04585	6.09214	6.68002	6.90589	0.264216	0.297885	15.4213	0.0380683	1.05966	9.65089	0.0142376	0.0160519	0.830997	0	0	0	0	0	-0.0935552	3.26499	0.601468	0	-2.6811	0.796159	-1.86729	0.2466511	0.4491245	0.0538862	0.4336121	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0.135696	0	-1.15074	1.3969	-0.601594	-0.943375	0	0.433612	0.246651	0.6802632	0.0380683	1.05966	9.65089
190	-608.2185	-573.7862	-34.43229	0.0025942	0.00215586	0.689536	0.0354793	0.961712	6.0461	1.19239	6.6051	7.59771	7.60951	0.0604951	0.0502733	16.0796	0.0438438	1.18844	7.47152	0.0025942	0.00215586	0.689536	0	0	0	0	0.795091	0	3.41501	0	0	-2.72206	0.774339	-1.62616	0.265299	0.4233461	0.04288276	0.5908787	1	0	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1.11139	-2.06466	-0.943378	0	0.590879	0.265299	0.8561777	0.0438438	1.18844	7.47152
200	-606.5578	-575.7479	-30.80985	0.0330683	0.00565382	1.09429	0.037282	0.831999	5.97945	1.39726	6.38929	7.16862	7.46256	0.478748	0.0818536	15.8426	0.0477349	1.06527	7.65593	0.0330683	0.00565382	1.09429	0	0	0	0	-0.280982	0	3.12737	0	0	-2.70751	0.746984	-1.66224	0.2901119	0.6190169	0.06907236	0.5702881	1	0	1	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0.10363	0	-0.476698	0	-0.943384	0	0.570288	0.290112	0.8603999	0.0477349	1.06527	7.65593
210	-608.4453	-575.4197	-33.02563	0.0436147	0.0121123	1.26607	0.0440362	1.33552	6.56821	1.50527	6.65653	8.14138	8.10007	0.536062	0.14887	15.561	0.0441509	1.339	6.58531	0.0436147	0.0121123	1.26607	0	0	0	0	0	0	3.00961	0	0	-2.68994	0.782313	-1.49888	0.07144694	0.6130642	0.08136138	0.7282862	0	0	1	0	0	1	1	1	1	1	0	1	0	1	1	0	-1.6801	1.04336	0	0.613305	0	0.108293	-0.943381	0	0.728286	0.0714469	0.7997332	0.0441509	1.339	6.58531
220	-608.5148	-575.1848	-33.32998	0.0346693	0.0523847	1.29416	0.0418528	1.1039	5.80618	2.16411	6.58263	7.64468	8.17274	0.474682	0.717237	17.7193	0.0475241	1.25348	6.59295	0.0346693	0.0523847	1.29416	0	0	0	0	0	0	2.37344	0.369744	0.322159	-2.67379	0.761528	-1.50927	0.5766283	0.7917932	0.07303687	0.6449331	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0.326623	0	0.071889	-0.401323	1.09926	-0.943362	0.00438516	0.644933	0.576628	1.221561	0.0475241	1.25348	6.59295
230	-615.5975	-587.7341	-27.86339	0.612778	0.00890508	0.0354286	0.0251897	2.04577	3.87793	4.59729	6.42946	7.24017	8.94301	12.6783	0.184246	0.733015	0.0430854	3.49915	6.63295	0.612778	0.00890508	0.0354286	0	0	0	0	0	0	2.6898	-0.0939855	-0.683658	0	0.78904	-1.50295	1.412736	0.9068412	0.04833263	0.5846463	0	0	1	1	1	0	1	1	1	0	0	1	1	1	0	0	0.65181	0	0	0.119671	0.198676	0.169573	0	0	0.584646	1.41274	1.997383	0.0430854	3.49915	6.63295
240	-608.4061	-579.0508	-29.35526	0.627552	0.0911647	0.290483	0.115258	0.818762	6.0066	1.17008	7.00237	8.48072	7.90816	2.02188	0.293719	0.935891	0.0922449	0.655286	4.80731	0.627552	0.0911647	0.290483	0	0	0	0	0	1.03431	2.29298	0	0	0.0649327	0.587176	-1.27734	0.4434679	0.6919875	0.3103811	0.8275964	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	0	0	-1.13733	0	0	-1.96009	0.686361	-1.23586	0	0.827596	0.443468	1.271064	0.0922449	0.655286	4.80731
250	-609.0183	-579.2055	-29.81272	0.790723	0.141326	0.624248	0.12419	1.30194	6.43077	2.84812	7.66243	9.16164	9.81613	1.26668	0.226394	1	0.0811955	0.85121	4.20444	0.790723	0.141326	0.624248	0	0	0	0	0	0	2.57292	0	0	0	0.635984	-1.12429	0.9241627	0.7591412	0.6242479	1.013088	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0	-0.254847	0.24997	0	-1.13957	-1.72188	0.2364	-1.23585	0	1.01309	0.924163	1.93725	0.0811955	0.85121	4.20444
260	-608.7189	-579.3579	-29.36107	0.166988	0.166988	0.488665	0.0444914	1.97352	5.51486	3.2012	6.73844	10.4641	9.8145	0.341723	0.341723	1	0.0375276	1.66463	4.65167	0.166988	0.166988	0.488665	0	0	0	0	-0.789086	1.71094	2.24265	0	0	0	0.858589	-1.12425	1.098047	0.7669606	0.488665	0.7852667	1	1	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	-0.679435	-0.0133347	0	0	-1.07375	-1.23585	0	0.785267	1.09805	1.883314	0.0375276	1.66463	4.65167
270	-604.3012	-576.6923	-27.60896	0.319116	0.23725	0.71335	0.0230661	1.5278	4.41835	1.83967	6.12586	7.84719	7.35957	0.844234	0.627654	1.88719	0.0283987	1.88101	5.43981	0.319116	0.23725	0.71335	0	0	0	0	0.805647	0	2.37304	0.579973	0	-0.622404	0.92942	-1.2461	0.6090741	0.7282576	0.3779948	0.5379812	1	0	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	-0.763766	0	0.676948	0	0	-1.23586	0	0.537981	0.609074	1.147055	0.0283987	1.88101	5.43981
280	-605.1392	-579.6134	-25.52577	0.0888551	0.0788668	0.122804	0.0753231	0.732382	4.41571	2.13118	5.54173	6.32153	6.98544	0.934155	0.829145	1.29107	0.0798854	0.776742	4.68317	0.0888551	0.0788668	0.122804	0	0	0	0	-0.222845	0.263984	2.43033	0	0	-0.250369	0.632253	-1.23163	0.8310893	0.7667669	0.09511819	0.6245333	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0.0171728	0	0	0	0	0	-1.23583	0	0.624533	0.831089	1.455623	0.0798854	0.776742	4.68317
290	-606.0976	-577.3781	-28.71947	0.929039	0.483653	0.929039	0.080688	1.43608	5.6236	2.80577	5.9465	7.29116	7.65887	1	0.520595	1	0.061646	1.09717	4.29645	0.929039	0.483653	0.929039	0	0	0	0	-0.301817	0	2.26029	0.255269	0	0	0.716582	-1.10962	0.2644798	0.9335355	0.9290391	0.8669639	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	0	0	1.29732	0	-1.44325	-0.652782	0	-1.23582	0	0.866964	0.26448	1.131444	0.061646	1.09717	4.29645
300	-612.5486	-578.3337	-34.21493	0.00413613	0.305501	0.337438	0.0476214	1.73971	4.36394	1.87775	5.10313	6.51173	6.56189	0.031231	2.30677	2.54793	0.0442772	1.61754	4.05749	0.00413613	0.305501	0.337438	0	0	0	0	2.26372	0	2.15024	0.646624	0.811748	-0.555182	0.820048	-1.00748	0.1839601	0.7766478	0.1324364	0.7123927	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.867392	0.77433	-0.385044	0.572779	-0.693454	-0.500879	-1.23582	0	0.712393	0.18396	0.8963528	0.0442772	1.61754	4.05749
310	-599.5322	-575.4467	-24.0855	0.160357	0.0934826	0.870793	0.025996	0.757648	5.60707	1.10702	5.95644	6.6881	6.87578	0.585139	0.341115	3.1775	0.0298483	0.869924	6.43798	0.160357	0.0934826	0.870793	0	0	0	0	0	0	1.90085	0	0	-1.133	0.81849	-1.4606	0.2286619	0.9022369	0.2740498	0.4797738	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	-0.227673	-1.23582	-0.276471	0.479774	0.228662	0.7084357	0.0298483	0.869924	6.43798
320	-603.0359	-574.4256	-28.61036	0.146751	0.0850649	0.644528	0.0175647	1.09246	5.01077	2.00529	5.9236	6.49209	7.11064	0.732358	0.424514	3.2165	0.0211205	1.31361	6.02516	0.146751	0.0850649	0.644528	0	0	0	0	0	0	1.83055	-0.381319	0	-1.14496	0.927143	-1.34728	0.4661066	1.550081	0.2003817	0.4581239	0	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	0.833884	0	-0.950698	0.791775	0	0	-1.23584	-0.27647	0.458124	0.466107	0.9242305	0.0211205	1.31361	6.02516
330	-606.4034	-574.3078	-32.09561	0.135151	0.0779878	0.462401	0.0386936	0.975173	4.60598	1.13604	5.99102	7.83287	6.69031	0.949265	0.547765	3.24778	0.0459251	1.15743	5.4668	0.135151	0.0779878	0.462401	0	0	0	0	0	0	2.08476	-1.29366	0	-1.15444	0.785371	-1.31509	0.3992668	1.605418	0.1423744	0.55806	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	-0.514301	-2.39967	-0.950698	0	0	0.261998	-1.23585	0	0.55806	0.399267	0.9573267	0.0459251	1.15743	5.4668
340	-602.8836	-577.0502	-25.83338	0.459265	0.459265	0.459265	0.0330179	1.55977	5.69277	2.00872	6.15423	7.7282	7.94391	1	1	1	0.0329202	1.55516	5.67593	0.459265	0.459265	0.459265	0	0	0	0	0	0.171285	1.6363	-0.469922	0	0	0.88188	-1.30891	0.3104199	1.973499	0.4592653	0.6643214	0	1	1	1	0	0	1	1	0	0	1	1	0	0	1	0	0	0	-0.950698	0.343883	0	0	-1.23586	0	0.664321	0.31042	0.9747413	0.0329202	1.55516	5.67593
