Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-519.4855	-486.7818	-32.70364	17.9636	2.85984	0.102068	1.52766	1.52744	12.0703	3.08578	1044.69	1038.08	529.074	35.106	5.58892	0.19947	0.112021	0.112004	0.885094	17.9636	2.85984	0.102068	0	0	0	0	0	1.84192	0.86816	0	0	1.17418	0	0.0415957	5.002249	0.5671891	0.5116977	3.042549	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1.83353	0	0	-2.25018	3.04255	5.00225	8.044798	0.112021	0.112004	0.885094
10	-521.6459	-482.6128	-39.03314	221.813	21.0893	0.459974	1.39085	1.39085	11.5098	2.78195	1320.07	1307.87	664.812	77.9723	7.41337	0.161691	0.12084	0.12084	1	221.813	21.0893	0.459974	0	0	0	0	0	2.68233	0	0	0.454258	1.40009	0	0	0.5043754	1.730927	2.844767	2.813262	0	1	0	0	1	1	0	0	1	1	1	1	1	0	0	1	1.32617	1.02002	0.187843	-1.32239	2.26879	0	0	-2.11329	2.81326	0.504375	3.317638	0.12084	0.12084	1
20	-519.3123	-487.6529	-31.65944	27.6823	26.1539	0.0260672	1.03894	1.03894	10.9965	2.07801	6202.43	6134.9	3091.3	10.3974	9.82332	0.00979078	0.0944798	0.0944798	1	27.6823	26.1539	0.0260672	0	0	0	0	0	3.13964	0	0	0.293548	1.58043	0	0	0.7630152	1.206344	2.662427	2.281108	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	-0.339324	0	0	0	-2.35937	2.28111	0.763015	3.044123	0.0944798	0.0944798	1
30	-522.8616	-482.092	-40.76956	181.675	17.1375	0.0762107	0.892815	0.892884	11.1573	1.78623	4095.41	4071.67	2048.67	237.459	22.3995	0.0996113	0.0854547	0.0854613	1.06791	181.675	17.1375	0.0762107	0	0	0	0	0.00654282	2.47377	0.25836	0	1.94484	1.49867	0	-0.02239	1.306275	1.251406	0.7650812	2.071917	1	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1.67012	-0.198612	0	0.512036	2.01562	1.12065	0	-2.42688	2.07192	1.30628	3.378192	0.0854547	0.0854613	1.06791
40	-519.5667	-484.8551	-34.71163	76.2306	20.7699	0.00115114	1.0722	0.989216	11.1975	2.06608	1588.05	1576.27	798.223	166.534	45.3741	0.00251479	0.0974862	0.0899416	1.01809	76.2306	20.7699	0.00115114	0	0	0	0	0	2.13278	0	0	0	2.47991	0.460542	0	2.412219	0.8622205	0.4577477	2.281541	0	1	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0.0104079	-0.650179	0	-0.269985	1.2917	0.180588	0	-2.35935	2.28154	2.41222	4.69376	0.0974862	0.0899416	1.01809
50	-526.2397	-484.7995	-41.44026	23.9671	9.67486	0.00824762	0.867325	0.867452	11.6262	1.74662	694.497	1819.05	508.481	38.316	15.4671	0.0131854	0.0845552	0.0845677	1.13344	23.9671	9.67486	0.00824762	0	0	0	0	2.2841	2.04309	0	0	1.60102	1.70804	0	-0.0426833	3.168518	0.4839486	0.6255113	2.060417	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1.42075	0	0.418147	2.09548	0.621231	0.406739	0	-2.40765	2.06042	3.16852	5.228935	0.0845552	0.0845677	1.13344
60	-517.9123	-487.654	-30.25821	17.2018	7.70752	0.026327	0.859004	0.859004	10.2791	1.74107	637.536	633.788	324.302	19.301	8.6481	0.0295397	0.0835679	0.0835679	1	17.2018	7.70752	0.026327	0	0	0	0	0	1.71768	0	-0.190004	0	1.47207	0	0	3.381124	1.321759	0.891239	1.964786	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0.489848	0	0	0	0.797739	0	0	-2.4821	1.96479	3.38112	5.34591	0.0835679	0.0835679	1
70	-517.5214	-482.5644	-34.95701	99.2883	12.9015	0.658653	0.948965	0.948965	11.4582	1.89843	5219.6	5167	2603.74	36.6976	4.76848	0.243443	0.0828194	0.0828194	1	99.2883	12.9015	0.658653	0	0	0	0	0	2.90572	-0.173066	0	0.919601	1.13295	0	0	1.436978	0.9094743	2.705579	2.177073	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0.287922	0	0	1.87593	0	0	-2.49109	2.17707	1.43698	3.614051	0.0828194	0.0828194	1
80	-527.3396	-486.0983	-41.24131	18.9618	6.14041	0.00703816	1.24399	1.02077	11.8607	2.26797	479.046	475.702	246.32	22.643	7.3325	0.00840453	0.188607	0.154763	1.79825	18.9618	6.14041	0.00703816	0	0	0	0	0	1.92404	0.374464	0	-0.480253	2.03266	-2.86136	0	1.086601	0.5695549	0.837424	2.469554	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	-0.107591	-1.10782	0.273309	1.02248	1.20452	-1.03793	0.698234	-2.1718	2.46955	1.0866	3.556155	0.188607	0.154763	1.79825
90	-518.2931	-485.0498	-33.24334	78.9837	20.975	0.00885886	1.44236	1.3062	11.3188	2.77124	411.811	564.14	245.64	77.7125	20.6375	0.00871628	0.140713	0.12743	1.10424	78.9837	20.975	0.00885886	0	0	0	0	0.768222	1.84758	0	0.125544	0	2.06556	0	0	2.899888	0.7221961	1.016358	2.773074	1	1	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	-0.707495	1.31878	0	0.0991572	-2.06019	2.77307	2.89989	5.672961	0.140713	0.12743	1.10424
