Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-955.7136	-930.1816	-25.53203	0.047637	0.0367286	0.0367286	0.97762	0.97762	0.887424	40.7368	2.83668	3.91067	6.39242	1	0.771009	0.771009	1	1	0.907739	0.047637	0.0367286	0.0367286	0	0	0	0	-0.446107	-2.14089	-0.75973	0	0	0	0	0	2.130531	0.6520357	0.04763702	0.9465798	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0.451518	-1.68052	0	-0.260055	0	0	-0.0967987	0.94658	2.13053	3.077111	1	1	0.907739
10	-963.162	-934.7163	-28.4457	0.068122	0.0546785	0.0407501	0.997364	0.997364	0.997364	10.7563	11.9167	9.86692	16.181	0.782299	0.627917	0.467966	1	1	1	0.068122	0.0546785	0.0407501	0	0	0	0	0	0	-0.435831	-0.431744	0	0.413467	0	0	6.220861	0.7671594	0.08707917	0.9973637	0	0	1	1	0	1	0	0	1	1	1	0	1	1	0	0	0.23142	-0.12438	-1.63767	0	-0.425515	-0.619195	0	0	0.997364	6.22086	7.218225	1	1	1
20	-957.069	-929.4479	-27.62116	0.0791524	0.332115	0.259025	1.07781	1.30951	0.928222	11.1447	3.01934	5.16311	7.16924	0.546643	2.29366	1.78888	1	1.21497	0.861212	0.0791524	0.332115	0.259025	0	0	0	0	0	-1.23934	0	-0.376988	0.530901	0	0	0	1.840826	0.7353173	0.1447973	1.094209	0	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	-0.708827	0.42298	-1.42374	-0.0516522	0.549747	-0.291715	0.19472	-0.344135	1.09421	1.84083	2.935035	1	1.21497	0.861212
30	-955.8545	-931.073	-24.78155	0.180223	0.589929	0.626357	1.09421	1.09421	1.09421	19.5436	5.02018	3.81072	8.23219	0.432365	1.41527	1.50267	1	1	1	0.180223	0.589929	0.626357	0	0	0	0	0	0	0	0	0.737057	0	0	0	2.58304	1.007825	0.4168307	1.094209	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0.557053	1.81299	-1.35075	-0.429555	-0.0419609	0	0	0	1.09421	2.58304	3.677249	1	1	1
40	-956.6038	-928.6015	-28.00227	0.126954	0.981776	1.03659	0.98454	0.948625	0.894498	25.0695	3.08728	7.45355	9.48554	0.467569	3.61585	3.81771	1.04536	1.00722	0.949752	0.126954	0.981776	1.03659	0	0	0	0	-0.393068	-1.95904	0.197836	0	0.668249	0	0	-0.0747009	3.05216	1.139371	0.2715199	0.9418227	1	1	1	0	1	0	0	1	1	0	1	0	1	0	0	0	-0.858883	0	-1.49011	0	0.932386	0	0	0	0.941823	3.05216	3.993983	1.04536	1.00722	0.949752
50	-962.5256	-929.8114	-32.71418	0.184549	0.811945	0.120491	1.24489	1.15883	1.1073	18.0308	2.91172	4.60097	6.53391	0.466231	2.05124	0.304401	1.15515	1.0753	1.02748	0.184549	0.811945	0.120491	0	0	0	0	-0.00514056	-1.23473	0.287493	0	1.18173	-0.978899	-0.102106	-0.0472836	1.470515	0.613275	0.3958307	1.168974	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	-1.07694	1.59964	-1.50708	0.745511	0	-1.23404	0.121975	0	1.16897	1.47052	2.63949	1.15515	1.0753	1.02748
60	-955.7369	-928.0555	-27.68141	0.117688	0.901742	0.995957	1.02926	1.48985	1.51698	149.693	3.72977	5.27731	8.22415	0.248912	1.90721	2.10647	0.776799	1.12441	1.14489	0.117688	0.901742	0.995957	0	0	0	0	0	-2.29787	0	0	1.22243	0	0.222021	0	3.051723	0.8407876	0.4728075	1.324998	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1.60865	-1.15289	0.182876	0	0	0	0	1.325	3.05172	4.376721	0.776799	1.12441	1.14489
70	-957.1739	-930.9809	-26.193	0.241229	0.241229	0.0566869	1.01106	0.858945	0.858945	36.4035	3.56929	4.36163	7.83868	1	1	0.234992	1	0.849552	0.849552	0.241229	0.241229	0.0566869	0	0	0	0	0.679736	-2.29787	0	0	0	0	0	0	2.934273	0.6234056	0.2412289	0.9069195	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0.163473	-1.36876	0	0	-1.4482	-0.163046	0	0.90692	2.93427	3.841192	1	0.849552	0.849552
80	-958.4544	-927.8946	-30.55976	0.0820175	0.861766	0.995822	1.20513	1.20513	1.20513	65.2053	3.40509	4.11159	6.87891	0.188743	1.98314	2.29163	1	1	1	0.0820175	0.861766	0.995822	0	0	0	0	-2.48279	-1.47133	0	0	1.44783	0.0341842	0	0	2.183023	0.8370895	0.4345464	1.205131	1	1	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0.645798	0.749218	-1.25947	0.285257	-0.076712	0	0	0	1.20513	2.18302	3.388154	1	1	1
90	-960.4255	-928.8797	-31.54578	0.0923518	0.231904	0.0324355	1.11619	1.11619	0.928376	94.7009	4.06178	5.73494	9.98792	1.04277	2.61848	0.366238	1	1	0.831736	0.0923518	0.231904	0.0324355	0	0	0	0	0	-2.1304	0	0	1.34105	-2.63972	0	0	4.296415	0.6541541	0.08856419	1.049704	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0.844963	-1.91124	0	0	0	0	-0.18424	1.0497	4.29642	5.346119	1	1	0.831736
