Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-566.494	-544.0835	-22.41048	0.527065	0.527065	0.527065	0.251213	0.857112	7.39665	1.17575	7.71529	8.32118	8.60611	1	1	1	0.217445	0.741897	6.40237	0.527065	0.527065	0.527065	0	0	0	0	0	0	-0.889519	0.942831	0	0	2.24437	-0.149534	0.04767725	1.612494	0.5270651	1.167809	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0323139	0	1.16781	0.0476773	1.215486	0.217445	0.741897	6.40237
10	-569.4462	-544.134	-25.31224	0.185525	0.250869	0.185525	0.307731	0.654546	7.30399	1.37787	8.18225	8.37413	8.95495	1	1.35221	1	0.243276	0.51745	5.77415	0.185525	0.250869	0.185525	0	0	0	0	0	0	-0.98703	0.939764	0	0	2.12336	0	0.3252437	1.162309	0.1855247	1.137341	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	1	1.10558	0.316855	0	0	0	0.301742	0.220785	-0.539796	1.13734	0.325244	1.462584	0.243276	0.51745	5.77415
20	-572.7836	-543.1142	-29.66941	0.395785	0.362859	0.395785	0.210787	0.72136	7.2478	0.941712	7.49688	8.05048	8.22219	1	0.916807	1	0.158995	0.544116	5.46696	0.395785	0.362859	0.395785	0	0	0	0	-0.880113	0	-1.03209	0.99461	0	0	2.76226	0	0.01924334	1.22234	0.3957854	1.032921	1	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	0.746061	1.40912	0	0.370049	0	-0.0868581	-0.295029	-0.453726	1.03292	0.0192433	1.052164	0.158995	0.544116	5.46696
30	-567.8187	-543.0314	-24.7873	0.28921	0.329496	0.311023	0.150649	0.830304	7.32852	1.01239	7.51037	8.22441	8.36752	0.867273	0.988079	0.932683	0.155081	0.854734	7.54415	0.28921	0.329496	0.311023	0	0	0	0	-0.30244	0	-0.957918	0.906744	0.213907	0	2.7997	0	0.02770834	1.030348	0.3334711	0.9714181	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0.193205	0	-0.224084	0	0	0	0.971418	0.0277083	0.9991264	0.155081	0.854734	7.54415
40	-573.7964	-543.1679	-30.6285	0.462349	0.391706	0.0980684	0.122929	0.711872	7.84328	0.968859	8.26082	8.60559	8.84993	1.19848	1.01536	0.254209	0.149172	0.863843	9.51768	0.462349	0.391706	0.0980684	0	0	0	0	0.208413	-1.1492	-0.895408	0.872996	-0.27197	0	2.86193	0.0121998	0.08133955	1.636828	0.3857787	0.8821007	1	1	1	1	1	0	1	1	1	0	1	0	1	0	1	0	-0.524721	0	0.0339685	0	-1.1733	0	0.204134	0	0.882101	0.0813396	0.9634403	0.149172	0.863843	9.51768
50	-573.1094	-544.2475	-28.86196	0.19416	0.422387	0.260634	0.0786176	0.55016	6.58529	0.689824	6.68545	7.24439	7.2871	0.699615	1.52198	0.939141	0.119488	0.83617	10.0088	0.19416	0.422387	0.260634	0	0	0	0	0	1.41372	-0.787875	0.755356	0.662626	0.395809	3.19135	0	0.03421446	1.541966	0.2775242	0.6579526	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0.0477122	-0.0796959	0.000698413	0	0	0	0	0	0.657953	0.0342145	0.6921671	0.119488	0.83617	10.0088
60	-574.4971	-541.1826	-33.31453	0.723272	0.20716	0.190813	0.0300862	0.260874	7.62621	0.360029	7.7578	8.11358	8.08129	2.60616	0.746457	0.687553	0.0945519	0.819848	23.9668	0.723272	0.20716	0.190813	0	0	0	0	-0.488392	0	-1.36633	0.744713	-1.68226	-0.764456	3.54295	0	0.07894914	0.7975204	0.2775242	0.3911734	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0.3973	0	1.29788	-0.20538	0.496223	0.619428	0	0.391173	0.0789491	0.4701225	0.0945519	0.819848	23.9668
70	-574.1099	-543.0441	-31.06579	0.0266787	0.0184896	0.243235	0.0289483	0.299553	8.34785	0.376245	8.41747	8.69997	8.74627	0.812782	0.563297	7.41028	0.0853894	0.883598	24.6238	0.0266787	0.0184896	0.243235	0	0	0	0	0	0.235251	-1.43948	0	0.311382	0	3.71943	0.0733998	0.03298105	0.8780217	0.03282392	0.4167643	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0.877357	0	0	0	1.77812	-0.55649	0.619428	0	0.416764	0.0329811	0.4497453	0.0853894	0.883598	24.6238
80	-573.6053	-542.9671	-30.63816	0.0215065	0.180945	0.0321528	0.0212719	0.205244	8.04532	0.503684	8.34376	8.52774	8.68759	0.947446	7.97136	1.41646	0.0780338	0.752917	29.5135	0.0215065	0.180945	0.0321528	0	0	0	0	0	0	-1.31875	0	0	-0.254694	3.83137	0	0.1959872	1.140375	0.0226994	0.3274966	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	1	-0.607011	0	0	0	0	2.37003	0.619428	-0.0689936	0.327497	0.195987	0.5234838	0.0780338	0.752917	29.5135
90	-580.8	-541.4715	-39.32855	0.0259793	0.0951888	0.225057	0.0158892	0.170992	7.88807	0.567766	8.02982	8.163	8.30814	0.696459	2.55184	6.03338	0.0703218	0.756772	34.9108	0.0259793	0.0951888	0.225057	0	0	0	0	0.78333	1.47973	-1.20865	0	0.814223	0.850611	3.97225	-0.0484747	0.1139698	1.494705	0.03730195	0.2777682	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	-1.72115	-0.11983	0	-0.392547	2.37238	0	0.619428	0	0.277768	0.11397	0.391738	0.0703218	0.756772	34.9108
100	-577.9726	-543.4851	-34.4875	0.100127	0.0732113	0.0654261	0.0268982	0.102035	7.93805	1.03636	8.34771	8.27327	8.66661	1.18467	0.866207	0.774096	0.0878981	0.33343	25.94	0.100127	0.0732113	0.0654261	0	0	0	0	0.543817	-0.0887516	-1.30369	-0.476327	0	0.799494	3.65257	0	0.2892856	1.660102	0.08451947	0.2792941	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	0.0579036	-0.937266	0	0	0.836828	-1.06706	0.619428	-0.893541	0.279294	0.289286	0.5685797	0.0878981	0.33343	25.94
110	-575.2062	-545.8237	-29.3825	0.418641	0.23339	0.208646	0.0166553	0.0759625	6.05558	0.190109	6.1582	6.23671	6.29178	1	0.557494	0.498388	0.079525	0.362702	28.9139	0.418641	0.23339	0.208646	0	0	0	0	0	0.184884	-1.02103	0	0	0	3.80294	0	0.06770767	1.559412	0.4186411	0.1971376	0	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	-0.0696845	0	-0.696376	-0.584304	0.619428	-0.80096	0.197138	0.0677077	0.2648452	0.079525	0.362702	28.9139
120	-576.8576	-545.093	-31.76456	0.0889006	0.0481942	0.0866675	0.0598373	0.0699809	8.70391	9.14178	10.2404	9.11209	10.7036	0.871433	0.472416	0.849543	0.123423	0.144346	17.9531	0.0889006	0.0481942	0.0866675	0	0	0	0	1.3499	0	-1.19876	0	0	-0.649253	3.14268	0	0.8944813	1.226904	0.1020166	0.3315548	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	-1.8427	0	0	-1.05057	0	0.619428	-1.75935	0.331555	0.894481	1.226036	0.123423	0.144346	17.9531
130	-569.0668	-540.8975	-28.16932	0.450832	0.107561	0.390049	0.0685325	0.105637	7.55299	0.323593	7.82198	7.82953	7.98475	1.01963	0.243266	0.88216	0.141001	0.217341	15.5397	0.450832	0.107561	0.390049	0	0	0	0	0	0.327895	-1.16955	0	0	0.091722	2.94268	0	0.1215382	1.306088	0.4421518	0.3795578	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	0.516999	0	0	0	-1.51954	0.619428	-1.3613	0.379558	0.121538	0.501096	0.141001	0.217341	15.5397
140	-571.1727	-541.9077	-29.26499	0.26961	0.253899	0.308239	0.0785286	0.194684	7.83137	0.542296	8.00762	8.4591	8.42196	1	0.941727	1.14327	0.147928	0.366735	14.7523	0.26961	0.253899	0.308239	0	0	0	0	0	1.16152	-0.906948	0.296574	0	0	2.87063	0	0.1486817	1.867722	0.2696104	0.4928692	0	1	1	1	0	0	1	0	0	1	0	1	1	1	1	1	0	-0.222332	0	-0.865258	0.133896	-0.06004	0.619428	-0.842174	0.492869	0.148682	0.6415508	0.147928	0.366735	14.7523
150	-573.4701	-544.2554	-29.2147	0.0513596	0.0159134	0.365253	0.0429185	0.292497	6.4415	0.612021	7.00627	7.18667	7.37179	0.768473	0.238106	5.46514	0.122011	0.831525	18.3122	0.0513596	0.0159134	0.365253	0	0	0	0	-0.361932	-0.946045	-1.09649	0	0	-1.24244	3.15792	-0.00644607	0.2809345	1.939214	0.06683333	0.432432	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	-0.280637	0	-0.249185	0	0	0	0.619428	0	0.432432	0.280935	0.7133665	0.122011	0.831525	18.3122
160	-569.6048	-542.1065	-27.49833	0.0933306	0.223527	0.0970869	0.110887	0.157732	6.96804	0.345597	7.22818	7.17745	7.35675	1.22111	2.92455	1.27025	0.184624	0.262619	11.6016	0.0933306	0.223527	0.0970869	0	0	0	0	0	-0.972866	-1.21025	0	-0.300063	0	2.53777	0	0.05740504	1.433864	0.07643119	0.4957967	0	1	1	0	1	0	1	0	1	0	0	0	1	1	1	1	-0.268088	0	0	0	0.455797	1.05632	0.619428	-1.19477	0.495797	0.057405	0.5532017	0.184624	0.262619	11.6016
170	-574.0351	-546.1873	-27.84788	0.0142857	0.0439584	0.0390323	0.12247	0.138061	6.46043	0.362781	6.6227	6.70074	6.82939	0.49179	1.51328	1.3437	0.200794	0.226357	10.5921	0.0142857	0.0439584	0.0390323	0	0	0	0	0	0	-1.14053	0	1.1988	0.416869	2.41164	0	0.05093801	1.29685	0.02904844	0.4780288	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	-0.719956	-0.943371	0	-0.959697	0	0	0.619428	-1.35043	0.478029	0.050938	0.5289668	0.200794	0.226357	10.5921
180	-569.4151	-541.2319	-28.18318	0.307566	0.307566	0.307566	0.14449	0.0963633	7.84535	0.252443	7.99403	7.94392	8.09258	1	1	1	0.198031	0.132071	10.7525	0.307566	0.307566	0.307566	0	0	0	0	0.555223	-0.756336	-1.17945	0	0	0	2.43246	0	0.003095905	1.648733	0.3075662	0.4780288	1	1	1	0	0	0	1	0	0	1	1	0	0	0	1	1	0	-1.54615	-0.283793	0	0	0	0.619428	-1.88804	0.478029	0.00309591	0.4811247	0.198031	0.132071	10.7525
190	-575.8016	-544.7587	-31.04288	0.118109	0.0569209	0.0100977	0.139808	0.0402576	6.84854	0.807301	7.40304	7.69343	7.90437	2.21903	1.06943	0.189717	0.224418	0.0646211	10.9932	0.118109	0.0569209	0.0100977	0	0	0	0	0	0.607975	-1.25889	0	-1.19731	0	2.20039	-0.138734	0.4140641	1.333415	0.05322532	0.3377998	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0.151033	0	-0.217573	-0.204319	-0.798025	0	0.619428	-2.45561	0.3378	0.414064	0.7518639	0.224418	0.0646211	10.9932
200	-578.288	-547.0301	-31.25787	0.694477	0.495804	0.322541	0.227737	0.0354335	6.70884	2.53194	8.01986	6.85943	7.91888	1.4448	1.03147	0.671018	0.265551	0.0413171	7.82281	0.694477	0.495804	0.322541	0	0	0	0	1.22575	0	-1.06762	0	-0.552741	0	1.99176	0	0.3650599	1.496331	0.4806744	0.378296	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	-0.487775	-0.770036	0	-0.877215	0	0	0.619428	-3.07481	0.378296	0.36506	0.7433559	0.265551	0.0413171	7.82281
210	-579.785	-544.7173	-35.06769	0.237268	0.36089	0.393947	0.195497	0.0298332	7.87354	1.48025	11.9056	8.00519	9.23784	0.784061	1.19257	1.30181	0.228552	0.0348774	9.2048	0.237268	0.36089	0.393947	0	0	0	0	0.973314	-0.353305	-0.779427	0.671012	0.365423	0	2.21715	0	0.4037238	1.750029	0.3026145	0.358099	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	-0.939089	0.852607	0	-0.785823	0	0.1966	0.619428	-3.23161	0.358099	0.403724	0.7618227	0.228552	0.0348774	9.2048
220	-575.3835	-541.8197	-33.56386	0.354757	0.390093	0.354757	0.157147	0.0488394	7.83775	0.358239	8.21132	8.0612	8.31108	1	1.09961	1	0.206268	0.0641059	10.2877	0.354757	0.390093	0.354757	0	0	0	0	0	0.334415	-0.978651	0.771808	0	0	2.37124	0	0.1262108	1.481477	0.3547571	0.3918224	0	1	1	1	0	0	1	0	1	1	0	0	0	1	1	1	2.97436	0.579291	0	0	0	0.0949514	0.619428	-2.61428	0.391822	0.126211	0.5180332	0.206268	0.0641059	10.2877
230	-568.1208	-542.1053	-26.01551	0.374971	0.374971	0.374971	0.162277	0.0831678	7.33395	0.439785	7.69138	7.54705	7.83263	1	1	1	0.216257	0.110833	9.77353	0.374971	0.374971	0.374971	0	0	0	0	0.165565	0	-0.769557	0.764653	0	0	2.30021	0	0.1195147	1.928852	0.3749707	0.462576	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	-0.21516	0	0	0.619428	-2.07077	0.462576	0.119515	0.5820907	0.216257	0.110833	9.77353
240	-573.0271	-543.7757	-29.25136	0.256424	0.194435	0.40755	0.180831	0.218037	8.23695	0.471783	8.45316	8.51296	8.71391	0.939696	0.71253	1.49351	0.215443	0.259771	9.81355	0.256424	0.194435	0.40755	0	0	0	0	0.0942947	0	-0.544513	0.794335	0	-0.293445	2.30587	0	0.03690923	2.189297	0.2728796	0.6873689	1	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	-0.660289	-0.725474	0	-1.54909	0	0	0.619428	-1.21868	0.687369	0.0369092	0.7242782	0.215443	0.259771	9.81355
250	-573.044	-541.8079	-31.23606	0.56984	0.542774	0.186362	0.16305	0.163578	7.86699	0.368539	8.10832	8.05934	8.25901	1.72777	1.6457	0.565053	0.194374	0.195004	9.37838	0.56984	0.542774	0.186362	0	0	0	0	0	-0.918041	-0.773087	0.884771	-0.821413	0	2.5044	0.138006	0.03121518	1.59184	0.329813	0.5942248	0	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	-1.57103	0	0	0	0.0220459	0.452115	0.619428	-1.65372	0.594225	0.0312152	0.62544	0.194374	0.195004	9.37838
260	-573.4692	-542.6217	-30.84754	0.25756	0.012999	0.0840879	0.131746	0.116758	7.8426	1.03032	8.46357	8.74117	9.08386	2.22076	0.112082	0.725033	0.189481	0.167925	11.2795	0.25756	0.012999	0.0840879	0	0	0	0	0	0	-0.817135	0.704244	-1.19848	0	2.49876	0	0.4685803	1.640995	0.115978	0.4941149	0	0	1	1	1	0	1	0	0	1	0	0	1	1	1	1	0	-0.46879	0	0	0.543507	-2.25572	0.619428	-1.64414	0.494115	0.46858	0.9626951	0.189481	0.167925	11.2795
270	-573.0133	-542.2812	-30.73206	0.425408	0.0205278	0.0713975	0.130616	0.104851	6.9629	0.467153	7.29732	7.31803	7.53944	2.16558	0.104499	0.363456	0.199785	0.160375	10.6502	0.425408	0.0205278	0.0713975	0	0	0	0	0	0.188434	-0.929767	0.747221	-1.11188	0.153304	2.41922	0	0.1608466	1.524111	0.1964405	0.4568624	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	-2.49799	0.619428	-1.6946	0.456862	0.160847	0.617709	0.199785	0.160375	10.6502
280	-571.0123	-543.4331	-27.57921	0.0467333	0.0628002	0.0915592	0.23024	0.135709	6.8291	0.404523	7.09791	7.00338	7.25291	0.724208	0.973191	1.41886	0.23685	0.139605	7.02516	0.0467333	0.0628002	0.0915592	0	0	0	0	0	0	-0.772544	0.724615	0.484706	0	2.22841	0.203629	0.02727624	1.269281	0.0645302	0.5975632	0	0	1	1	1	0	1	1	1	0	1	0	0	0	1	1	1.17484	0	0.261597	0	0	0	0.619428	-2.0792	0.597563	0.0272762	0.6248394	0.23685	0.139605	7.02516
290	-570.2907	-541.7743	-28.51641	0.222246	0.245476	0.188167	0.238885	0.155668	7.4084	0.572732	7.88962	7.77366	8.11433	1.0226	1.12949	0.865795	0.23184	0.151077	7.18991	0.222246	0.245476	0.188167	0	0	0	0	0	0.396334	-0.829387	0.681205	0	0.105421	2.26052	0.203629	0.1469217	1.630313	0.2173346	0.6506846	0	1	1	1	0	1	1	1	0	1	1	0	0	0	1	1	0	0.577281	-0.0252622	0	0	0	0.619428	-1.99842	0.650685	0.146922	0.7976063	0.23184	0.151077	7.18991
300	-573.3849	-541.6082	-31.77667	1.80331	0.295111	0.386282	0.236704	0.273341	7.03148	0.592688	7.68672	7.51835	7.81151	2.43083	0.397805	0.520702	0.196488	0.2269	5.83683	1.80331	0.295111	0.386282	0	0	0	0	-0.796843	-2.41298	-0.945431	0	-1.42671	-0.290382	2.44421	0	0.1274912	1.926437	0.7418494	0.7691054	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	-0.0197512	-0.666388	0	-1.34621	0.769105	0.127491	0.8965965	0.196488	0.2269	5.83683
310	-569.2251	-542.114	-27.11109	1.61851	0.460627	0.578304	0.606252	0.304378	7.71232	0.953467	8.36141	8.05954	8.68721	2.14243	0.609737	0.765508	0.263924	0.132507	3.35746	1.61851	0.460627	0.578304	0	0	0	0	0	0	-1.04307	0	-1.30103	-0.491484	2.06625	0.204979	0.0302903	1.703213	0.7554513	1.124822	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	-0.163818	0	0	0	0	0	0	-2.14203	1.12482	0.0302903	1.155112	0.263924	0.132507	3.35746
320	-568.4681	-543.172	-25.29614	0.486973	0.486973	0.269221	0.380397	0.245917	7.60923	1.23503	8.94357	8.31964	9.18298	1	1	0.552845	0.237539	0.153563	4.75159	0.486973	0.486973	0.269221	0	0	0	0	0	-0.66008	-1.22831	0	0	0	2.15921	0	0.449499	1.370049	0.4869732	0.8928716	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0.977786	0	0	0	-0.592677	0	0	-1.75259	0.892872	0.449499	1.342371	0.237539	0.153563	4.75159
330	-564.6045	-541.267	-23.33744	0.231412	0.238964	0.250578	0.612318	0.292981	7.41023	0.905663	8.02291	7.70358	8.31608	0.965538	0.997051	1.0455	0.302308	0.144648	3.65852	0.231412	0.238964	0.250578	0	0	0	0	0	0	-1.24563	0	0.0526799	0	1.79702	0	0.0002566806	1.31661	0.2396713	1.099553	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0.110707	0.00647646	0	0	-1.8327	1.09955	0.000256681	1.09981	0.302308	0.144648	3.65852
