Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-842.9852	-816.2744	-26.71077	0.0992876	0.168858	1.19177	0.899328	0.871062	1.84195	2.25313	3.29876	3.22932	4.38858	0.444258	0.755548	5.33251	0.418708	0.405548	0.857573	0.0992876	0.168858	1.19177	0	0	0	0	0.554591	0	-0.503178	0	0	-1.51975	-0.0138765	0.129324	0.3660042	0.8913507	0.2234906	1.130009	1	0	1	0	0	1	1	1	1	0	1	1	0	1	0	1	0.585785	0	-1.6821	-0.753392	0	0.291081	0	-0.963374	1.13001	0.366004	1.496013	0.418708	0.405548	0.857573
10	-835.9339	-810.9685	-24.96542	0.0671513	0.0673239	1.57996	0.694198	0.694198	1.81917	1.44613	2.60955	2.59122	3.31981	0.348683	0.34958	8.20393	0.381602	0.381602	1	0.0671513	0.0673239	1.57996	0	0	0	0	0	0.488169	0	-0.243448	0.548984	-1.50809	0	0	0.05303127	0.8569327	0.1925852	0.9570761	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	-2.96685	0	0	0	-0.963377	0.957076	0.0530313	1.010107	0.381602	0.381602	1
20	-841.0301	-809.1149	-31.91528	0.0642347	0.122054	1.34052	0.540244	0.507426	1.961	1.08582	2.5962	2.60408	3.12152	0.362419	0.688639	7.56333	0.349558	0.328324	1.26884	0.0642347	0.122054	1.34052	0	0	0	0	0.668462	-1.03727	-1.13575	0	0	-1.83707	0.114075	-0.132488	0.05303127	0.9493957	0.1772389	0.8131046	1	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	-1.11692	0	-3.28496	0	0.317659	0	-0.963368	0.813105	0.0530313	0.8661359	0.349558	0.328324	1.26884
30	-841.2497	-810.8344	-30.41528	0.0776404	0.129597	1.13071	0.762568	0.762568	1.99831	1.59314	2.79431	2.80033	3.58892	0.345205	0.576214	5.02736	0.381606	0.381606	1	0.0776404	0.129597	1.13071	0	0	0	0	-1.19645	0	-1.52209	1.67499	0	-1.46625	0	0	0.03111853	0.7813569	0.2249113	1.051333	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	1	-0.185812	-0.678339	-0.220059	-2.78507	0	0	0	-0.963367	1.05133	0.0311185	1.082451	0.381606	0.381606	1
40	-837.9986	-811.2179	-26.7807	0.0853564	0.0791341	1.33977	0.581423	0.581423	1.52362	1.21133	2.15353	2.15353	2.7592	0.282747	0.262136	4.43806	0.381606	0.381606	1	0.0853564	0.0791341	1.33977	0	0	0	0	0	0	0.311215	0	0.452694	-1.0209	0	0	0.034286	0.7538828	0.3018825	0.8015926	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	1	0	0	-1.73085	-3.02577	0	-0.555939	0	-0.963367	0.801593	0.034286	0.8358786	0.381606	0.381606	1
50	-844.9814	-816.7685	-28.21284	0.0282636	0.0466617	0.846332	0.453988	0.341167	1.48199	1.02936	2.2522	2.17771	2.71988	0.162173	0.267739	4.85614	0.390094	0.293151	1.27342	0.0282636	0.0466617	0.846332	0	0	0	0	0	-0.264258	-0.641824	0	0	-1.43479	0.299097	0	0.2089744	0.6344686	0.174281	0.6122834	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	-0.576566	0	-3.43305	0	-0.778297	0	-0.963366	0.612283	0.208974	0.8212578	0.390094	0.293151	1.27342
60	-839.9171	-809.5949	-30.32226	0.0191053	0.0312103	1.17394	0.537372	0.403829	1.75419	0.971045	2.40531	2.25679	2.79482	0.109623	0.179081	6.7359	0.390094	0.293151	1.27342	0.0191053	0.0312103	1.17394	0	0	0	0	1.02041	0	0	0	0	-1.40456	0.299097	0	0.04610485	0.6197402	0.174281	0.7247413	1	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0.95758	-0.952954	0.091714	-3.08866	0.360505	-1.19184	0	-0.963365	0.724741	0.0461049	0.7708461	0.390094	0.293151	1.27342
70	-841.7049	-812.7276	-28.97723	0.238596	0.355341	1.91431	0.493268	0.564073	2.60619	1.73011	3.17888	3.26212	3.85798	0.437411	0.651436	3.50945	0.28886	0.330323	1.5262	0.238596	0.355341	1.91431	0	0	0	0	-1.05127	0	-0.233894	0	0	-1.1399	0	-0.383864	0.1030834	0.9117396	0.5454732	0.8984113	1	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0.753411	0.391517	-3.44931	0	0	0	-0.963359	0.898411	0.103083	1.001495	0.28886	0.330323	1.5262
80	-844.4432	-814.0291	-30.41415	0.0642108	0.105277	1.369	0.717646	0.717646	1.88058	2.65966	2.7029	2.70666	3.56518	0.116034	0.190245	2.47389	0.381609	0.381609	1	0.0642108	0.105277	1.369	0	0	0	0	-0.254574	0	0	-0.628519	-0.170896	-0.947808	0	0	0.1386699	0.6692774	0.5533796	0.9893971	1	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	2.1243	0	0	-3.20961	0	-1.45376	0	-0.963358	0.989397	0.13867	1.128067	0.381609	0.381609	1
90	-838.0845	-810.6983	-27.38622	0.0931909	0.113573	1.34695	0.644286	0.644286	1.68834	1.52138	2.47241	2.48654	3.23016	0.166891	0.203391	2.41219	0.381609	0.381609	1	0.0931909	0.113573	1.34695	0	0	0	0	0.0941751	-0.252411	0	-0.2435	0	-0.566056	0	0	0.1198878	0.8437819	0.5583945	0.8882582	1	1	0	1	0	1	0	0	0	1	0	1	1	1	0	1	0	0.370109	0	-2.78261	0.257094	-1.3798	0	-0.963358	0.888258	0.119888	1.008146	0.381609	0.381609	1
100	-841.1666	-813.6054	-27.5612	0.342218	0.437461	1.23538	0.659818	0.659818	1.72904	1.54067	2.52839	2.55017	3.30228	0.60065	0.767819	2.1683	0.38161	0.38161	1	0.342218	0.437461	1.23538	0	0	0	0	-1.0485	0	-0.434528	0.288527	0	-0.702705	0	0	0.1198878	0.9350794	0.5697453	0.9096703	1	0	1	1	0	1	0	0	1	0	1	1	0	0	0	1	-0.919629	0	0.39137	-3.06231	0	0	0	-0.963357	0.90967	0.119888	1.029558	0.38161	0.38161	1
110	-832.5455	-809.3302	-23.21526	0.135609	0.217309	1.59561	0.592926	0.644125	2.39566	1.27251	3.11166	3.10945	3.72822	0.375714	0.602071	4.42074	0.321329	0.349075	1.2983	0.135609	0.217309	1.59561	0	0	0	0	0	1.31427	0	0	0	-1.3495	0	-0.237025	0.04539001	0.5765168	0.3609365	0.9708051	0	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0.129737	-1.68541	-0.295399	0	0	0	-0.963353	0.970805	0.04539	1.016195	0.321329	0.349075	1.2983
