Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-1383.113	-1358.44	-24.67265	0.291337	1.02533	1.20886	0.116454	0.0888118	0.0824556	0.218981	0.226379	0.202089	0.320885	0.575738	2.02624	2.38893	1.39455	1.06353	0.987413	0.291337	1.02533	1.20886	0	0	0	0	-1.47378	0	0	0	-0.654746	-0.0747649	0	-0.283948	0.01564125	2.004157	0.5060234	0.09483061	1	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	-0.135632	0	0	0.623468	-0.229068	1.48306	0.190749	0	0.0948306	0.0156412	0.1104719	1.39455	1.06353	0.987413
10	-1380.657	-1357.171	-23.48536	0.3658	1.54226	0.819375	0.12416	0.129023	0.0447025	0.272315	0.19493	0.21802	0.33869	0.790246	3.33178	1.77012	1.38778	1.44214	0.499657	0.3658	1.54226	0.819375	0	0	0	0	0	0	0.813137	0	-0.427703	0	0.516774	-0.0866279	0.01940806	2.04053	0.4628931	0.08946643	0	0	1	0	1	0	1	1	1	1	0	1	0	1	0	0	0.839488	-0.530154	0	0.623655	0	1.53914	0	0	0.0894664	0.0194081	0.1088745	1.38778	1.44214	0.499657
20	-1381.355	-1358.973	-22.38207	0.32958	1.31736	1.03827	0.125069	0.0671716	0.0878511	0.226113	0.255362	0.197464	0.338989	0.715366	2.85937	2.2536	1.42365	0.764608	1	0.32958	1.31736	1.03827	0	0	0	0	0	0	0	0.948921	-0.60857	0	0	0	0.02777864	2.001661	0.4607155	0.09037069	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1	0.225528	0	0	0.62377	0	1.52817	0.353222	-0.621614	0.0903707	0.0277786	0.1181493	1.42365	0.764608	1
30	-1388.124	-1363.835	-24.2887	0.42631	0.904395	0.828549	0.134564	0.0510198	0.134564	0.245456	0.385759	0.274341	0.445866	0.915059	1.94125	1.77845	1	0.37915	1	0.42631	0.904395	0.828549	0	0	0	0	0	-1.44094	-0.0859495	-0.0638885	-0.44154	-0.308849	0	0	0.05945903	1.871284	0.4658823	0.09739394	0	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	-0.475	0	0.0153175	0	0	1.15031	0	-0.969824	0.0973939	0.059459	0.156853	1	0.37915	1
40	-1380.759	-1357.529	-23.2304	0.30721	1.12434	0.66728	0.0767087	0.119846	0.0917988	0.247225	0.216484	0.264134	0.363844	0.675536	2.47236	1.46731	0.948928	1.48256	1.1356	0.30721	1.12434	0.66728	0	0	0	0	-0.240137	0.37529	-1.17534	0	-0.270918	0.486786	-0.0952424	0	0.0355896	1.817815	0.4547642	0.09450074	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	1	0.10748	0	0	0	0	0.896355	0	0.468512	0.0945007	0.0355896	0.1300903	0.948928	1.48256	1.1356
50	-1383.2	-1359.481	-23.7185	0.36502	0.960332	0.842725	0.130081	0.130081	0.0760733	0.296448	0.223271	0.221864	0.36702	0.783303	2.0608	1.80842	1.70994	1.70994	1	0.36502	0.960332	0.842725	0	0	0	0	-0.781764	-0.774846	0.252911	0	-0.443737	0	0	0	0.01472436	1.558893	0.4660005	0.1087809	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	0	-1.80576	0	0.296362	0	0	1.07131	0.536459	0	0.108781	0.0147244	0.1235053	1.70994	1.70994	1
60	-1379.563	-1358.415	-21.14799	0.267657	0.665696	0.655977	0.0941523	0.0941523	0.0941523	0.196656	0.228188	0.196656	0.300444	0.70074	1.74283	1.71738	1	1	1	0.267657	0.665696	0.655977	0	0	0	0	0	0	-1.34173	0	-0.405049	0	0	0	0.009062703	1.295676	0.3819637	0.09415229	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1.56349	0.296275	0	-0.132676	1.00604	0	0	0.0941523	0.0090627	0.103215	1	1	1
70	-1385.499	-1356.974	-28.52551	0.262749	1.34294	0.572441	0.123932	0.128828	0.0515093	0.264006	0.181471	0.187631	0.31592	0.725236	3.70678	1.58004	1.0285	1.06913	0.427471	0.262749	1.34294	0.572441	0	0	0	0	0.505067	1.20579	-0.0850826	0.602532	-0.342623	0	0.658916	0.669848	0.00552189	1.494133	0.3622942	0.0936901	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0.617942	-0.00133748	0.296258	0	-0.132676	1.71171	0	-0.754914	0.0936901	0.00552189	0.09921199	1.0285	1.06913	0.427471
80	-1381.455	-1357.189	-24.26683	0.333368	1.15262	0.676386	0.119255	0.193227	0.0475051	0.317519	0.168278	0.24242	0.363217	0.896368	3.09921	1.81869	1.45418	2.35618	0.57927	0.333368	1.15262	0.676386	0	0	0	0	0.847537	0.911145	0	0	-0.457503	-0.285122	0.39856	-0.310473	0.001574273	1.791522	0.3719091	0.1030611	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0.296201	0	0	1.61986	0	0.685496	0.103061	0.00157427	0.1046354	1.45418	2.35618	0.57927
90	-1382.565	-1357.034	-25.53075	0.301282	1.196	0.929394	0.145854	0.0449162	0.147113	0.19409	0.294188	0.194205	0.340872	0.719766	2.85725	2.22033	1.18955	0.366324	1.19982	0.301282	1.196	0.929394	0	0	0	0	0	-1.22878	0	0	-0.59743	0	-0.13644	0	0.001416479	1.818448	0.4185835	0.09877751	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	-1.16333	-0.811012	0.296234	0	0	1.51869	0.248669	-1.14584	0.0987775	0.00141648	0.100194	1.18955	0.366324	1.19982
