Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-733.9846	-707.2882	-26.69636	0.630033	2.20278	4.63491	4.06106	0.916058	0.916058	5.15244	5.29898	2.28962	6.32236	0.33877	1.18444	2.4922	1	0.225571	0.225571	0.630033	2.20278	4.63491	0	0	0	0	-0.920871	-1.05962	-0.038619	0.545007	0	-0.997543	0	0	0.2030897	1.048703	1.859768	1.504857	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	-0.927405	0.96653	0	0	0	-1.48912	0	1.50486	0.20309	1.707946	1	0.225571	0.225571
10	-734.6948	-705.8967	-28.7981	1.24429	2.32294	6.81551	4.18072	1.12277	1.05208	6.28609	5.93801	4.55635	8.00582	0.694248	1.29608	3.80269	1.10605	0.297041	0.278338	1.24429	2.32294	6.81551	0	0	0	0	0	-0.694372	0	-0.0352544	1.18084	-1.03578	-0.252645	0	0.7970617	1.329429	1.792287	1.702928	0	1	0	1	1	1	1	0	1	0	1	0	0	1	1	0	0.199544	0	1.278	0	0	1.23012	-1.196	0	1.70293	0.797062	2.49999	1.10605	0.297041	0.278338
20	-739.6695	-706.6824	-32.98714	1.15749	2.91871	10.1175	4.81678	1.31395	1.31395	6.22516	7.49214	2.90626	7.8346	0.537326	1.35491	4.69672	1.10856	0.3024	0.3024	1.15749	2.91871	10.1175	0	0	0	0	-1.32527	0	0	0	1.70906	-1.07707	0	0	0.1928821	0.9695893	2.154169	2.025994	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	-1.50386	-0.755431	1.41614	-1.04973	0	1.22945	-1.196	0.103065	2.02599	0.192882	2.218876	1.10856	0.3024	0.3024
30	-733.2726	-706.7963	-26.47636	1.05285	2.92045	5.4295	4.54742	1.56616	1.56616	6.16833	6.13596	3.21539	7.74626	0.411948	1.14268	2.12439	1	0.344407	0.344407	1.05285	2.92045	5.4295	0	0	0	0	-0.28029	-0.848673	0	0	-0.633069	-1.05008	0	0	0.03130328	1.221649	2.555796	2.234324	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0.979416	0	1.1929	0	0	0	-1.06593	0	2.23432	0.0313033	2.265627	1	0.344407	0.344407
40	-735.0432	-705.6271	-29.41606	0.594753	2.72927	5.55092	3.56042	1.9049	1.9049	6.00225	5.50463	3.8497	7.46379	0.255369	1.17187	2.38339	1	0.53502	0.53502	0.594753	2.72927	5.55092	0	0	0	0	2.31509	0.820663	0	0	-0.241205	-1.03526	0	0	0.05320773	0.8225172	2.328998	2.346469	1	1	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0.736211	0	1.62344	0	0	-0.337925	-0.62545	0	2.34647	0.0532077	2.399677	1	0.53502	0.53502
50	-733.3911	-705.495	-27.89608	0.995482	2.76434	6.07139	3.73867	2.00026	2.00026	6.5546	6.43501	4.55925	8.7563	0.318273	0.883809	1.94113	1	0.53502	0.53502	0.995482	2.76434	6.07139	0	0	0	0	-0.350159	0	0	0.100593	0	-1.05506	0	0	0.4800915	0.8197641	3.127759	2.463942	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	0.466246	0	1.60332	-0.780189	-0.302544	0	-0.62545	0	2.46394	0.480092	2.944033	1	0.53502	0.53502
60	-735.4815	-705.6888	-29.79267	0.885598	1.40687	2.34887	4.47163	1.52673	1.3179	6.03658	5.83805	2.87178	7.37092	0.485806	0.771757	1.2885	1.25606	0.42885	0.370192	0.885598	1.40687	2.34887	0	0	0	0	0	0.771865	0	0.258154	-0.978318	-1.02504	-0.571403	0	0.02583434	0.5456341	1.822943	2.079874	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	-0.091695	0.771979	1.87403	-0.586538	-0.363774	0	-0.806202	0	2.07987	0.0258343	2.105709	1.25606	0.42885	0.370192
70	-734.7079	-706.1497	-28.55818	0.44895	1.03042	2.74995	3.8062	1.04238	0.899805	5.49304	5.03995	4.6022	6.78382	0.490432	1.12563	3.00404	1.25605	0.343985	0.296936	0.44895	1.03042	2.74995	0	0	0	0	0.0367015	-1.17084	-0.0134142	0	0.890449	-1.00896	-0.571387	0	0.5182844	0.7904874	0.9154158	1.528347	1	1	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0.40235	0	1.38947	0	-0.115893	0.737618	-1.02671	0	1.52835	0.518284	2.046631	1.25605	0.343985	0.296936
80	-732.2897	-704.9914	-27.29834	0.815987	2.84569	5.97861	3.69332	1.14144	1.00482	5.05046	5.85166	2.613	6.50111	0.339515	1.18403	2.48758	1.22073	0.377274	0.332117	0.815987	2.84569	5.97861	0	0	0	0	-1.44135	0	0	0	0	-0.995517	-0.571384	-0.0262797	0.3180242	0.6125838	2.403387	1.618024	1	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	-0.410108	0	2.28069	0	0	0	-0.938799	0	1.61802	0.318024	1.936049	1.22073	0.377274	0.332117
90	-730.5387	-705.1717	-25.36698	0.714233	2.39317	4.9098	3.87594	1.34215	1.34215	6.32592	6.61561	4.46039	8.64258	0.351464	1.17765	2.41604	1	0.346279	0.346279	0.714233	2.39317	4.9098	0	0	0	0	0.344207	0	0	0	0	-0.963643	0	0	0.9838137	0.7273896	2.032168	1.911292	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	-0.534763	0.0236441	1.93865	0	0	0	-1.06051	0	1.91129	0.983814	2.895106	1	0.346279	0.346279
