Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-301.7909	-265.3373	-36.45354	4.32379	2.40045	0.447957	0.722446	2.22745	18.4086	4.52234	29.8204	25.2909	27.1474	2.5906	1.43823	0.268393	0.233486	0.719886	5.94943	4.32379	2.40045	0.447957	0	0	0	0	-2.61885	0	-0.223785	0	1.7111	-0.77224	0	1.89187	2.724276	1.002637	1.66903	3.094171	1	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	-0.642151	-1.4911	-0.613832	-0.425295	0	0	0	0	3.09417	2.72428	5.818447	0.233486	0.719886	5.94943
10	-295.8948	-264.1684	-31.72636	2.39022	2.39022	2.39022	0.790089	2.47612	21.1004	5.79626	26.2841	26.8335	29.2665	1	1	1	0.228611	0.716462	6.10535	2.39022	2.39022	2.39022	0	0	0	0	-0.433707	0.28008	-1.57337	-1.78286	0	0	0	1.91931	2.317221	1.911185	2.390223	3.456046	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	-0.700712	0	0	0	0	3.45605	2.31722	5.773266	0.228611	0.716462	6.10535
20	-294.7703	-264.7228	-30.04744	0.646113	0.744543	1.47458	1.11544	2.96195	18.4976	7.04278	24.5262	23.1608	26.769	0.456073	0.525552	1.04087	0.283182	0.751967	4.69608	0.646113	0.744543	1.47458	0	0	0	0	0	0.29374	0	-1.77641	0.823767	0.342488	0	1.6409	1.992753	1.067494	1.416687	3.938937	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1.00252	0	0	0	-0.694178	0	0	0	3.93894	1.99275	5.93169	0.283182	0.751967	4.69608
30	-291.0741	-262.935	-28.13907	0.653705	1.29246	4.64173	0.576751	2.15105	21.8392	3.58812	24.8524	25.1285	26.4686	0.41453	0.819577	2.94343	0.192235	0.71696	7.27915	0.653705	1.29246	4.64173	0	0	0	0	-1.35263	0	0	0	0	1.1453	0.459672	2.26983	0.9123397	0.3261239	1.576979	3.00348	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	-0.821215	0.64444	0	0	0	0	0.00324339	3.00348	0.91234	3.915819	0.192235	0.71696	7.27915
40	-293.1647	-263.7424	-29.42232	1.39467	1.59253	1.42397	0.592373	1.85188	19.845	2.50609	21.1095	22.0057	22.609	0.835094	0.953567	0.852637	0.212149	0.663224	7.10718	1.39467	1.59253	1.42397	0	0	0	0	-1.1198	0.746751	0.322928	-1.03889	-0.0787607	0.21294	-0.695866	1.82709	0.1411994	0.6059215	1.670076	2.792242	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	-0.920424	0	0	0	-0.387177	0	0	2.79224	0.141199	2.933441	0.212149	0.663224	7.10718
50	-291.1328	-266.2878	-24.84509	5.18943	4.97239	1.14472	0.739384	2.06454	17.8068	4.88891	20.7781	21.6345	23.629	3.73121	3.57516	0.823056	0.24591	0.686642	5.92234	5.18943	4.97239	1.14472	0	0	0	0	-0.41896	0	0	0	0.567271	0	-0.680485	1.63921	1.423555	0.7976383	1.390819	3.006725	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1.198	0	0	0	3.00672	1.42355	4.430279	0.24591	0.686642	5.92234
60	-298.2771	-264.0529	-34.22425	0.667908	1.60231	3.70367	1.16251	3.30991	23.5698	11.5062	25.1763	30.5025	31.2466	0.322881	0.77459	1.79044	0.258668	0.736482	5.24446	0.667908	1.60231	3.70367	0	0	0	0	0	-1.07819	-1.13462	0	0	1.47027	0	1.75807	1.283384	0.473914	2.068588	4.492869	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1	0	-1.88625	0.909353	0	-0.597231	0	-0.803433	-0.000452962	0	4.49287	1.28338	5.776253	0.258668	0.736482	5.24446
70	-293.9236	-265.5131	-28.41053	2.35923	2.42374	0.3517	1.54125	3.52367	17.5189	8.95729	23.4386	25.3622	28.8663	1.80409	1.85342	0.268943	0.337609	0.771857	3.83751	2.35923	2.42374	0.3517	0	0	0	0	0	0.0684561	0	0	-0.358209	0	-0.157028	1.36951	2.962009	0.7025394	1.307712	4.565183	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0.665026	-1.43622	0	0	4.56518	2.96201	7.527193	0.337609	0.771857	3.83751
80	-300.0466	-267.5293	-32.51732	0.378158	0.689727	1.9251	1.5278	3.38319	25.2302	5.56894	27.9145	28.9832	31.0775	0.475779	0.86778	2.42206	0.230701	0.510868	3.8098	0.378158	0.689727	1.9251	0	0	0	0	-2.0574	-0.0883554	-0.234429	1.1309	0.300059	1.04775	0	1.33575	0.4456185	0.368491	0.7948178	5.071127	1	1	1	1	1	1	0	1	0	1	0	1	0	0	1	1	0	-0.381662	0	0.620841	0	0	-0.439593	0.0784826	5.07113	0.445619	5.516745	0.230701	0.510868	3.8098
90	-292.3641	-265.0715	-27.29262	0.514677	0.445693	0.734669	1.93714	4.6019	21.1284	6.60823	23.1342	25.799	27.7707	1.49171	1.29177	2.12932	0.337941	0.802814	3.68591	0.514677	0.445693	0.734669	0	0	0	0	0	-0.00463552	0.5511	0	1.91081	0	0.294017	1.49101	0.04868041	0.4339718	0.345025	5.732205	0	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1.41174	0	0	5.73221	0.0486804	5.780886	0.337941	0.802814	3.68591
