Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-1084.589	-1055.062	-29.5264	0.232243	0.0952942	0.459388	0.765558	0.765558	0.0610604	4.03999	1.24169	2.08446	3.09821	0.541101	0.222025	1.07032	1	1	0.0797593	0.232243	0.0952942	0.459388	0	0	0	0	-0.441482	0	0	0	0.81316	-0.379975	0	0	0.7042261	1.634824	0.4292044	0.3295378	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	-1.27462	-1.72118	0	-0.195845	-1.10132	-0.94983	-2.52874	0	0.329538	0.704226	1.033764	1	1	0.0797593
10	-1084.535	-1055.208	-29.3261	0.282561	0.21295	0.587403	0.87359	1.06454	0.0759009	2.86318	2.02262	1.89514	3.36954	0.542411	0.408784	1.12759	1	1.21858	0.0868839	0.282561	0.21295	0.587403	0	0	0	0	-0.456058	0	-0.386538	0	0.81316	-0.781641	0	0	0.6397241	1.690346	0.520935	0.4132749	1	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	-0.806995	0.229016	-0.186958	0	-1.13414	-0.252071	-2.44318	0.197687	0.413275	0.639724	1.052999	1	1.21858	0.0868839
20	-1087.892	-1054.87	-33.02284	0.3709	0.428324	0.619148	0.635303	1.31174	0.0611373	3.65334	1.447	2.23407	3.50281	0.539864	0.623449	0.901203	1.00027	2.06532	0.0962596	0.3709	0.428324	0.619148	0	0	0	0	-1.24875	0.84142	0.178793	0	0.81316	0	0	-0.045263	0.7135168	1.757825	0.6870241	0.3707194	1	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	-2.80289	-0.349089	0	0	-1.19295	0	-2.35028	0.735128	0.370719	0.713517	1.084236	1.00027	2.06532	0.0962596
30	-1076.282	-1056.427	-19.85405	0.234122	0.234122	0.278289	0.543377	1.28215	0.0753304	2.95435	1.74753	2.4863	3.59409	1	1	1.18865	1	2.3596	0.138634	0.234122	0.234122	0.278289	0	0	0	0	0	0	0	0.251131	0	0	0	0	0.7981975	1.314125	0.2341222	0.3744007	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.172819	0	-1.97592	0.858491	0.374401	0.798197	1.172598	1	2.3596	0.138634
40	-1083.117	-1054.622	-28.49553	0.281893	0.103971	0.388612	0.635129	0.855566	0.0254126	2.70182	1.48814	1.73265	2.92753	1.00945	0.37232	1.39162	1.73227	2.33349	0.0693111	0.281893	0.103971	0.388612	0	0	0	0	1.0629	1.90061	0	0	0	-1.56264	-0.713346	-1.43793	0.6670407	1.46312	0.2792523	0.2399137	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	-0.648123	-2.01798	0.745627	0.239914	0.667041	0.9069543	1.73227	2.33349	0.0693111
50	-1078.651	-1054.927	-23.72428	0.391194	0.391194	0.793618	0.661248	1.24265	0.0862807	3.93187	1.15782	2.10294	3.15978	1	1	2.02871	1.71751	3.22764	0.224104	0.391194	0.391194	0.793618	0	0	0	0	0	0	0	-0.406913	0	0	-0.713487	0	0.5663905	2.06924	0.391194	0.4138812	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	1	-0.963212	-1.59792	0	0	0.707399	0	-0.540192	0.757179	0.413881	0.56639	0.9802717	1.71751	3.22764	0.224104
60	-1079.118	-1056.186	-22.93266	0.412648	0.358466	0.87176	0.687848	1.35663	0.154027	3.04699	2.07494	1.68552	3.05349	1.0038	0.871998	2.12063	1.71758	3.38757	0.384611	0.412648	0.358466	0.87176	0	0	0	0	0	-0.692112	0	0.297624	0	-0.629732	-0.71354	0	0.3737378	1.920745	0.4110858	0.5238218	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	1	-1.36234	0	0	0	0.618536	0	0	0.805509	0.523822	0.373738	0.8975596	1.71758	3.38757	0.384611
70	-1077.022	-1055.696	-21.32515	0.453739	0.405141	1.01894	0.803808	0.993827	0.18012	3.16628	2.62753	1.89739	3.70016	1	0.892893	2.24565	1.71714	2.12308	0.384785	0.453739	0.405141	1.01894	0	0	0	0	0.299304	-0.435369	0	0	0	0	-0.713203	0	0.8130792	2.145505	0.4537393	0.5240131	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0.808994	-0.113288	0	0.338457	0.524013	0.813079	1.337092	1.71714	2.12308	0.384785
80	-1078.483	-1055.212	-23.27044	0.517283	0.332242	0.812254	0.335971	1.2168	0.156781	2.98998	2.08224	1.92498	3.2722	0.849504	0.545622	1.33392	1	3.62175	0.466651	0.517283	0.332242	0.812254	0	0	0	0	0	-1.72694	0	0	0.215154	0	0	0	0.7329952	2.089402	0.6089242	0.4001951	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	-0.415809	0	0	0	-0.480813	-0.762174	1.28696	0.400195	0.732995	1.13319	1	3.62175	0.466651
90	-1077.117	-1055.999	-21.11881	0.264556	0.264556	0.264556	0.490983	0.85925	0.185338	3.08577	1.84887	2.01821	3.391	1	1	1	1	1.75006	0.377484	0.264556	0.264556	0.264556	0	0	0	0	0.130738	-0.730161	0	0	0	0	0	0	0.8786063	1.80747	0.2645559	0.4276124	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	-0.633606	-0.243185	0	0	0	-0.974226	0.559651	0.427612	0.878606	1.306219	1	1.75006	0.377484
100	-1078.055	-1058.153	-19.90152	0.154788	0.154783	0.244028	0.805527	0.805527	0.137715	2.40016	1.49328	2.48441	3.00014	1	0.999965	1.57653	1	1	0.170962	0.154788	0.154783	0.244028	0	0	0	0	0	1.20669	0	0	0	0	0	0	0.5982959	1.543656	0.1547883	0.4470747	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0.455225	-3.46583e-05	-1.76631	0	0.447075	0.598296	1.045371	1	1	0.170962
110	-1081.035	-1055.285	-25.75019	0.491291	0.102442	0.491291	0.816179	0.768347	0.123745	2.91932	1.43741	1.77491	2.92024	1	0.208517	1	1.29514	1.21924	0.196363	0.491291	0.102442	0.491291	0	0	0	0	0	-0.745238	0.757678	1.09227	0	0	-0.34115	0	0.5744124	1.940227	0.4912906	0.4265374	0	1	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	-1.20987	0	-0.141955	0	-1.56774	-1.17095	0	0.426537	0.574412	1.00095	1.29514	1.21924	0.196363
120	-1091.26	-1065.547	-25.71312	0.167971	0.0410284	1.50545	0.554135	0.785188	0.424446	2.3109	1.7128	2.07821	3.03844	0.441671	0.107882	3.9585	0.992215	1.40593	0.759999	0.167971	0.0410284	1.50545	0	0	0	0	0.0846914	0	0	0	1.07556	0.304741	0	1.2977	0.6013263	1.856649	0.3803094	0.5694697	1	0	0	0	1	1	0	1	0	1	1	1	0	1	0	1	0	-0.295068	0.234561	0.1427	0	-1.66805	0	0.058447	0.56947	0.601326	1.170796	0.992215	1.40593	0.759999
130	-1082.514	-1059.187	-23.32671	0.168053	0.176937	0.811132	0.746107	1.20996	0.276259	2.53697	1.60326	2.06712	3.10367	0.444141	0.467621	2.14371	0.987059	1.60071	0.365476	0.168053	0.176937	0.811132	0	0	0	0	0	0	0	-0.0710383	1.07556	-0.621337	0	2.16296	0.4107572	1.712811	0.3783783	0.6294524	0	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	-0.809176	0	-0.549133	0	0.629452	0.410757	1.04021	0.987059	1.60071	0.365476
140	-1081.728	-1057.628	-24.10027	0.218041	0.0696145	0.931703	0.650295	0.953118	0.457608	3.38325	1.75123	2.62566	3.67621	0.442482	0.141273	1.89076	0.989753	1.45065	0.696483	0.218041	0.0696145	0.931703	0	0	0	0	0	0	0	0	1.07556	0	0	1.71039	0.7644934	1.74027	0.4927673	0.6570276	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	-0.381831	-1.01762	0	0	-0.803335	-1.33211	0	0	0.657028	0.764493	1.421521	0.989753	1.45065	0.696483
150	-1084.005	-1059.126	-24.87889	0.134675	0.144769	0.557204	0.655615	0.96843	0.458061	2.5527	2.35651	2.64009	3.75372	0.442482	0.475646	1.83073	0.989545	1.46169	0.691369	0.134675	0.144769	0.557204	0	0	0	0	-0.811587	-1.45347	0	-0.617085	1.07556	0	0	1.74524	0.7885861	1.567023	0.304362	0.6625418	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	-0.835598	-0.118125	0	0	0.662542	0.788586	1.451128	0.989545	1.46169	0.691369
160	-1080.085	-1056.103	-23.98207	0.172224	0.208345	0.785175	0.671773	1.02402	0.322967	3.0424	2.24943	2.118	3.63612	0.442482	0.535285	2.01729	0.988706	1.50714	0.475338	0.172224	0.208345	0.785175	0	0	0	0	0	0.236393	0	-0.0441188	1.07556	0	0	1.88602	0.7635143	1.745477	0.3892224	0.6056615	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	-0.688772	0	0	0	-0.738556	0	-0.344873	0	0.605662	0.763514	1.369176	0.988706	1.50714	0.475338
