Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-1073.552	-1045.928	-27.62469	0.0410577	0.0787698	1.992	0.310758	1.30884	1.72864	2.01557	2.40783	3.61534	3.99904	0.0615108	0.118009	2.98433	0.208929	0.879964	1.1622	0.0410577	0.0787698	1.992	0	0	0	0	0	0.716461	-0.488639	0.512328	-0.59392	0	0	-0.268804	0.3078094	1.595483	0.6674877	0.8892109	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	0.782322	0	-0.411311	0	0	-1.91608	-1.3675	-0.0879094	0.889211	0.307809	1.19702	0.208929	0.879964	1.1622
10	-1069.803	-1042.104	-27.69955	0.0520404	0.067764	1.73684	0.201091	1.03256	1.95047	2.17615	4.35931	3.80342	4.88137	0.0935271	0.121785	3.12144	0.103099	0.529394	1	0.0520404	0.067764	1.73684	0	0	0	0	0	-0.262986	0	1.23416	-0.619053	0.00240715	0	0	0.81627	1.234841	0.5564212	0.73986	0	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	-1.11191	0	0	0	0.414482	-1.87559	-1.63604	-0.636023	0.73986	0.81627	1.55613	0.103099	0.529394	1
20	-1071.864	-1044.841	-27.02337	0.144407	0.288243	1.7747	0.134614	1.10251	2.81906	1.75995	3.07048	4.48329	4.51915	0.259528	0.51803	3.18949	0.0477514	0.391093	1	0.144407	0.288243	1.7747	0	0	0	0	1.07567	0.0439903	0	1.22961	-0.630036	0	0	0	0.2099993	1.193406	0.5564212	0.7479265	1	1	0	1	1	0	0	0	1	0	0	1	0	1	1	1	1.13352	0	0	0.271855	0	-0.423377	-2.10294	-0.93881	0.747927	0.209999	0.9579258	0.0477514	0.391093	1
30	-1065.527	-1041.456	-24.0708	0.0399867	0.120551	1.62486	0.286486	0.809528	2.06993	1.57282	3.43359	3.35626	4.06536	0.103117	0.310877	4.19019	0.138404	0.39109	1	0.0399867	0.120551	1.62486	0	0	0	0	0	0	0	1.23121	-0.677173	-0.332813	0	0	0.4306336	1.259364	0.3877782	0.7830032	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	1	-0.814986	0	0	0	-0.2735	-0.867	-1.03876	-0.938817	0.783003	0.430634	1.213637	0.138404	0.39109	1
40	-1071.939	-1046.04	-25.89933	0.0219091	0.102732	1.65978	0.303184	1.44348	1.88247	2.02695	2.65795	3.79824	4.21708	0.0506949	0.237709	3.84053	0.0946215	0.450499	0.587505	0.0219091	0.102732	1.65978	0	0	0	0	0	0	0	1.20527	-0.730936	0	0	0.951127	0.277518	1.195811	0.4321751	0.9374502	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	-0.521784	0	0	-0.74336	-1.16483	-1.80952	-0.938809	0.93745	0.277518	1.214968	0.0946215	0.450499	0.587505
50	-1072.229	-1047.112	-25.11728	0.315277	0.599536	1.9509	0.189324	0.971741	2.48465	1.99161	3.50452	4.28693	4.89153	0.439654	0.836055	2.72053	0.0761974	0.391098	1	0.315277	0.599536	1.9509	0	0	0	0	0	0	-2.03578	0	-0.740683	0.648651	0	0	0.5872851	0.8823785	0.7171015	0.7703237	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0.270275	0.728763	0	0	-1.63563	-0.938797	0.770324	0.587285	1.357609	0.0761974	0.391098	1
60	-1066.149	-1040.057	-26.09254	0.111228	0.255825	1.36908	0.249175	0.968986	1.90041	1.68382	3.40144	3.61817	4.21362	0.337419	0.776067	4.15322	0.106332	0.413501	0.810974	0.111228	0.255825	1.36908	0	0	0	0	-0.207475	0.918034	0	1.16789	-0.707116	-0.218388	0	0.374675	0.5206898	0.9548618	0.329643	0.7713	1	1	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0.728763	0	0.0419677	-1.4562	-0.9388	0.7713	0.52069	1.29199	0.106332	0.413501	0.810974
70	-1066.856	-1042.903	-23.95305	0.128862	0.138638	1.41039	0.399611	1.187	2.18997	1.95429	2.95726	3.74465	4.3281	0.327448	0.352292	3.58391	0.139088	0.413145	0.762237	0.128862	0.138638	1.41039	0	0	0	0	0	0	-0.16901	1.17068	-0.693369	0	0.147478	0	0.2599922	1.126826	0.3935331	1.012764	0	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0.68752	-0.785394	-1.25048	-0.938812	1.01276	0.259992	1.272756	0.139088	0.413145	0.762237
80	-1071.719	-1043.589	-28.12968	0.110234	0.361657	1.85384	0.43343	1.47639	1.92642	2.00732	3.71107	3.99978	4.42502	0.231588	0.759797	3.89468	0.132239	0.450445	0.587746	0.110234	0.361657	1.85384	0	0	0	0	-0.148701	1.62516	-0.993264	0.54564	-0.738541	0	0	0.950393	0.250676	1.291601	0.4759914	1.072237	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	1	0	-0.961417	0	0	-0.377887	0	-1.47449	-0.938821	1.07224	0.250676	1.322912	0.132239	0.450445	0.587746
90	-1067.904	-1041.941	-25.96337	0.21823	0.395236	1.79684	0.272367	0.973549	2.48937	1.76181	3.27763	3.97881	4.50913	0.308337	0.558429	2.53875	0.109412	0.391083	1	0.21823	0.395236	1.79684	0	0	0	0	0	0	-2.67896	0	-0.670946	0.542742	0	0	0.364795	1.112341	0.7077641	0.8706972	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0.415849	0	0	-0.413759	-1.2738	-0.938836	0.870697	0.364795	1.235492	0.109412	0.391083	1
100	-1072.152	-1045.226	-26.92642	0.240267	0.484783	1.45969	0.429571	1.65736	1.86191	2.69873	3.09204	4.16186	4.9655	0.417593	0.84257	2.53699	0.252931	0.975854	1.09629	0.240267	0.484783	1.45969	0	0	0	0	-0.51698	0	-1.94862	-0.10812	-0.648697	0.470734	0	-0.164402	0.4797595	0.9575649	0.5753623	1.098508	1	0	1	1	1	1	0	1	0	1	0	1	1	0	1	0	0	-0.0724381	0	0.773762	-0.113568	0	-1.30715	0	1.09851	0.47976	1.578267	0.252931	0.975854	1.09629
110	-1073.041	-1045.793	-27.24839	0.0890906	0.520516	1.32786	0.227886	1.56767	1.96774	2.2929	4.43507	3.91723	4.71246	0.187102	1.09315	2.78868	0.139161	0.957316	1.20162	0.0890906	0.520516	1.32786	0	0	0	0	0	-0.501014	0	0.135055	-0.557089	0	-0.0443518	-0.182444	0.4797595	1.344306	0.4761619	0.8891601	0	1	0	1	1	0	1	1	1	0	0	0	1	1	1	0	-2.00138	0	0	0	-1.15402	0.296274	-1.83207	0	0.88916	0.47976	1.36892	0.139161	0.957316	1.20162
120	-1069.046	-1046.921	-22.12494	0.387349	0.650999	1.85526	0.213717	1.41764	2.44581	2.13446	3.28115	4.35407	4.87782	0.498969	0.838592	2.38988	0.13444	0.891769	1.53855	0.387349	0.650999	1.85526	0	0	0	0	-0.556603	0	-0.0593441	-0.0179006	-0.473259	0	0	-0.770454	0.3777595	1.467722	0.7762998	0.9049178	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1.69035	0	0.904918	0.377759	1.282677	0.13444	0.891769	1.53855
130	-1068.734	-1043.738	-24.99649	0.132294	0.215769	0.578811	0.610716	1.08418	1.05746	2.45859	2.31174	2.97687	3.86402	0.519418	0.847164	2.27256	0.565664	1.0042	0.97945	0.132294	0.215769	0.578811	0	0	0	0	-0.763608	-1.26216	-1.36732	0	-0.445916	0	0.0112792	0	0.5243713	1.101462	0.2546957	0.8879768	1	1	1	0	1	0	1	0	0	1	1	1	0	0	1	0	0	-0.789905	-0.383103	0.612517	0	0	-0.586323	0	0.887977	0.524371	1.412348	0.565664	1.0042	0.97945
140	-1064.527	-1039.585	-24.94231	0.0896339	0.142413	0.622876	0.403692	1.13	1.13	2.2723	3.11551	4.02299	4.52148	0.312968	0.497251	2.17485	0.35725	1	1	0.0896339	0.142413	0.622876	0	0	0	0	0	0	-2.05582	0	-0.422044	0	0	0	0.8754231	1.012791	0.2864	0.8018057	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	0	0.108436	-0.870003	-0.383103	0.612517	0	-0.541678	-1.02932	0	0.801806	0.875423	1.677229	0.35725	1	1
150	-1066.953	-1042.178	-24.77569	0.0645045	0.094276	0.395576	0.349667	1.06115	1.06115	2.54407	2.9314	3.23616	4.32595	0.174163	0.254547	1.06806	0.329516	1	1	0.0645045	0.094276	0.395576	0	0	0	0	-0.382529	0	-1.0355	0	0	-0.117749	0	0	0.8754231	0.9586516	0.370368	0.7329438	1	0	1	0	0	1	0	0	1	0	1	1	1	1	1	0	-0.148628	0	-0.383103	0.612517	-0.348659	-1.35076	-1.11013	0	0.732944	0.875423	1.608367	0.329516	1	1
160	-1068.671	-1042.967	-25.70372	0.128394	0.128394	1.02872	0.451866	1.37633	1.37633	3.16295	3.5871	4.04438	5.36461	0.124809	0.124809	1	0.328313	1	1	0.128394	0.128394	1.02872	0	0	0	0	-0.726112	0	-1.79515	0	0	0	0	0	1.019846	1.180327	1.028724	0.949476	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	-0.383103	0.612517	0	-2.08097	-1.11379	0	0.949476	1.01985	1.969322	0.328313	1	1
170	-1072.451	-1043.246	-29.20414	0.488784	0.488784	1.39612	0.182784	1.0149	2.31129	2.00007	3.40005	4.0223	4.70089	0.350102	0.350102	1	0.114216	0.634182	1.44425	0.488784	0.488784	1.39612	0	0	0	0	-0.725221	-0.0966548	-2.1019	0	0	0	0	-0.657355	0.5622567	1.452807	1.39612	0.7540607	1	1	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0.0583587	-0.383103	0.612517	0	-1.04953	-1.54211	-0.357686	0.754061	0.562257	1.316317	0.114216	0.634182	1.44425
180	-1070.798	-1042.612	-28.18637	0.0452348	0.167294	0.744978	0.397568	1.4803	1.4803	2.50379	3.83321	4.91594	5.28413	0.0411395	0.152148	0.677531	0.268572	1	1	0.0452348	0.167294	0.744978	0	0	0	0	0	0	-1.12304	0	0	0.696172	0	0	0.898459	1.06141	1.099548	0.9550736	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0	0	-1.13909	-0.383103	0.612517	-1.49018	-1.98641	-1.31463	0	0.955074	0.898459	1.853533	0.268572	1	1
190	-1070.094	-1047.506	-22.58818	0.0721294	0.0721294	0.577052	0.695635	0.76434	0.985983	2.17243	3.47483	3.12069	4.20136	0.124996	0.124996	1	0.862718	0.947925	1.2228	0.0721294	0.0721294	0.577052	0	0	0	0	0	0.579896	0	0	0	0	0	-0.359704	0.8291925	1.055102	0.5770524	0.8063298	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	-0.348172	-0.383103	0.612517	0	-2.07947	0	0	0.80633	0.829193	1.635522	0.862718	0.947925	1.2228
200	-1070.927	-1042.803	-28.12334	0.0298778	0.162969	0.592518	0.451718	1.26093	1.04864	2.15036	3.22451	4.02943	4.32029	0.0433966	0.236707	0.860614	0.430765	1.20244	1	0.0298778	0.162969	0.592518	0	0	0	0	-0.00585512	0	0	0.758349	0	0.268434	0	0	0.7172206	0.8734973	0.6884824	0.8421612	1	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	0	-1.3687	-0.383103	0.612517	-1.76673	-1.48084	-1.02655	0.184356	0.842161	0.717221	1.559382	0.430765	1.20244	1
210	-1067.191	-1043.053	-24.13844	0.0638637	0.129296	0.820807	0.268993	1.01857	1.72444	2.54896	2.93602	3.44602	4.40557	0.077806	0.157523	1	0.241721	0.915306	1.54961	0.0638637	0.129296	0.820807	0	0	0	0	-0.689774	0	-0.947607	0	0	0	-0.237924	0	0.6590808	0.9588246	0.8208067	0.7788615	1	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0.553482	0	0	-0.705353	-1.84818	-1.07046	0	0.778861	0.659081	1.437942	0.241721	0.915306	1.54961
