Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-458.7183	-432.532	-26.18635	0.248507	0.308101	0.047625	1.0148	7.06418	0.498077	8.08604	1.51757	7.56715	8.58516	0.925443	1.14737	0.177356	1	6.96117	0.490815	0.248507	0.308101	0.047625	0	0	0	0	1.35252	0	0	0	0.125744	0	0	0	0.003834004	1.497459	0.2685281	1.528431	1	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0.0809292	0	0	-1.34894	0	-1.66961	1.94035	-0.711689	1.52843	0.003834	1.532265	1	6.96117	0.490815
10	-464.3441	-435.2863	-29.05784	0.479771	0.479771	0.8658	5.83509	8.31341	0.202286	14.1704	6.04108	8.51953	14.3591	1	1	1.80461	6.89023	9.8167	0.238865	0.479771	0.479771	0.8658	0	0	0	0	0	-0.46858	0.776461	0	0	0	0	-0.903645	0.004266696	1.798325	0.4797715	2.140906	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0.538069	0	-2.27512	0	0.590344	2.11969	0.662638	2.14091	0.0042667	2.145172	6.89023	9.8167	0.238865
20	-458.2827	-434.6505	-23.63219	0.441485	0.441485	0.441485	1.66001	7.04992	0.870488	9.00532	2.79803	8.17914	9.99026	1	1	1	1	4.24691	0.524386	0.441485	0.441485	0.441485	0	0	0	0	-0.367033	0	-1.62252	0	0	0	0	0	0.1932374	1.189805	0.4414848	2.167802	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0.209826	0	-0.867332	0	0	1.44619	-0.645528	2.1678	0.193237	2.361039	1	4.24691	0.524386
30	-461.2843	-435.989	-25.29532	0.120455	0.20215	0.125638	2.45523	7.35429	0.555681	10.6109	3.81227	9.33723	11.7923	0.829758	1.39252	0.865462	0.950631	2.84747	0.215152	0.120455	0.20215	0.125638	0	0	0	0	0	0	0	0	0.30286	0	0.0821649	0	0.677519	1.166351	0.1451688	2.156848	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	-0.577212	0	0	-2.34574	0	0	0.956602	-1.49721	2.15685	0.677519	2.834367	0.950631	2.84747	0.215152
40	-465.7269	-434.7674	-30.95957	2.85416	0.387235	3.50477	2.25219	7.37892	0.603756	9.8962	3.29708	8.44068	10.7931	2.05446	0.278737	2.52278	1	3.27633	0.268075	2.85416	0.387235	3.50477	0	0	0	0	0.824864	0.508698	-0.393065	0	-1.16848	0	0	0	0.2634863	2.674881	1.389247	2.156848	1	1	1	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0.5852	-0.195597	-1.50804	0	0.367891	1.18673	-1.31649	2.15685	0.263486	2.420335	1	3.27633	0.268075
50	-459.475	-436.131	-23.34394	0.657814	0.657814	0.657814	2.64814	7.03739	1.46832	10.0074	4.43836	8.82762	11.6367	1	1	1	0.845048	2.2457	0.468555	0.657814	0.657814	0.657814	0	0	0	0	0	0	0	0	0	0	0.273228	0	0.2276216	1.746401	0.657814	3.013404	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	-0.0356528	-1.81574	0	0	0.510302	-0.627747	3.0134	0.227622	3.241026	0.845048	2.2457	0.468555
60	-461.1119	-437.3095	-23.80244	0.394812	0.394812	0.394812	2.37631	7.03557	2.12722	9.46856	4.5602	9.34692	11.6541	1	1	1	0.907529	2.68694	0.8124	0.394812	0.394812	0.394812	0	0	0	0	0	0	-1.09325	0	0	0	0.273228	-0.0333967	0.05619591	1.468165	0.3948123	3.28855	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	-1.17821	0	0	-0.924651	0	0	0.683609	0	3.28855	0.0561959	3.344746	0.907529	2.68694	0.8124
70	-471.1471	-437.1613	-33.9858	0.00911321	0.247699	1.20957	3.11546	7.84291	1.2134	11.0371	4.66853	9.20801	12.3924	0.048268	1.31193	6.40648	1.5943	4.01353	0.620946	0.00911321	0.247699	1.20957	0	0	0	0	-0.0679046	0.545795	0.0309997	0	0.111314	1.38695	0.273228	-0.297203	0.1058891	2.501031	0.1888043	3.095051	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0.759503	0	0	-2.02043	0.40212	-1.30429	1.03689	0.34271	3.09505	0.105889	3.20094	1.5943	4.01353	0.620946
80	-463.1287	-433.7763	-29.35246	0.386342	0.358361	0.223161	2.7371	6.79199	0.509373	10.2346	3.92152	7.60931	10.8093	1.23385	1.14448	0.7127	1.92757	4.78318	0.35872	0.386342	0.358361	0.223161	0	0	0	0	1.61103	0	0	0	0.102162	-0.127856	0.273228	-0.386076	0.3631499	1.718875	0.3131202	2.115637	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	0	0.93164	-0.441992	0	-1.9452	0	0.00639472	1.19615	0	2.11564	0.36315	2.478787	1.92757	4.78318	0.35872
90	-464.663	-434.7062	-29.95687	0.0886009	0.0541057	0.114839	0.924275	7.34693	0.846088	8.29355	3.1661	10.4901	10.0296	1	0.610668	1.29614	0.845048	6.71716	0.773562	0.0886009	0.0541057	0.114839	0	0	0	0	-0.465492	1.06805	-1.83773	0	0	0	0.273228	0	0.1765285	1.230735	0.08860088	1.791049	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1	-0.619614	-1.17367	0	-1.21089	-0.493202	0.259388	1.60595	-0.126395	1.79105	0.176529	1.967578	0.845048	6.71716	0.773562
100	-465.4689	-438.054	-27.41485	0.0189474	0.00159597	0.015784	1.67152	7.06553	0.337372	8.90138	2.15761	7.61365	9.33201	2.24607	0.18919	1.87107	0.845048	3.57202	0.170561	0.0189474	0.00159597	0.015784	0	0	0	0	0.214775	0	1.60956	0.445795	-1.31319	0	0.273228	0	0.1216264	1.204567	0.008435786	1.585338	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	-0.329012	0.0350295	0	0	-0.229309	0	0.974415	-1.63831	1.58534	0.121626	1.706965	0.845048	3.57202	0.170561
110	-459.438	-435.5494	-23.88857	0.0453705	0.0039418	0.000484681	1.88706	6.46253	0.562904	8.45687	3.00787	7.58334	9.37139	8.81856	0.766158	0.0942063	0.845048	2.894	0.252075	0.0453705	0.0039418	0.000484681	0	0	0	0	0	0	0	0.444383	0	-1.01917	0.273228	0	0.2055369	1.067521	0.00514489	1.900528	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	1	0	-1.64882	0	0	-0.451776	0	0.763921	-1.24767	1.90053	0.205537	2.106065	0.845048	2.894	0.252075
120	-469.3395	-438.4778	-30.86168	0.0890882	0.01359	0.00129364	4.49676	6.47425	0.142148	11.0083	8.55952	10.2127	13.0628	12.1069	1.84685	0.175803	2.8098	4.04544	0.0888214	0.0890882	0.01359	0.00129364	0	0	0	0	0.544952	1.83829	-0.362032	0.443542	0.350052	-1.26854	0.273228	-0.562513	0.3323816	0.8913909	0.007358477	1.605501	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	0.0359089	0	0.088621	0	1.36886	0.996539	-0.986963	1.6055	0.332382	1.937883	2.8098	4.04544	0.0888214
130	-469.7131	-439.956	-29.7571	0.0163333	0.309057	0.010506	1.84691	6.00974	0.704867	7.88572	3.86491	6.82067	8.71091	0.495474	9.37529	0.3187	0.845048	2.74974	0.32251	0.0163333	0.309057	0.010506	0	0	0	0	0	1.44289	0.530035	0	1.13964	0	0.273228	0	0.07977965	0.8278158	0.03296503	1.985193	0	1	1	0	1	0	1	0	1	0	0	1	1	1	1	1	2.40938	0	0	-0.840907	0.992128	-0.599795	0.712788	-1.00127	1.98519	0.0797797	2.064973	0.845048	2.74974	0.32251
140	-462.2967	-437.4996	-24.79707	0.201417	0.201417	0.201417	1.67789	7.34087	0.634624	13.9751	2.70531	8.46867	10.6845	1	1	1	0.845048	3.69713	0.31962	0.201417	0.201417	0.201417	0	0	0	0	1.89441	-0.743498	1.10217	0.608542	0	0	0.273228	0	0.5699333	0.5983031	0.2014167	1.984613	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1.00884	-1.01027	1.98461	0.569933	2.554546	0.845048	3.69713	0.31962
150	-459.509	-436.0253	-23.48376	0.0880929	0.0575046	0.0850879	1.85317	5.79512	0.342261	8.19818	2.63003	6.61315	8.7155	1.16619	0.761259	1.12641	0.845048	2.64258	0.156071	0.0880929	0.0575046	0.0850879	0	0	0	0	0	0	-0.57117	0.607245	-0.249506	0	0.273228	0	0.3419595	0.9154846	0.07553888	1.543281	0	0	1	1	1	0	1	0	1	1	0	0	0	0	1	1	-0.0905125	0.235299	0	0	0	0	0.673038	-1.72709	1.54328	0.341959	1.885241	0.845048	2.64258	0.156071
160	-460.0053	-436.2521	-23.75318	0.517782	0.308298	0.496391	1.94798	6.28258	0.367616	8.43587	2.52091	7.01737	8.9642	1.2055	0.717778	1.15569	0.845048	2.72543	0.159475	0.517782	0.308298	0.496391	0	0	0	0	0	0	0	0.606354	-0.303301	0	0.273228	0	0.1737915	0.7855059	0.4295173	1.650841	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	-0.581265	0	-0.326316	-0.400489	0	0	0.703911	-1.70552	1.65084	0.173791	1.824632	0.845048	2.72543	0.159475
170	-461.3796	-434.366	-27.01354	1.89321	0.357667	1.89321	3.75506	6.57494	0.591564	10.4465	4.5356	7.35549	11.1602	1	0.188921	1	1	1.75096	0.157538	1.89321	0.357667	1.89321	0	0	0	0	0	0	0	0.607081	0	0	0	0	0.1126491	1.41894	1.893213	2.444387	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	-0.483467	0	-1.40437	-1.66643	0	0.560163	-1.84809	2.44439	0.112649	2.557036	1	1.75096	0.157538
180	-461.3986	-436.2016	-25.19694	0.786553	0.786553	0.977477	4.10714	7.30733	0.358582	12.7798	4.83872	8.05333	12.5578	1	1	1.24273	1.28177	2.28049	0.111907	0.786553	0.786553	0.977477	0	0	0	0	0	-0.512726	0	0.607747	0	0	0	-0.116221	0.3861399	0.8540393	0.7865534	2.207812	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	1	0	-0.056435	0.102867	0	0	0.217314	0.803247	-1.92071	2.20781	0.38614	2.593952	1.28177	2.28049	0.111907
190	-467.0334	-436.6755	-30.35799	0.362499	0.0543224	0.362499	3.61808	7.69553	0.363956	12.6502	5.38631	9.58984	13.8081	1	0.149855	1	1.11768	2.37727	0.112431	0.362499	0.0543224	0.362499	0	0	0	0	0.707471	-0.290929	0.768979	0.606437	0	0	0	-0.0520869	1.004565	0.8850668	0.3624994	2.163989	1	1	1	1	0	0	0	1	0	1	1	0	1	0	1	1	0	-1.03119	-0.338735	0	-1.89809	0	0.856475	-2.06468	2.16399	1.00457	3.168554	1.11768	2.37727	0.112431
200	-457.1918	-433.3473	-23.84443	0.452812	0.165617	0.134838	3.16779	6.92579	0.341782	10.2668	3.68283	7.37669	10.6559	2.09398	0.765878	0.623545	1	2.18632	0.107893	0.452812	0.165617	0.134838	0	0	0	0	0	0	0	0.605914	-0.287737	-0.26301	0	0	0.1040894	0.8850668	0.2162443	1.957303	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0.462419	0	0	-0.122409	0	0	0.782219	-2.22662	1.9573	0.104089	2.061392	1	2.18632	0.107893
210	-455.0378	-433.6787	-21.35904	0.406071	0.406071	0.406071	2.97956	7.65792	0.332744	10.7876	3.46243	8.1408	11.1954	1	1	1	1	2.57015	0.111676	0.406071	0.406071	0.406071	0	0	0	0	0	0	0.659539	0.605414	0	0	0	0	0.106161	0.8661968	0.4060715	1.96543	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.943966	-2.19216	1.96543	0.106161	2.071591	1	2.57015	0.111676
220	-460.6335	-433.5625	-27.07096	0.738898	0.0965228	0.738898	2.13754	7.38269	0.249755	10.369	2.91076	8.1559	10.6793	1	0.130631	1	1.08575	3.74998	0.126861	0.738898	0.0965228	0.738898	0	0	0	0	0	0	0	0.605461	0	0	-0.13351	0	0.4306782	1.07545	0.7388976	1.579602	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1	1	0	0.483342	0	-0.0436883	-2.03538	0	1.46771	-2.12836	1.5796	0.430678	2.01028	1.08575	3.74998	0.126861
230	-465.9829	-435.3748	-30.60809	0.0575842	0.0842265	0.158871	1.94088	8.18983	0.447355	12.4213	2.68809	9.51881	11.7036	0.318694	0.466144	0.879258	0.9236	3.89726	0.212881	0.0575842	0.0842265	0.158871	0	0	0	0	0	-0.76994	-0.184563	0.605226	1.19535	0.190529	0.128979	0	0.5327742	1.084904	0.1806879	1.922983	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	-1.02154	0	0	-0.145719	-2.03546	0	1.21926	-1.48549	1.92298	0.532774	2.455757	0.9236	3.89726	0.212881
240	-465.1298	-438.216	-26.91377	0.260769	1.504	0.438794	3.26246	8.31648	0.140214	12.4774	4.30113	9.35515	13.0668	0.876287	5.05402	1.47452	1.35441	3.45258	0.0582099	0.260769	1.504	0.438794	0	0	0	0	0	0	0	0.603922	0.4858	-0.0783211	0	-0.142031	0.6353024	0.8681165	0.2975844	1.561083	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1.07482	0.801638	1.21328	-2.5145	1.56108	0.635302	2.196386	1.35441	3.45258	0.0582099
250	-461.7117	-434.0999	-27.61175	0.0728167	0.0739792	0.141922	1.36371	6.85854	0.434763	8.31559	1.89181	7.97181	8.86778	0.643146	0.653414	1.25351	1	5.02931	0.318809	0.0728167	0.0739792	0.141922	0	0	0	0	0	0	-0.349623	0.601944	0.716302	0	0	0	0.1108676	1.110348	0.1132195	1.596133	0	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	-1.98369	0	0.0946341	0	-1.20867	0.56769	1.61528	-1.14316	1.59613	0.110868	1.707001	1	5.02931	0.318809
260	-462.0818	-432.5758	-29.50601	2.19788	0.280037	0.184336	0.924454	6.51044	0.247952	7.70702	1.44454	6.8101	7.90582	6.43878	0.820381	0.540021	1	7.04247	0.268215	2.19788	0.280037	0.184336	0	0	0	0	0	0	-0.412067	0	0	-0.871919	0	0	0.09972913	1.411611	0.34135	1.142759	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1.66064	0	0.501618	-1.6485	-0.356608	1.40481	1.95196	-1.31597	1.14276	0.0997291	1.242488	1	7.04247	0.268215
270	-473.3946	-435.5009	-37.89374	0.00114406	0.125373	0.129392	2.78945	6.46129	0.0891972	9.84021	3.64797	8.28714	10.6469	0.0403779	4.42486	4.56669	2.80754	6.50319	0.0897757	0.00114406	0.125373	0.129392	0	0	0	0	1.81043	0	-0.444453	0.217792	0	1.50263	-0.225254	-0.418327	0.6285623	1.706641	0.02833379	1.171466	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	-0.649264	-0.812592	0	-1.42486	1.7606	-1.96404	2.04246	-1.5483	1.17147	0.628562	1.800028	2.80754	6.50319	0.0897757
280	-460.251	-434.0575	-26.19347	1.50145	0.589109	0.0686034	0.932934	6.95239	0.247858	8.36963	1.40226	7.40927	8.53869	2.65973	1.04357	0.121527	1	7.45218	0.265676	1.50145	0.589109	0.0686034	0	0	0	0	-0.96516	-0.40656	0	0	0	-0.45799	0	0	0.1941099	1.363118	0.564511	1.171466	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	-0.850472	-0.0406668	-1.04608	2.00851	-1.32548	1.17147	0.19411	1.365576	1	7.45218	0.265676
290	-459.8905	-434.9504	-24.94003	0.384473	0.0836132	0.36544	0.846134	6.42719	0.215807	7.71409	1.50271	7.51826	8.29581	1.2522	0.272322	1.19021	1	7.59595	0.25505	0.384473	0.0836132	0.36544	0	0	0	0	0	0	0	0	-0.364988	0	0	0	0.3842862	1.555216	0.3070375	1.054812	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	-0.686002	0	-0.459672	-0.790753	-0.901732	0	2.02762	-1.36629	1.05481	0.384286	1.439098	1	7.59595	0.25505
300	-458.291	-432.7965	-25.49449	0.0532189	0.127901	0.456457	0.935304	7.5221	0.176937	8.86616	1.51927	7.92612	9.13003	0.383476	0.921607	3.28907	1	8.04241	0.189176	0.0532189	0.127901	0.456457	0	0	0	0	0.0140534	0	0	0.407367	0	0.448745	0	0	0.2339511	1.093893	0.1387802	1.075731	1	0	0	1	0	1	0	0	1	0	0	1	0	1	1	1	0.584859	0	0	-1.08155	0	0.150489	2.08473	-1.66508	1.07573	0.233951	1.309682	1	8.04241	0.189176
310	-459.9436	-434.1016	-25.84193	0.300967	0.291517	0.300967	0.389828	7.18342	0.444536	7.60761	1.20059	7.8822	8.22952	1	0.968603	1	0.514818	9.48663	0.587067	0.300967	0.291517	0.300967	0	0	0	0	0	0.89611	-0.457797	0.407079	0	0	0	0.310848	0.08774213	0.8666973	0.3009669	1.075731	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0.29869	0	0.211871	0	-0.0319008	0	2.30643	-1.25311	1.07573	0.0877421	1.163473	0.514818	9.48663	0.587067
320	-461.5256	-434.5983	-26.92728	0.338689	0.338689	1.49406	0.87101	5.98316	0.144831	6.88926	1.02102	6.13345	7.0109	1	1	4.41131	1	6.86921	0.166279	0.338689	0.338689	1.49406	0	0	0	0	0	-0.72437	-0.0766216	0.409305	0	0	0	0	0.006194296	1.293894	0.3386894	0.9104817	0	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0.27967	-1.40034	0	1.48417	1.92705	-1.79409	0.910482	0.0061943	0.916676	1	6.86921	0.166279
330	-457.5095	-435.0469	-22.46259	0.398261	0.398261	0.398261	0.693619	6.37897	0.148647	7.82137	1.30526	6.75322	7.83239	1	1	1	1	9.19664	0.214306	0.398261	0.398261	0.398261	0	0	0	0	0	0	0	0.410648	0	0	0	0	0.2894835	1.113892	0.3982613	0.869645	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0.718918	0.480737	0	0	0	0	2.21884	-1.54035	0.869645	0.289484	1.159129	1	9.19664	0.214306
