Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-725.1912	-703.6713	-21.51993	0.508066	1.71194	1.30719	1.95516	0.779042	1.05718	3.02027	3.33901	3.81036	4.47404	0.470625	1.58579	1.21086	1.66809	0.664656	0.901955	0.508066	1.71194	1.30719	0	0	0	0	0	-0.948736	0	0	0	-0.781241	0.0703394	0.616844	0.3540707	0.2231046	1.079554	1.172099	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	-0.643454	0	-0.127161	0	0	-0.101284	0	0	1.1721	0.354071	1.52617	1.66809	0.664656	0.901955
10	-725.1203	-702.9196	-22.20071	0.370415	3.52985	2.07239	1.99947	0.529976	2.50499	3.53664	5.51166	3.86985	6.45101	0.260772	2.48502	1.45896	1.37526	0.364524	1.72297	0.370415	3.52985	2.07239	0	0	0	0	0	0	0	0	0	-1.54235	1.02127	0.616844	0.6680318	0.1925699	1.420453	1.384606	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	-0.187635	0	0	0	-0.0561014	0	-0.146468	1.38461	0.668032	2.052637	1.37526	0.364524	1.72297
20	-732.7713	-706.5736	-26.19779	0.526531	2.00994	2.07604	2.09391	1.00634	1.21429	7.39197	6.98341	5.68262	9.99329	0.247869	0.9462	0.977314	1.44579	0.694853	0.838432	0.526531	2.00994	2.07604	0	0	0	0	-0.202618	0	0	0	0	0.0937003	0	0.616844	2.678543	0.195413	2.124226	1.367756	1	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	-0.390828	0	-0.0691027	0	0	-1.4731	-0.0251544	-0.146468	1.36776	2.67854	4.046299	1.44579	0.694853	0.838432
30	-727.4988	-707.3109	-20.18787	0.428522	2.33691	1.91747	2.27497	0.93633	1.15859	3.99218	4.21444	2.8758	5.54121	0.257146	1.40233	1.15063	1.68826	0.694853	0.85979	0.428522	2.33691	1.91747	0	0	0	0	0	0	0	-0.220697	0	-0.572923	0	0.616844	0.5521664	0.1671596	1.666451	1.351381	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	-0.879667	0	0.0085782	1.35138	0.552166	1.903548	1.68826	0.694853	0.85979
40	-731.7887	-704.9715	-26.81725	0.217156	2.10217	0.419974	1.73379	0.927753	1.14797	4.04225	4.3457	12.0967	7.01091	0.295927	2.86471	0.572314	1.29855	0.694853	0.85979	0.217156	2.10217	0.419974	0	0	0	0	0	-0.418445	1.0849	0	-1.15385	-0.548317	0	0.616844	1.677819	0.1583887	0.733817	1.226838	0	1	1	0	1	1	0	1	0	1	0	1	1	1	0	1	0	1.13011	0	-0.316463	0.0930033	-0.816246	0	-0.253875	1.22684	1.67782	2.904657	1.29855	0.694853	0.85979
50	-730.9313	-707.8035	-23.1278	0.491044	0.567531	0.547973	2.18315	1.02912	0.956403	4.50387	3.99851	5.07836	6.26792	0.918679	1.06178	1.02519	1.69182	0.797511	0.741156	0.491044	0.567531	0.547973	0	0	0	0	-0.659735	-0.693534	0.300129	-0.127665	0	-0.101568	-0.218143	0.616844	1.013562	0.1583887	0.5345106	1.290419	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0.160691	0	-0.231082	0	0	0	0	1.29042	1.01356	2.303982	1.69182	0.797511	0.741156
60	-733.9823	-704.0199	-29.96239	0.320651	2.51061	0.517965	1.88884	0.726725	0.910108	4.42522	5.80206	4.62763	7.28081	0.569342	4.4578	0.91969	1.79558	0.690842	0.86517	0.320651	2.51061	0.517965	0	0	0	0	0.567206	-0.51752	-0.29403	0	-1.64581	-0.771007	0.00916498	0.616844	1.772472	0.1563534	0.563195	1.077009	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0.0704728	-1.15272	0.0683497	-0.540326	0.847664	0	0	0.0706526	1.07701	1.77247	2.849481	1.79558	0.690842	0.86517
70	-725.8803	-704.889	-20.99135	0.239257	1.4806	0.265742	1.58154	0.492487	1.16439	3.40777	4.72346	2.42511	5.07569	0.525949	3.25474	0.58417	1.63389	0.508789	1.20293	0.239257	1.4806	0.265742	0	0	0	0	0.514609	0	0	0	-1.08963	-0.833327	0.4934	0.616844	0.8705578	0.1066499	0.4549053	0.9679594	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	-1.09731	0	0	0	0	0	0	0.967959	0.870558	1.838517	1.63389	0.508789	1.20293
80	-732.6536	-705.669	-26.98462	0.0505168	0.439272	0.0177679	1.59401	0.661712	0.651854	2.83866	3.21387	2.49055	4.19242	0.688917	5.99052	0.242308	1.67384	0.694853	0.684501	0.0505168	0.439272	0.0177679	0	0	0	0	0.66265	0	0.247728	-1.03733	-2.29157	-0.580586	0	0.616844	0.6070382	0.1506876	0.07332782	0.8826123	1	0	1	1	1	1	0	1	1	0	0	1	0	0	1	0	1.14722	0	0	-1.70494	0	0	-0.227998	0	0.882612	0.607038	1.48965	1.67384	0.694853	0.684501
90	-732.7258	-707.0021	-25.72367	0.409483	0.518767	0.318632	1.92271	0.656125	1.05838	3.81425	4.2165	7.65126	6.30015	1.62413	2.05758	1.26379	1.6465	0.561871	0.906337	0.409483	0.518767	0.318632	0	0	0	0	0	0	0	0	-1.59734	0.487078	0.336295	0.616844	1.342449	0.1563998	0.2521245	1.10115	0	0	0	0	1	1	1	1	0	1	1	0	1	0	1	0	0	1.56975	-1.00324	0	1.44062	0	-0.176173	0	1.10115	1.34245	2.443599	1.6465	0.561871	0.906337
100	-726.4864	-702.7256	-23.76082	0.189678	2.50974	1.83414	1.67564	0.463449	1.43112	2.70521	3.74383	2.5613	4.5019	0.320026	4.23446	3.09459	1.61769	0.44742	1.38162	0.189678	2.50974	1.83414	0	0	0	0	0.154272	0	0	0	-0.957608	-1.42049	0.696882	0.616844	0.4393177	0.1838986	0.5926941	1.035825	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	-0.190783	0	0	-0.467115	1.43356	0	0	0	1.03582	0.439318	1.475143	1.61769	0.44742	1.38162
110	-731.1038	-704.1528	-26.95102	0.253284	2.2867	1.26564	1.5397	0.409375	1.38161	2.56525	3.33409	1.90827	3.76774	0.14725	1.32941	0.735795	1.61233	0.428687	1.44679	0.253284	2.2867	1.26564	0	0	0	0	-0.413924	0.599207	0	0	-0.450758	0	0.764593	0.616844	0.2012122	0.3606656	1.720096	0.9549505	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	-1.26361	0	-0.699058	-1.08069	0	-1.93769	0	0	0.954951	0.201212	1.156163	1.61233	0.428687	1.44679
