Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-527.4177	-501.374	-26.04371	0.526542	0.526542	0.957325	2.67423	0.985021	0.285304	4.67128	5.11862	3.42941	6.4022	1.1169	1.1169	2.03068	2.23958	0.824922	0.238933	0.526542	0.526542	0.957325	0	0	0	0	0	0	0	0	0	0	-0.249796	-1.25849	1.158542	0.1170773	0.4714297	0.9091823	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	-0.149469	-0.757732	0	0.93666	0.708373	0.11056	-2.01516	0.598703	0.909182	1.15854	2.067725	2.23958	0.824922	0.238933
10	-529.7051	-502.4084	-27.29673	0.406707	0.217151	2.6677	2.53616	0.845136	0.502967	3.55641	3.69647	1.95069	4.47261	0.689657	0.368225	4.52365	1.35126	0.450286	0.267979	0.406707	0.217151	2.6677	0	0	0	0	-0.43263	0.82754	0	0	-0.0963959	-1.65811	-0.283607	-1.25918	0.2724657	0.3528067	0.589723	1.025371	1	1	0	0	1	1	1	1	1	0	0	0	1	0	1	0	1.66909	0	0	0	0.138697	0	-1.81368	0	1.02537	0.272466	1.297837	1.35126	0.450286	0.267979
20	-528.7245	-502.9938	-25.73065	0.138463	0.330169	6.94224	2.04827	0.822079	0.57747	3.59572	3.79325	2.16522	4.73012	0.202991	0.484039	10.1775	1.13521	0.455621	0.320051	0.138463	0.330169	6.94224	0	0	0	0	-0.59002	0	0	0	0.387891	-1.34836	-0.220737	-1.25906	0.6069009	0.4741963	0.6821128	0.9907029	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0.110808	0	0.023681	-0.18344	0	0	-1.79855	0	0.990703	0.606901	1.597604	1.13521	0.455621	0.320051
30	-529.7445	-503.4768	-26.26769	0.0545774	0.171779	1.65558	2.05618	0.776102	1.1197	3.98325	9.10226	7.82218	8.84275	0.0898091	0.282668	2.72432	2.21486	0.835993	1.20611	0.0545774	0.171779	1.65558	0	0	0	0	0	0	0	0	0.387616	0	-0.241557	-1.2582	2.19311	0.3544415	0.6077046	1.213466	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	1	0	-1.63881	0	-0.326018	0	-1.33567	-0.417203	0.610327	1.21347	2.19311	3.406576	2.21486	0.835993	1.20611
40	-530.4387	-502.7062	-27.7324	0.0940615	0.0841122	5.03458	2.21948	0.668886	2.25009	3.66999	4.87901	3.27222	5.84008	0.139068	0.124358	7.44349	1.48474	0.447457	1.50521	0.0940615	0.0841122	5.03458	0	0	0	0	0	-0.549462	0.194515	-0.241422	0	-0.541461	-0.317586	-1.25913	0.3345261	0.2931003	0.6763726	1.494861	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0	0	0	0	-0.673164	-1.0858	1.47837	-1.76421	0	0	1.49486	0.334526	1.829387	1.48474	0.447457	1.50521
50	-534.5151	-503.5158	-30.99923	0.282714	0.258664	7.00489	3.01531	0.705169	5.14671	5.54617	12.082	9.77188	13.3183	0.240008	0.219591	5.94675	1.88259	0.440267	3.21331	0.282714	0.258664	7.00489	0	0	0	0	0	0	-1.26946	-0.546066	0	-0.430607	-0.403293	-1.25954	2.098132	0.3115654	1.177936	2.220164	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	0	0	-0.76413	-0.994771	0	1.36217	-1.2612	0.979577	0	2.22016	2.09813	4.318296	1.88259	0.440267	3.21331
60	-533.7398	-504.607	-29.13281	0.590513	0.563301	12.66	3.0794	0.764656	6.66481	4.73966	10.7405	8.45029	11.9618	0.243665	0.232437	5.22395	1.77848	0.441621	3.84921	0.590513	0.563301	12.66	0	0	0	0	0	0.0905409	0	0	0	-0.228491	-0.382939	-1.26075	0.685024	0.5093917	2.42346	2.503649	0	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1.52333	0	0	0	1.43003	-1.32394	1.10632	0	2.50365	0.685024	3.188673	1.77848	0.441621	3.84921
70	-538.3657	-507.8795	-30.48626	0.765327	0.765327	10.7882	2.15053	0.529103	8.21388	4.62235	11.3929	10.5503	13.1578	0.257553	0.257553	3.63054	1.36616	0.336123	5.21802	0.765327	0.765327	10.7882	0	0	0	0	0.788401	0	0	-0.621612	0	0	-0.386062	-1.26067	1.068776	0.2141014	2.971528	2.106418	1	0	0	1	0	0	1	1	1	0	0	0	1	1	1	1	-1.09236	0	0	0	1.28938	-1.35653	1.41874	-0.272445	2.10642	1.06878	3.175194	1.36616	0.336123	5.21802
80	-533.6054	-503.8783	-29.72704	0.509407	0.414017	7.74624	3.14477	1.32922	1.10315	5.09289	7.82591	7.7738	8.80211	0.175402	0.142556	2.66722	4.94313	2.08934	1.734	0.509407	0.414017	7.74624	0	0	0	0	0	1.49111	-0.032157	0	0	-1.0042	-0.29112	0	1.396485	0.333263	2.904233	1.664463	0	1	1	0	0	1	1	0	1	0	0	1	0	1	1	1	0.789881	0	0	0.192926	0	-1.35383	1.30315	0.791064	1.66446	1.39649	3.060948	4.94313	2.08934	1.734
90	-531.4126	-502.0472	-29.36547	0.0320581	0.133292	10.6574	2.1592	0.582448	1.57787	4.27577	5.82953	4.61121	7.27697	0.0473861	0.197022	15.7531	2.34955	0.633794	1.71697	0.0320581	0.133292	10.6574	0	0	0	0	0.221136	0	0	0.257057	0.538678	-0.815838	-0.39789	-0.645482	1.396485	0.3624971	0.6765309	1.25663	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	0	0	-0.488757	2.07824	0	0.56721	-1.24202	0.938754	0	1.25663	1.39649	2.653116	2.34955	0.633794	1.71697
