Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-604.3176	-575.6149	-28.70272	1.40995	0.69056	0.69056	4.63532	0.680048	4.63532	6.99887	10.7154	21.0574	13.5724	1	0.489776	0.489776	1	0.14671	1	1.40995	0.69056	0.69056	0	0	0	0	0.494456	-0.668115	-0.686262	1.25762	0	0	0	0	1.978141	1.059442	1.409951	2.444741	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1.28	0	0	0	-0.713808	-1.9193	0	2.44474	1.97814	4.422882	1	0.14671	1
10	-605.121	-572.2532	-32.86777	2.55491	2.58342	2.59087	4.69761	0.492976	4.69761	10.9061	10.8537	39.4913	17.3484	0.991676	1.00274	1.00564	1	0.104942	1	2.55491	2.58342	2.59087	0	0	0	0	0.288258	-1.1496	-1.5261	0	0	0.017301	0	0	3.627186	1.859296	2.576352	2.21578	1	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	-1.03031	0.50488	0	0	0	0	-2.25435	0	2.21578	3.62719	5.842966	1	0.104942	1
20	-607.0731	-575.3124	-31.76073	0.915951	1.11021	1.37902	4.152	0.673702	3.63928	9.57101	8.40235	11.6766	12.4563	0.533089	0.646148	0.802599	0.986397	0.160053	0.864589	0.915951	1.11021	1.37902	0	0	0	0	0.692533	0	-1.17851	0	0	1.3021	0.118429	0	1.630957	1.396914	1.718195	2.167272	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	-2.13874	0	-0.528898	0	0	-0.642847	-1.99145	0	2.16727	1.63096	3.798229	0.986397	0.160053	0.864589
30	-600.5565	-568.0511	-32.50543	0.489828	0.414431	0.435087	4.02012	0.305187	3.21493	9.77214	9.81056	25.4613	15.9574	0.954214	0.807337	0.847575	1.14299	0.0867701	0.914062	0.489828	0.414431	0.435087	0	0	0	0	0	-0.659735	-0.260433	0	-0.0124332	0.0999875	0	-0.276638	4.190309	1.187721	0.5133314	1.580007	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	-0.535213	0.75964	0.29195	-0.568745	0	-0.213129	-2.4007	0	1.58001	4.19031	5.770316	1.14299	0.0867701	0.914062
40	-602.8801	-568.0136	-34.86654	0.523077	0.102192	0.343214	3.89785	0.299788	3.62871	7.17016	7.93242	61.6119	11.4133	1.08891	0.212738	0.714482	1.04371	0.0802728	0.971645	0.523077	0.102192	0.343214	0	0	0	0	0	-1.63489	-2.23596	0.0476873	0	-0.17631	0	-0.0885557	1.745805	0.8895422	0.4803674	1.618566	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	-1.4614	1.39521	0	0	-1.24086	-0.278928	-2.50831	0	1.61857	1.74581	3.364372	1.04371	0.0802728	0.971645
50	-605.2136	-572.5919	-32.62169	0.32444	0.32444	0.32444	3.96958	0.163986	3.10269	13.3261	13.8134	8.66683	17.5255	1	1	1	1.05394	0.043539	0.823775	0.32444	0.32444	0.32444	0	0	0	0	-2.41238	0	-1.95378	0	0	0	-0.454258	0	4.865954	0.8742679	0.3244401	1.264047	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0.998659	0	-0.99797	0	0	-1.77151	-0.751957	1.26405	4.86595	6.130001	1.05394	0.043539	0.823775
60	-600.2129	-569.57	-30.64292	0.731239	0.104543	0.447833	4.16753	0.254361	3.495	9.66738	9.49507	20.659	14.9319	1.3407	0.191676	0.821087	1.01042	0.0616699	0.847362	0.731239	0.104543	0.447833	0	0	0	0	0	0	0	0	0	-0.606883	-0.454258	0.0872901	3.368619	1.564406	0.5454143	1.547363	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	-1.05167	1.17051	0	-0.634587	-1.55588	0	-1.43706	-0.75208	1.54736	3.36862	4.915982	1.01042	0.0616699	0.847362
70	-603.3742	-567.4569	-35.91732	0.554774	0.035325	0.0447422	4.17188	0.258604	3.74702	11.2567	9.01369	46.6097	16.0719	1.05433	0.0671338	0.0850307	1.20917	0.0749535	1.08603	0.554774	0.035325	0.0447422	0	0	0	0	0.535111	-1.55298	-0.896883	0	0	-0.109501	-0.454258	-0.284407	3.515119	1.027694	0.5261885	1.593007	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	-1.39579	0	-0.0640463	0	-0.254559	-2.42917	-1.55204	-0.383188	1.59301	3.51512	5.108126	1.20917	0.0749535	1.08603
80	-603.2279	-566.1509	-37.07692	0.848847	0.848847	0.848847	4.24495	0.320089	3.44336	13.2901	8.93925	346.525	18.8573	1	1	1	1.28514	0.0969053	1.04246	0.848847	0.848847	0.848847	0	0	0	0	1.80921	-2.62662	0.632311	0	0	0	-0.454258	-0.410522	5.928224	1.743768	0.8488471	1.672535	1	1	1	0	0	0	1	1	1	0	0	1	0	0	1	1	-1.3238	0	0	-0.756923	0	0	-1.27523	-0.383169	1.67253	5.92822	7.600758	1.28514	0.0969053	1.04246
90	-601.9603	-567.8505	-34.10986	0.371142	0.305281	0.508315	4.39856	0.367575	3.73372	8.41916	10.5988	35.8502	15.537	0.828556	0.681524	1.13479	1.28503	0.107387	1.0908	0.371142	0.305281	0.508315	0	0	0	0	0	-1.21209	0.277537	0.143973	0	0.389287	-0.454258	-0.410358	3.830329	1.757019	0.4479379	1.820816	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	0.998069	-0.226527	-1.82655	-0.445046	0	-1.21783	-0.337894	1.82082	3.83033	5.651145	1.28503	0.107387	1.0908
