Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-703.7593	-675.384	-28.37529	0.0689226	0.203572	0.494569	1.55889	0.644394	0.950131	6.14067	3.64318	1.73733	4.29858	0.201823	0.596109	1.44822	1.61893	0.669214	0.986726	0.0689226	0.203572	0.494569	0	0	0	0	-1.29684	1.85756	0.289323	0	1.15552	0	0	0.678868	0.4627135	1.001868	0.3415004	0.9845782	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0.630293	0	0.0682822	0.375963	0	-1.74736	0.033376	0	0.984578	0.462714	1.447292	1.61893	0.669214	0.986726
10	-696.9766	-675.1054	-21.87117	0.0949891	0.254896	0.0813153	1.41418	0.588819	1.06249	4.91524	3.77654	1.76539	4.17887	0.534151	1.43335	0.457259	1.47311	0.613354	1.10676	0.0949891	0.254896	0.0813153	0	0	0	0	0	2.50909	0	0	-0.804142	0	0.424914	0.504652	0.4058433	0.8160488	0.1778318	0.9599988	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	-0.524782	0	0	0	0.959999	0.405843	1.365842	1.47311	0.613354	1.10676
20	-698.5008	-676.227	-22.27385	0.0501943	0.150592	0.0419784	1.53879	0.564578	1.34261	3.41024	4.18828	2.35207	4.76321	0.353812	1.0615	0.295899	1.6451	0.603582	1.43537	0.0501943	0.150592	0.0419784	0	0	0	0	0	0	0.571968	0	-0.133314	0	1.12769	0	0.6161051	0.7865911	0.1418671	1.052651	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	0	-1.07759	0	0	-1.17501	0.152979	0	0.354346	1.05265	0.616105	1.668756	1.6451	0.603582	1.43537
30	-705.7524	-679.7901	-25.96228	0.0408288	0.512604	0.0453195	1.15224	0.632747	1.15224	4.59902	5.11851	2.41763	5.37729	0.557533	6.9998	0.618855	1.82101	1	1.82101	0.0408288	0.512604	0.0453195	0	0	0	0	0	0	0	0	-1.89569	-1.85443	0	0	1.111008	0.7179829	0.07323121	0.9435648	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	0	0.737003	-1.49246	0	0.497172	0	0.881762	0.599391	0	0.943565	1.11101	2.054573	1.82101	1	1.82101
40	-703.0017	-678.3197	-24.68196	0.054881	0.322959	0.187489	1.58205	0.384123	0.983465	3.15894	3.75828	1.61249	3.95239	0.203385	1.19686	0.69482	2.80071	0.680013	1.74103	0.054881	0.322959	0.187489	0	0	0	0	0	0	0	0.638871	-0.401385	0	0	0.651811	0.4524452	0.9456988	0.2698387	0.8423316	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	0.0176936	-1.58318	0	-0.0115976	-0.23546	-1.30614	0.599352	0	0.842332	0.452445	1.294777	2.80071	0.680013	1.74103
50	-702.4652	-677.5997	-24.86553	0.0683594	0.2028	0.0559168	1.87503	0.554735	0.92241	3.87532	4.243	1.5689	4.24751	0.286383	0.849606	0.234256	1.90109	0.562444	0.935228	0.0683594	0.2028	0.0559168	0	0	0	0	0	0	-0.361745	0	0	0.275473	0	0.972642	0.3178704	1.121436	0.2386995	0.9862939	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0.623088	-2.75713	0	0	-1.43238	0	0	0	0.986294	0.31787	1.304164	1.90109	0.562444	0.935228
60	-698.6051	-676.2649	-22.34011	0.149849	0.205934	0.173659	1.80291	0.593186	0.929077	5.1765	4.16722	1.85013	4.83195	0.517113	0.710656	0.599277	1.8292	0.601836	0.942624	0.149849	0.205934	0.173659	0	0	0	0	-0.399483	1.43653	0	0	0.76293	0	0	0.858229	0.6777777	0.7937795	0.2897807	0.9978662	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0.0203107	-0.756546	0	0	0.0370202	0.997866	0.677778	1.675644	1.8292	0.601836	0.942624
70	-703.7456	-678.4031	-25.34247	0.318201	0.21574	0.148684	1.5043	0.495435	1.18779	3.76427	4.45662	2.40025	5.08949	0.636297	0.431409	0.29732	2.6201	0.862918	2.06881	0.318201	0.21574	0.148684	0	0	0	0	0	0	0.641969	0	-0.0560452	1.46335	-0.0731237	0.304528	0.8944276	0.9476186	0.5000818	0.9601825	0	0	1	0	1	1	1	1	0	1	0	0	1	1	1	0	0	-0.900524	0	0	-1.09423	-0.317265	0.771376	0	0.960182	0.894428	1.85461	2.6201	0.862918	2.06881
80	-704.5049	-678.9924	-25.51246	0.377686	0.46383	0.314538	1.51076	0.60947	0.643084	4.35675	4.50198	2.14664	5.19506	0.99253	1.21891	0.826581	1.7991	0.725795	0.765825	0.377686	0.46383	0.314538	0	0	0	0	0.857746	1.18047	0	-0.0898453	-0.572994	0.0990053	-0.615976	1.0078	1.142549	1.228713	0.3805289	0.8397266	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	-0.896444	0	-0.667948	0	0	0	0	0	0.839727	1.14255	1.982276	1.7991	0.725795	0.765825
90	-702.9686	-678.0543	-24.91431	0.131437	0.169631	0.118083	1.59305	0.496534	0.498358	3.73777	4.01301	1.61101	4.39016	0.774844	1	0.696119	2.30417	0.718181	0.720819	0.131437	0.169631	0.118083	0	0	0	0	1.23397	1.43876	0	0	0	0	-1.01185	1.32518	0.8443016	0.8878414	0.1696305	0.733229	1	1	0	0	0	0	1	1	1	0	0	0	1	1	1	0	-1.07322	0	0	0	-0.362235	0.107142	0.0881593	0	0.733229	0.844302	1.577531	2.30417	0.718181	0.720819
100	-701.4676	-677.9681	-23.49953	0.0751171	0.251344	0.0691787	1.59251	0.360056	1.27284	3.2267	4.15014	2.95034	5.1633	0.361672	1.21017	0.33308	2.43885	0.551408	1.9493	0.0751171	0.251344	0.0691787	0	0	0	0	0	-0.0258857	0.0831113	-0.62782	-0.42608	0	0.684079	0.488492	0.9135409	0.8878414	0.2076939	0.9003451	0	1	1	1	1	0	1	1	1	0	0	0	1	0	1	0	-0.0976773	0	0	0	-0.962816	0	0.481858	0	0.900345	0.913541	1.813886	2.43885	0.551408	1.9493
110	-702.7334	-676.8381	-25.89526	0.0149969	0.0137527	0.0159661	1.3187	0.381019	0.870827	7.49065	5.15054	1.41424	4.84168	0.862757	0.791183	0.918519	1.74013	0.502784	1.14912	0.0149969	0.0137527	0.0159661	0	0	0	0	-1.34359	0	0	0	-0.15496	0.513146	0.587806	0.717372	0.7141608	0.9382111	0.01738248	0.7591747	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	0	-2.62265	0	0	0	-0.466842	0	0.0053629	0.759175	0.714161	1.473335	1.74013	0.502784	1.14912
120	-703.9255	-679.4323	-24.49329	0.00178982	0.00244158	0.00154877	1.1798	0.510178	0.830189	3.13768	3.6331	2.38479	4.52759	0.946208	1.29077	0.818775	1.33286	0.576366	0.937893	0.00178982	0.00244158	0.00154877	0	0	0	0	0	-0.355728	0.53387	-0.541449	-0.616352	0.0349935	0	0.931315	0.9476119	1.018986	0.001891568	0.7935409	0	1	1	1	1	1	0	1	0	1	1	1	0	0	0	1	0	-0.785832	0.416258	-0.227131	0	0	0	-0.327801	0.793541	0.947612	1.741153	1.33286	0.576366	0.937893
