Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-763.4159	-730.9065	-32.50936	0.0146037	0.119988	0.182852	0.685056	0.909017	2.02116	3.6666	5.07499	7.09452	7.61434	0.0965303	0.793118	1.20865	0.634492	0.841923	1.87198	0.0146037	0.119988	0.182852	0	0	0	0	0	0	-2.01507	-1.06693	2.93831	0	0	0.855223	1.901159	0.1928906	0.1512859	1.079692	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0.564188	-0.697792	0.233625	0.538435	-1.39082	0.401459	0	0	1.07969	1.90116	2.980851	0.634492	0.841923	1.87198
10	-752.7117	-727.9299	-24.78181	0.157495	0.134265	0.166025	0.85023	1.06431	2.00718	4.60854	4.53722	7.51098	7.85166	1.35746	1.15724	1.43098	0.696851	0.872311	1.64509	0.157495	0.134265	0.166025	0	0	0	0	-0.272394	0	0	-0.893544	0.0437842	-0.640022	0	0.678988	1.867893	0.2474506	0.1160217	1.220103	1	0	0	1	1	1	0	1	1	1	1	0	0	1	0	0	1.022	-0.426614	-0.557924	0	0	0.810021	0	0	1.2201	1.86789	3.087997	0.696851	0.872311	1.64509
20	-750.382	-725.4862	-24.89578	0.185081	0.10018	0.0289463	0.577087	0.75133	1.87706	4.80618	4.86029	5.03454	7.25292	1.23449	0.668197	0.193072	0.584608	0.761121	1.90152	0.185081	0.10018	0.0289463	0	0	0	0	0	0	0	-0.331853	0.62663	-1.3333	0	1.00915	1.912897	0.2473804	0.1499251	0.9336479	0	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	0	0.368361	0	0.546094	-0.918604	0	-0.0699254	-0.0272718	0.933648	1.9129	2.846545	0.584608	0.761121	1.90152
30	-747.1699	-724.5815	-22.58843	0.640451	0.434964	0.520476	0.329256	1.10931	2.59737	4.69197	4.5042	6.96008	7.78746	1	0.679152	0.81267	0.335089	1.12896	2.64338	0.640451	0.434964	0.520476	0	0	0	0	0	0	0	-0.269977	0	0	0.76911	0.904998	1.769127	0.2845884	0.6404512	0.9825933	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0.723814	0	0	0.766957	-0.38691	0.17948	0	0	0.982593	1.76913	2.75172	0.335089	1.12896	2.64338
40	-748.1827	-724.7739	-23.40879	0.78389	0.78389	0.321167	0.451703	1.33684	2.17042	6.61804	4.35919	7.66969	8.69774	1	1	0.40971	0.412757	1.22158	1.98328	0.78389	0.78389	0.321167	0	0	0	0	0.555406	0	0	-0.599782	0	0	0.76911	0.513111	2.227746	0.3202834	0.78389	1.094357	1	0	0	1	0	0	1	1	1	0	0	1	0	1	0	0	0.771666	0	0	0.0669019	0	-0.892307	0	0	1.09436	2.22775	3.322103	0.412757	1.22158	1.98328
50	-754.7782	-725.4992	-29.27906	0.906453	0.906453	0.906453	0.387993	1.26562	2.70476	10.1495	3.46187	4.61568	5.54668	1	1	1	0.35297	1.15138	2.46061	0.906453	0.906453	0.906453	0	0	0	0	3.03479	0	1.07411	-0.409801	0	0	0.769111	0.807266	0.6822129	0.3926541	0.9064526	1.099222	1	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1.76542	-0.693043	0.376148	0	0	0	0	1.09922	0.682213	1.781435	0.35297	1.15138	2.46061
60	-754.6825	-724.5317	-30.15081	0.977199	0.808665	0.810922	0.431428	1.03144	2.59244	8.36866	3.83261	4.28185	5.7428	0.719924	0.595761	0.597424	0.321836	0.769431	1.93391	0.977199	0.808665	0.810922	0	0	0	0	0	0.202405	0.290761	-0.701651	0.413002	0	0.769109	0.980864	0.9131626	0.4779036	1.357365	1.048786	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	-0.172436	2.69557	-0.270055	0	-0.680827	0	-0.368138	0	1.04879	0.913163	1.961949	0.321836	0.769431	1.93391
70	-755.0142	-724.1998	-30.81437	1.18074	0.600594	1.25731	0.290665	0.999663	2.95057	14.9871	3.69165	8.70359	8.61714	0.946249	0.481319	1.00761	0.324176	1.11491	3.29074	1.18074	0.600594	1.25731	0	0	0	0	0	-0.721919	0.183163	-0.861217	0	0.103864	0.769111	0.967242	1.627245	0.4298502	1.247808	0.9499865	0	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	2.23559	-0.170813	0	-0.275527	-0.710328	0.641764	0	0.173418	0.949987	1.62725	2.577232	0.324176	1.11491	3.29074
80	-752.1479	-724.3514	-27.79656	1.28812	1.12948	1.19985	0.569703	1.44832	2.48071	11.659	6.32601	6.63336	10.5369	0.966177	0.847184	0.899964	0.400366	1.01782	1.74335	1.28812	1.12948	1.19985	0	0	0	0	0	-0.746616	-0.22521	-1.18801	0	0.0646841	0.769112	0.570407	2.945628	0.3489348	1.333218	1.269686	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	-0.316622	0	0	-0.381141	-0.152823	0	-0.170951	0	1.26969	2.94563	4.215314	0.400366	1.01782	1.74335
90	-751.5064	-726.8453	-24.66111	1.65764	1.65764	1.65764	0.918223	1.1666	3.34972	8.25645	6.06798	6.46221	9.24262	1	1	1	0.599776	0.762011	2.18801	1.65764	1.65764	1.65764	0	0	0	0	0	-0.465497	0.327711	-0.99799	0	0	-0.112806	1.12973	1.861995	0.6119702	1.657639	1.530943	0	1	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0.361694	-0.459756	0	0	0	0	0	1.53094	1.862	3.392938	0.599776	0.762011	2.18801
