Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-861.87	-835.4383	-26.43171	1.13735	1.60887	0.0545034	6.10953	4.01584	0.752372	10.4009	9.75483	7.84785	12.8739	1.57234	2.22418	0.0753484	2.31172	1.51951	0.284682	1.13735	1.60887	0.0545034	0	0	0	0	0	0.895349	0	1.57383	0	-1.09252	1.16017	0	0.7843856	1.571511	0.7233528	2.642848	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0.783805	0	0	-1.33368	0	0	2.64285	0.784386	3.427234	2.31172	1.51951	0.284682
10	-866.4452	-833.7276	-32.71763	1.6518	1.24646	0.127077	6.44163	4.24998	0.578643	10.7463	9.04619	7.3938	12.509	3.79912	2.86683	0.292276	2.29454	1.51386	0.206115	1.6518	1.24646	0.127077	0	0	0	0	0.62493	1.1023	-0.316302	1.45474	0.981605	-0.231395	1.14985	0	0.3117052	1.757265	0.4347852	2.511489	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	-1.16107	0.783805	-0.897776	0.529905	0.0981105	0	-0.334122	2.51149	0.311705	2.823194	2.29454	1.51386	0.206115
20	-861.6404	-833.2226	-28.4178	1.50283	1.58207	0.644438	5.4628	3.61484	0.578577	9.19726	9.48057	7.79258	11.6463	1.93718	2.03933	0.830696	2.28105	1.50941	0.241591	1.50283	1.58207	0.644438	0	0	0	0	0	0.650903	0	1.48897	0	-0.16187	1.14168	0	0.571543	2.193822	0.7757812	2.252276	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0	-1.64916	1.1349	0	0.594183	0	0	-0.184156	2.25228	0.571543	2.82382	2.28105	1.50941	0.241591
30	-870.4919	-833.79	-36.70194	0.999392	1.66594	0.0220598	4.96102	4.04255	0.173519	9.48648	8.4532	6.64233	11.403	1.19824	1.99742	0.0264491	3.51657	2.86552	0.122997	0.999392	1.66594	0.0220598	0	0	0	0	-1.15595	-0.273213	-0.354193	1.2284	-0.169156	-1.41696	1.27667	-0.809563	0.9871447	2.180153	0.8340476	1.51539	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	-1.82404	0.819597	0	-0.283919	-2.19198	0	0.214646	1.51539	0.987145	2.502535	3.51657	2.86552	0.122997
40	-862.9969	-832.3293	-30.66761	0.693222	1.47285	0.419598	6.08795	4.04213	0.0963414	10.354	8.03157	7.50871	11.8293	0.919568	1.95376	0.556602	3.39637	2.25504	0.0537474	0.693222	1.47285	0.419598	0	0	0	0	0.205955	1.04057	0	1.65926	-0.893636	-1.35579	1.84293	-0.809563	0.6415429	1.787496	0.7538563	1.333414	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	0	-0.47618	0	0.867497	0	0	0	-0.443791	0	1.33341	0.641543	1.974957	3.39637	2.25504	0.0537474
50	-861.7035	-832.2618	-29.44176	1.40458	2.26289	0.134789	5.54828	4.26589	0.117157	10.274	8.52771	9.90839	12.6375	1.8632	3.00175	0.1788	3.94924	3.03644	0.0833916	1.40458	2.26289	0.134789	0	0	0	0	-0.195752	0.889099	0	1.63409	0	-1.50226	1.43732	-0.809563	1.149373	1.852969	0.7538563	1.404899	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	-0.645433	0	0.881477	-0.411086	0	0	0	0	1.4049	1.14937	2.554272	3.94924	3.03644	0.0833916
60	-864.085	-834.8425	-29.24243	1.17022	1.99725	0.0474799	7.15372	3.5192	0.260165	10.7939	10.0844	6.61753	12.5407	2.00885	3.42857	0.0815062	4.12366	2.0286	0.149969	1.17022	1.99725	0.0474799	0	0	0	0	0	0.871395	0	1.62563	0	-1.68396	1.96143	0	0.5067466	2.10278	0.5825307	1.871005	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0	-0.806102	0.5962	0	0	-0.577371	0	0.226757	1.87101	0.506747	2.377752	4.12366	2.0286	0.149969
70	-866.5289	-835.0511	-31.47783	0.992315	1.54301	0.118377	6.2142	3.12547	0.348747	9.4942	8.57379	6.76219	11.2273	1.70346	2.6488	0.203211	2.2761	1.14478	0.127737	0.992315	1.54301	0.118377	0	0	0	0	0	1.13408	0.224117	1.16004	0	-1.39058	1.9002	0	0.5477326	2.231641	0.5825307	1.892069	0	1	1	1	0	1	1	0	1	0	1	1	1	0	1	0	-0.4125	0	1.26945	1.25523	-0.0433718	0	-0.55005	0	1.89207	0.547733	2.439801	2.2761	1.14478	0.127737
80	-860.6476	-834.1159	-26.53171	0.742706	1.06406	0.0854734	5.48099	3.08148	0.251834	8.67211	9.98487	8.01983	11.2577	2.37319	3.40001	0.273115	3.88054	2.18169	0.178298	0.742706	1.06406	0.0854734	0	0	0	0	0	1.39282	0	1.09422	0	-1.13258	1.59226	0	0.6181305	2.194563	0.3129572	1.620232	0	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1.17134	0	0.395076	0	0.205889	0	1.62023	0.618131	2.238362	3.88054	2.18169	0.178298
90	-868.4031	-833.2426	-35.16052	1.16296	0.92201	0.0565442	6.69068	4.07123	0.447727	11.2048	9.10314	8.1623	13.2423	1.58989	1.26048	0.0773018	3.37653	2.05459	0.22595	1.16296	0.92201	0.0565442	0	0	0	0	0.520776	1.16805	1.15709	1.13673	0.641926	0	1.37354	0	0.912556	2.952705	0.7314734	2.30181	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	-0.403448	0.804505	1.09775	-0.424398	0	-1.86488	0.224742	0	2.30181	0.912556	3.214366	3.37653	2.05459	0.22595
