Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-843.5659	-812.2988	-31.2671	0.126478	1.63021	0.407343	0.74545	2.27855	1.47654	3.72747	2.92546	4.45856	5.55574	0.144592	1.86368	0.46568	0.329146	1.00607	0.651951	0.126478	1.63021	0.407343	0	0	0	0	0	0	0.626526	0	0.594645	1.08182	0.792686	1.15948	0.4974284	4.109923	0.8747259	1.358649	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	-1.67579	-1.59306	0.555283	-0.766492	0	1.35865	0.497428	1.856077	0.329146	1.00607	0.651951
10	-843.4233	-812.4494	-30.9739	0.100249	0.916848	0.185402	0.785174	1.15642	1.21686	3.39069	2.92364	9.8473	5.75599	0.159832	1.46178	0.295596	1.05226	1.5498	1.63079	0.100249	0.916848	0.185402	0	0	0	0	0	0.969265	0	0.319639	0	1.28324	0	0	1.332569	3.199292	0.627215	1.033812	0	1	0	1	0	1	0	0	1	1	0	1	1	0	1	1	-0.825741	1.77042	0	-1.53474	-1.33637	0	0.0509426	0.438125	1.03381	1.33257	2.366381	1.05226	1.5498	1.63079
20	-847.5427	-814.5271	-33.01565	0.228007	1.21366	0.259984	1.1023	1.94696	1.42422	3.97232	3.92001	3.94258	5.78689	0.228834	1.21806	0.260927	0.552505	0.975873	0.713857	0.228007	1.21366	0.259984	0	0	0	0	-0.579198	0	0	0.977084	0.0468725	-0.510117	0	1.53107	0.6228129	3.281267	0.9963855	1.451258	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	-0.490919	-1.24336	0	-1.43724	-1.67861	0.368106	0	-0.477394	1.45126	0.622813	2.074071	0.552505	0.975873	0.713857
30	-845.8914	-817.3854	-28.50602	0.25021	0.339083	0.183598	0.952599	0.920387	0.978283	3.9412	3.9991	3.42946	5.64476	0.483868	0.655736	0.35505	0.964932	0.932303	0.990949	0.25021	0.339083	0.183598	0	0	0	0	0	0	0	0.994104	0	0.61345	0.164891	0	1.317919	2.818016	0.5171032	0.950127	0	0	0	1	0	1	1	0	1	1	0	1	1	1	1	0	-0.180591	-0.481494	0	-2.19592	-0.48823	-0.603489	-0.0574435	0	0.950127	1.31792	2.268046	0.964932	0.932303	0.990949
40	-844.2555	-812.3671	-31.88844	0.257568	0.546977	0.436747	1.36232	1.1847	1.33676	4.31238	3.12976	7.7438	5.94723	0.652421	1.3855	1.10628	1.20879	1.05118	1.1861	0.257568	0.546977	0.436747	0	0	0	0	1.98382	0	0	0.536642	0	1.10209	-0.117419	0	0.9470734	2.386435	0.3947879	1.292152	1	0	0	1	0	1	1	0	1	0	1	1	0	0	1	0	-2.01909	0	0.3083	-2.68076	0	0	0.205104	0	1.29215	0.947073	2.239226	1.20879	1.05118	1.1861
50	-843.7882	-814.942	-28.84624	0.0507679	0.341285	0.061226	1.15454	1.27437	1.15454	3.99126	3.66011	4.10348	5.86397	0.166993	1.12261	0.201394	0.90597	1	0.90597	0.0507679	0.341285	0.061226	0	0	0	0	0	0.311234	0	0.586207	0	0.390913	0	0	1.075518	2.422087	0.3040116	1.193172	0	1	0	1	0	1	0	0	1	1	1	1	1	0	1	0	-0.200985	0.175245	0.3083	-2.35116	-1.63832	0	-0.0987494	0	1.19317	1.07552	2.268691	0.90597	1	0.90597
60	-843.8456	-813.5019	-30.34365	0.0875006	0.193435	0.0975422	1.23597	1.06263	1.29128	3.62614	3.44856	26.3428	6.2789	0.339755	0.751087	0.378745	1.03643	0.891071	1.0828	0.0875006	0.193435	0.0975422	0	0	0	0	0.513676	0	0	0	0.673311	0	0.271295	0	1.615992	2.357547	0.2575405	1.192534	1	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	-2.66727	0.46897	0.3083	-1.83609	-1.16833	0	0	0	1.19253	1.61599	2.808526	1.03643	0.891071	1.0828
70	-846.5613	-817.1349	-29.42647	0.0917827	0.527025	0.119986	1.29073	1.29073	1.29073	4.11842	4.11842	12.0716	7.28614	0.243153	1.39621	0.31787	1	1	1	0.0917827	0.527025	0.119986	0	0	0	0	0	0	0	0.610533	-0.320756	0.66723	0	0	1.764119	2.36699	0.3774691	1.290733	0	0	0	1	1	1	0	0	1	1	0	1	1	0	0	0	-2.68776	-0.867311	0	-1.43949	-1.11321	0	0	0	1.29073	1.76412	3.054852	1	1	1
80	-844.6004	-814.8346	-29.76582	0.192173	0.931148	0.257979	0.50392	1.43768	0.969843	3.74899	3.44392	3.57688	5.29789	0.277055	1.34243	0.371928	0.525128	1.49819	1.01066	0.192173	0.931148	0.257979	0	0	0	0	0	-0.184673	-0.13826	0.440301	0	0	0	1.3664	1.126629	3.407198	0.693627	0.8890138	0	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0.697095	0.0795854	0	-1.5445	-1.28354	0.294483	-0.114628	0	0.889014	1.12663	2.015643	0.525128	1.49819	1.01066
90	-850.9421	-818.4711	-32.47097	0.418132	1.1982	0.375122	1.10685	1.1656	0.841255	2.94257	2.50214	9.45147	4.54743	0.464501	1.33108	0.416721	0.720372	0.758604	0.547514	0.418132	1.1982	0.375122	0	0	0	0	0	0.407401	0	0.535734	-0.672733	0	0.0246303	-0.0684678	0.801823	4.064065	0.9001739	1.027673	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	-1.53261	1.27686	-0.0838131	-1.2546	-0.67807	0	-0.357767	-0.245548	1.02767	0.801823	1.829496	0.720372	0.758604	0.547514
