Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-755.1124	-727.153	-27.9594	0.47486	1.58952	0.547354	3.2747	0.30004	2.96072	3.63179	6.5423	3.46036	6.74888	0.631845	2.115	0.728305	5.66008	0.518596	5.11738	0.47486	1.58952	0.547354	0	0	0	0	1.06718	0	0	0.137768	0	-1.39688	0	1.22452	0.09829703	0.7424944	0.7515447	1.427522	1	0	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1.37525	0.589103	-0.180798	0.777157	-0.0270924	0	0	1.35472	1.42752	0.098297	1.525819	5.66008	0.518596	5.11738
10	-760.9094	-730.8453	-30.06406	0.932224	0.552846	0.928794	3.46032	0.520584	2.28321	4.04148	6.78908	3.33059	6.72599	1.64621	0.976268	1.64015	2.8006	0.421334	1.84791	0.932224	0.552846	0.928794	0	0	0	0	-0.95617	-0.827658	0	0.143128	0	0.0447905	0	1.61185	0.1820032	0.5150437	0.5662855	1.602204	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1.92961	-0.969988	-0.261106	0.912638	0	0.484623	0.2831	0.248231	1.6022	0.182003	1.784207	2.8006	0.421334	1.84791
20	-758.3923	-733.8957	-24.49669	0.412693	0.279255	0.412693	2.86674	0.503131	2.56123	3.99529	5.97526	3.70222	6.83332	1.47783	1	1.47783	2.2612	0.396855	2.02022	0.412693	0.279255	0.412693	0	0	0	0	-0.312767	0.109267	-0.673706	0	0	0	-0.309361	1.73387	0.4254161	0.5191338	0.2792553	1.545869	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0.912639	0	0.390577	0.210706	0.192107	1.54587	0.425416	1.971285	2.2612	0.396855	2.02022
30	-760.1126	-730.3756	-29.73693	0.430484	0.677939	0.0961992	3.0806	0.599619	2.77533	4.26039	6.76952	4.23672	7.60059	0.976156	1.53728	0.218139	1.75069	0.340761	1.57721	0.430484	0.677939	0.0961992	0	0	0	0	-0.391939	0	-0.627484	0.620106	0	-0.801911	0	2.00765	0.5404587	0.3008511	0.4409996	1.724284	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	0	0.350554	0	0.503269	0.912634	1.5645	-1.34062	-0.060905	0	1.72428	0.540459	2.264743	1.75069	0.340761	1.57721
40	-760.7528	-737.4769	-23.27593	0.73223	1.2727	1.09485	2.68277	0.623277	2.46401	3.39565	5.42081	3.18477	5.95618	0.580723	1.00936	0.868315	2.4732	0.574589	2.27153	0.73223	1.2727	1.09485	0	0	0	0	0	-0.565378	-0.193259	0	-0.516951	0	0	1.03332	0.09031469	0.2619756	1.260892	1.60313	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0.503269	0.912638	0	-0.33768	0	0.585934	1.60313	0.0903147	1.693445	2.4732	0.574589	2.27153
50	-753.1988	-732.3465	-20.85238	0.924649	0.924649	0.924649	3.49457	0.569675	3.04878	4.18634	6.68113	3.74715	7.30695	1	1	1	2.52153	0.411052	2.19986	0.924649	0.924649	0.924649	0	0	0	0	-0.457788	0	0	0	0	0	0	1.65792	0.09143356	0.2200021	0.9246491	1.824101	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0.503269	0.912636	0	0	0	0.412112	1.8241	0.0914336	1.915535	2.52153	0.411052	2.19986
60	-755.3981	-729.2261	-26.17202	0.931508	0.974304	1.01313	3.67639	0.512153	3.05957	5.32744	7.27381	4.22762	8.32516	0.957938	1.00195	1.04188	2.16977	0.302268	1.80573	0.931508	0.974304	1.01313	0	0	0	0	0	0.108539	1.33729	0	-0.107942	0	0	2.23119	0.5121842	0.3678099	0.9724098	1.792644	0	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	-0.535629	0	0.503269	0.912635	0	0	0	0.0845722	1.79264	0.512184	2.304828	2.16977	0.302268	1.80573
70	-750.2847	-726.0978	-24.18688	1.01404	2.18144	0.59478	3.68835	0.849093	2.87067	4.59048	6.67123	3.77804	7.51025	0.767235	1.6505	0.450016	1.84575	0.424908	1.43656	1.01404	2.18144	0.59478	0	0	0	0	0	0	0	0	0.787231	-0.960907	0	1.5961	0.04867276	0.9032701	1.321685	2.079332	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0.0942809	0.655155	0	0	0	-0.281178	0.119251	0	2.07933	0.0486728	2.128004	1.84575	0.424908	1.43656
80	-754.8006	-727.2936	-27.50693	0.68973	2.85602	1.19272	3.09548	0.900271	3.46294	4.09298	6.63889	4.42973	7.57864	0.241501	1	0.417615	1.46463	0.425963	1.63849	0.68973	2.85602	1.19272	0	0	0	0	-1.27754	0	0	0.172876	0	0	-0.313609	1.60202	0.05662184	1.19005	2.856015	2.129032	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	-0.526621	0	0	0	-0.547688	-0.873194	0	0.010987	2.12903	0.0566218	2.185654	1.46463	0.425963	1.63849
90	-754.0059	-730.1325	-23.87346	0.471956	0.30496	0.594845	3.1269	0.4719	2.60112	3.63808	6.2515	3.11428	6.29484	1.17291	0.757893	1.47832	1.99713	0.301399	1.66131	0.471956	0.30496	0.594845	0	0	0	0	-0.124838	-1.37952	0	0	-0.35332	0.528843	0	2.23656	0.05365749	0.6422188	0.4023796	1.565699	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	-0.170682	0	0	0	0	0.136591	0	0	1.5657	0.0536575	1.619356	1.99713	0.301399	1.66131
