Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-761.1873	-737.2259	-23.96138	1.21494	2.41786	3.08348	1.61628	1.61628	1.61628	4.32889	4.0137	5.79316	6.67118	0.582834	1.15991	1.47922	1	1	1	1.21494	2.41786	3.08348	0	0	0	0	0	-0.714773	0	0.275057	0	0.822698	0	0	0.8784732	1.333472	2.084534	1.616281	0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0.49118	0.451128	1.08678	0	0	0	0	1.61628	0.878473	2.494754	1	1	1
10	-765.9295	-736.5972	-29.33236	1.18594	1.92669	2.97533	1.83387	0.962448	1.1451	3.27172	3.41923	2.72306	4.69489	0.586748	0.953238	1.47206	1.29189	0.678008	0.806681	1.18594	1.92669	2.97533	0	0	0	0	0	0.308409	-0.380871	-0.0721476	0	0.812498	-0.750941	0	0.3557567	0.7787861	2.021205	1.264338	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	-0.223063	0.635431	0.451129	1.66972	-0.194391	0	0.630791	-0.489055	1.26434	0.355757	1.620094	1.29189	0.678008	0.806681
20	-767.543	-737.3748	-30.16818	1.15572	2.2975	2.92886	1.24037	2.16485	1.12292	3.97898	2.62814	6.2008	5.43146	0.583334	1.15963	1.4783	1.21694	2.12396	1.10171	1.15572	2.2975	2.92886	0	0	0	0	0.610809	-1.97585	-0.460171	0	0	0.821389	-0.575707	0	0.4588599	0.9817529	1.981234	1.444695	1	1	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0.763754	0	0	2.04192	0	0	1.27324	-0.113373	1.44469	0.45886	1.903555	1.21694	2.12396	1.10171
30	-762.6979	-735.0153	-27.68266	2.02346	2.25271	2.25271	1.6925	2.1024	1.09052	6.89261	3.2103	4.62997	6.57191	1	1.1133	1.1133	1.21694	1.51167	0.78411	2.02346	2.25271	2.25271	0	0	0	0	1.56409	0	-0.842876	0	0	0	-0.575707	0	0.7832632	1.1675	2.023464	1.57142	1	0	1	0	0	0	1	0	1	0	0	1	0	1	1	1	-0.445131	0	0	1.36589	0	0.107324	1.27324	-0.453441	1.57142	0.783263	2.354684	1.21694	1.51167	0.78411
40	-759.8323	-739.7511	-20.0812	1.53112	2.66296	1.53112	1.60406	1.38286	1.60956	3.52893	3.75564	3.53443	5.4095	1	1.73922	1	1.04951	0.904778	1.0531	1.53112	2.66296	1.53112	0	0	0	0	0	0	0	0	0	0	-0.141691	0	0.3832613	1.021105	1.531123	1.528394	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1.79274	0.553437	0	0	0	1.52839	0.383261	1.911655	1.04951	0.904778	1.0531
50	-759.0486	-733.9727	-25.07588	0.908077	1.50094	1.80772	1.4467	1.4467	1.4467	4.29059	3.2556	3.70433	5.39123	0.672332	1.11128	1.33842	1	1	1	0.908077	1.50094	1.80772	0	0	0	0	1.3326	0.233545	-1.26178	0	-0.00583674	0.608039	0	0	0.4975214	0.5317473	1.350638	1.446697	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	-0.152209	0	0	1.90717	0	0	0	0	1.4467	0.497521	1.944219	1	1	1
60	-757.2148	-734.5283	-22.68649	0.890168	1.464	1.74538	1.2244	0.580639	1.2244	3.33224	3.67529	3.72911	5.31009	0.67687	1.1132	1.32716	1	0.474222	1	0.890168	1.464	1.74538	0	0	0	0	0	-0.462391	-0.760896	0	0	0.594754	0	0	1.077316	0.7855094	1.315126	0.9548128	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2.00854	0	0	-0.746079	0	0.954813	1.07732	2.032129	1	0.474222	1
70	-761.1002	-735.6142	-25.48607	0.508204	0.881722	1.04722	1.07062	1.23418	0.665459	3.86717	4.16199	2.35597	4.65784	0.590799	1.02502	1.21742	0.821504	0.947007	0.51062	0.508204	0.881722	1.04722	0	0	0	0	0	0.927816	-0.872683	0	0	0.802011	0.576516	0	0.7787062	0.5889709	0.8601966	0.958026	0	1	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	-0.767206	0	1.56225	0.0650401	-0.184933	0	-0.461599	0.958026	0.778706	1.736732	0.821504	0.947007	0.51062
80	-762.6161	-737.7391	-24.87708	0.769465	0.984342	1.09242	1.58735	1.16744	1.04733	3.50733	3.15283	2.36401	4.3494	0.667263	0.853599	0.947322	1.27255	0.935917	0.839627	0.769465	0.984342	1.09242	0	0	0	0	0	1.15604	0.251583	0	0.0637211	0.58342	0	-0.367307	0.2522609	0.7999952	1.153167	1.247376	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	0	-0.921438	-0.11889	0	1.13557	0	-0.308491	0	0	1.24738	0.252261	1.499637	1.27255	0.935917	0.839627
90	-757.7186	-733.6723	-24.04634	1.30948	2.08509	1.29551	1.75605	1.27725	1.11537	3.93708	4.28341	3.80461	5.95678	0.859428	1.36847	0.850265	0.957778	0.696633	0.608341	1.30948	2.08509	1.29551	0	0	0	0	0	0	-0.916798	-0.122155	0.444187	0	0.126492	0	0.8534009	0.8736833	1.52366	1.357513	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1	0.446174	0	0	1.53599	0	0	0	-0.450828	1.35751	0.853401	2.210914	0.957778	0.696633	0.608341
