Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-415.2087	-387.8654	-27.34331	0.00530111	0.00916463	0.00103563	10.8028	7.35235	0.24712	18.2864	12.4006	8.68681	19.2414	2.11683	3.65961	0.413546	4.00478	2.72565	0.0916117	0.00530111	0.00916463	0.00103563	0	0	0	0	0.0508392	0	0.0409768	0	-0.35346	-0.620978	0.396239	-1.52223	0.3429887	0.1607753	0.002504262	2.697467	1	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0.215834	-2.27297	0	0	1.16429	0	0	0	2.69747	0.342989	3.040456	4.00478	2.72565	0.0916117
10	-416.8133	-389.6523	-27.16099	0.414067	0.163346	0.414067	8.4681	6.99462	0.0606624	16.7776	12.863	9.33148	18.858	1	0.394492	1	4.1881	3.45936	0.030002	0.414067	0.163346	0.414067	0	0	0	0	0	0.203521	-0.181964	0	0	0	0.396208	-1.56678	1.591947	0.18902	0.4140669	1.531639	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0.632705	-0.599394	0	-0.923333	-0.930156	0	0.21526	-1.04842	1.53164	1.59195	3.123586	4.1881	3.45936	0.030002
20	-419.2264	-387.3139	-31.91248	0.0456527	0.0229229	4.45773	10.8342	7.94178	0.0760249	18.8173	13.7804	14.3754	20.9113	0.161996	0.0813405	15.818	4.72572	3.4641	0.0331611	0.0456527	0.0229229	4.45773	0	0	0	0	0	0.807118	0	0	0	1.81217	0	-1.54618	0.3684521	0.4559523	0.281814	1.870206	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	-0.840201	-1.88627	-1.66495	-0.441162	-1.56815	0	0.439604	-1.05051	1.87021	0.368452	2.238658	4.72572	3.4641	0.0331611
30	-414.3228	-388.1369	-26.18591	0.470499	0.547085	0.931985	10.6971	8.26904	0.0963662	19.4592	11.9469	9.502	20.3243	0.731825	0.85095	1.44963	4.27374	3.30368	0.0385006	0.470499	0.547085	0.931985	0	0	0	0	0.695117	0	-0.549426	0.245998	0	0.31084	0	-1.4461	0.5940726	0.2214841	0.6429115	2.042751	1	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	-0.0559497	0	-0.674781	0	-0.102307	0.444156	-1.05371	2.04275	0.594073	2.636824	4.27374	3.30368	0.0385006
40	-414.1264	-390.0376	-24.08885	0.874189	0.698269	0.874189	11.5766	8.21931	0.066374	21.8073	12.4408	9.10111	21.417	1	0.798761	1	5.11584	3.63221	0.0293314	0.874189	0.698269	0.874189	0	0	0	0	0	-0.392488	0	0	0	0	0	-1.62515	0.7478005	0.3601753	0.8741895	1.848439	0	1	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	-0.219712	0	-1.12659	-0.224693	0	0.445985	-1.0529	1.84844	0.7478	2.596239	5.11584	3.63221	0.0293314
50	-417.0863	-388.6256	-28.46077	0.178271	0.634582	0.18594	10.3964	7.48243	0.064672	24.9004	12.75	9.83971	22.5434	0.601856	2.14239	0.627746	4.96088	3.57042	0.0308597	0.178271	0.634582	0.18594	0	0	0	0	-0.472639	0.150227	0	0	1.4221	0	0	-1.59453	2.238776	0.4247871	0.296203	1.713487	1	1	0	0	1	0	0	1	0	1	1	0	0	1	1	1	0	1.0192	-1.28896	0	0	-0.211436	0.444727	-1.04876	1.71349	2.23878	3.952262	4.96088	3.57042	0.0308597
60	-416.1346	-389.9683	-26.16632	0.159364	0.273109	0.177464	9.43911	11.4854	0.0761365	21.0045	9.93973	11.9487	21.3367	0.806204	1.38163	0.897769	3.95552	4.81305	0.0319055	0.159364	0.273109	0.177464	0	0	0	0	0	0	1.84567	0	0.603353	0	0.433516	-1.52316	0.1510214	0.1200799	0.1976724	2.020958	0	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0.092271	-1.66924	0	0	0	0	0.54817	-1.0467	2.02096	0.151021	2.171979	3.95552	4.81305	0.0319055
70	-412.6587	-386.8242	-25.83449	0.163572	0.145335	0.163572	10.7212	9.10314	0.0876883	21.1337	14.7971	13.0978	23.8521	1	0.888511	1	4.45009	3.77846	0.036397	0.163572	0.145335	0.163572	0	0	0	0	0.975328	0	0	0.790843	0	0	0	-1.48635	1.840924	0.1135331	0.1635718	2.045469	1	0	0	1	0	0	0	1	0	0	1	1	1	0	1	1	0	0	-0.666395	0.896623	-0.118208	0	0.557534	-1.04856	2.04547	1.84092	3.886392	4.45009	3.77846	0.036397
80	-416.572	-384.8266	-31.74545	0.16105	0.042394	0.0718905	9.02608	8.55164	0.368721	18.6865	9.64727	12.5998	19.2404	1.07896	0.284021	0.481636	3.56268	3.37542	0.145538	0.16105	0.042394	0.0718905	0	0	0	0	-0.563107	-0.328228	0	-0.0220166	-0.212869	0	0	-1.26492	0.5910669	0.3269588	0.1492633	3.053154	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	0	-2.64908	-0.120339	0	-1.23921	-1.14466	-0.768616	0.559713	0	3.05315	0.591067	3.644221	3.56268	3.37542	0.145538
90	-421.7318	-386.2527	-35.47916	0.0802882	0.100629	0.139842	9.70369	7.30864	0.301211	17.2104	11.7401	9.83847	18.6488	0.537896	0.674169	0.936881	2.66787	2.00939	0.0828129	0.0802882	0.100629	0.139842	0	0	0	0	0.626481	0.876436	0.385484	-0.119811	1.97176	-0.083528	0.161687	-1.03443	0.5376856	0.3066187	0.1492633	2.774691	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.312256	1.10062	-0.965163	0.2921	-1.49406	0.414501	0.0740783	-0.886139	2.77469	0.537686	3.312377	2.66787	2.00939	0.0828129
100	-418.1548	-388.7053	-29.44956	0.469136	0.445631	0.75294	9.8897	10.3645	0.408356	20.7165	16.2293	14.6468	23.8478	1.02077	0.969625	1.63828	2.38156	2.49589	0.0983371	0.469136	0.445631	0.75294	0	0	0	0	1.12844	-0.0391531	0.368308	0	-0.0575728	0	0.17769	-0.927099	1.28051	0.2991761	0.4595908	3.472081	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1	0.404336	-1.37734	0	0	0	0.483359	0.338052	-0.875003	3.47208	1.28051	4.75259	2.38156	2.49589	0.0983371
