Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-974.0081	-950.8018	-23.2063	7.63798	0.331267	8.58923	1.21556	1.06171	1.41607	2.45095	2.79286	2.6951	3.96604	1.98512	0.0860967	2.23235	0.994233	0.868393	1.15823	7.63798	0.331267	8.58923	0	0	0	0	-0.353537	0	-0.167504	0	-0.951575	0	0	-0.296913	0.12871	0.1383129	3.847612	1.222612	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0.674544	0	-0.963548	0	0	0	1.22261	0.12871	1.351322	0.994233	0.868393	1.15823
10	-977.615	-949.957	-27.65799	10.5937	0.544578	15.6843	1.19274	1.19274	1.19274	3.6766	3.6766	4.80303	5.90705	1.94298	0.0998803	2.87664	1	1	1	10.5937	0.544578	15.6843	0	0	0	0	0	0	0	0	-0.936353	-0.538491	0	0	1.107254	0.5040953	5.452308	1.192743	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0	-0.627247	0	-0.85571	0.625174	-0.963839	0.380901	0	0	1.19274	1.10725	2.299997	1	1	1
20	-988.0177	-953.8315	-34.18618	8.82892	0.372726	9.61863	1.12761	1.00631	1.28258	2.21251	2.48137	2.34371	3.51712	1.64949	0.0696356	1.79703	0.995134	0.888084	1.13189	8.82892	0.372726	9.61863	0	0	0	0	-0.129977	0.198132	-0.417786	1.74081	-0.694534	0	0	-0.250421	0.0474801	0.3620302	5.352527	1.133249	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	0.54725	0	-0.229415	-1.68506	-0.963933	-0.61395	0.320181	-0.319855	1.13325	0.0474801	1.180729	0.995134	0.888084	1.13189
30	-980.4136	-951.3741	-29.03946	5.77656	0.546861	5.76486	1.40971	1.1304	1.40971	3.39688	4.13206	3.8273	5.63251	1.59236	0.150747	1.58914	1	0.801872	1	5.77656	0.546861	5.76486	0	0	0	0	-0.642047	0	1.35408	-0.251454	-0.641354	0.157787	0	0	0.7941637	0.2600364	3.627673	1.309675	1	0	1	1	1	1	0	0	0	1	1	0	1	0	1	1	0	0.561781	-1.19775	0	-0.963745	0	0.0990483	-0.319855	1.30968	0.794164	2.103839	1	0.801872	1
40	-974.3135	-951.4677	-22.8458	5.11214	0.31454	5.64117	1.08099	1.08099	1.08099	3.57557	2.9417	3.49975	4.92542	1.77759	0.109371	1.96154	1	1	1	5.11214	0.31454	5.64117	0	0	0	0	0	-0.104312	0	-0.6134	-0.79833	0	0	0	0.7941637	0.1978676	2.87589	1.08099	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	-0.632716	-0.481321	0	-0.964022	0	0	0	1.08099	0.794164	1.875153	1	1	1
50	-981.5628	-952.8977	-28.66511	6.62119	0.239635	7.83001	0.897205	0.897205	0.897205	2.58161	5.62746	3.97152	5.31132	2.66338	0.0963933	3.14962	1	1	1	6.62119	0.239635	7.83001	0	0	0	0	0	0.892553	0	0.743121	-1.35946	0	0	0	1.228881	0.151616	2.486016	0.8972048	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	-0.54561	1.90604	0.731483	0	1.16534	-1.37778	0	0	0.897205	1.22888	2.126086	1	1	1
60	-978.953	-953.5951	-25.3579	3.33566	0.0894132	3.99946	0.921008	0.921008	0.921008	3.13253	2.46937	4.05534	4.48917	2.05812	0.0551684	2.46769	1	1	1	3.33566	0.0894132	3.99946	0	0	0	0	-0.850898	0	0	1.7405	-1.00472	-0.111933	0	0	0.8188349	0.08155347	1.620732	0.9210076	1	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	-0.542166	-0.102687	0.499265	0	-1.27229	0	0	0.921008	0.818835	1.739842	1	1	1
70	-971.7595	-951.5449	-20.21463	3.95649	0.172677	4.32191	0.680185	0.915081	0.680185	1.77669	1.5418	1.77669	2.54759	1.67541	0.0731212	1.83014	1	1.34534	1	3.95649	0.172677	4.32191	0	0	0	0	0	0	0	0	-0.716172	0	0	0	0.1282874	0.1427243	2.361514	0.7508813	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	-0.150188	-0.222663	-1.27252	0	0.296647	0.750881	0.128287	0.8791687	1	1.34534	1
80	-977.4354	-953.0071	-24.42824	6.53347	0.168298	6.00072	0.664203	0.89358	0.664203	2.42024	1.77862	2.42024	3.24481	2.08123	0.0536112	1.91152	1	1.34534	1	6.53347	0.168298	6.00072	0	0	0	0	0	0	-0.421563	0	-1.00619	0.406772	0	0	0.4826125	0.06184365	3.139239	0.7332381	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	-0.650064	-0.105355	0	-0.956788	-0.588353	0	0.296647	0.733238	0.482612	1.215851	1	1.34534	1
90	-974.8647	-951.1944	-23.67034	5.65742	0.230715	6.96192	0.933132	0.933132	0.933132	2.02115	1.93259	2.13224	2.9968	1.79079	0.0730301	2.20371	1	1	1	5.65742	0.230715	6.96192	0	0	0	0	0	0	0	0	-0.814227	-0.208187	0	0	0.09329209	0.1285626	3.159181	0.9331324	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	-0.540718	-0.848165	0	0.974959	-0.956711	-0.287375	0	0	0.933132	0.0932921	1.026424	1	1	1
