Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-1038.114	-1010.25	-27.8641	0.00277023	0.00011579	0.00147357	0.229274	0.543606	0.176107	0.99226	0.795502	0.887857	1.30209	1	0.041798	0.531931	1.31628	3.12088	1.01104	0.00277023	0.00011579	0.00147357	0	0	0	0	0	-1.06078	1.29737	0	0	0	-0.120463	-0.37485	0.168146	0.4574538	0.002770231	0.2799875	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	0	0	-1.18924	1.38417	0	-2.54367	-0.631241	1.42391	0	0.279988	0.168146	0.4481335	1.31628	3.12088	1.01104
10	-1030.45	-1009.783	-20.66717	0.0133894	0.0451787	0.0314367	0.193487	0.465663	0.20957	1.0067	0.650425	0.870753	1.24756	0.50163	1.69261	1.17777	0.979682	2.35779	1.06112	0.0133894	0.0451787	0.0314367	0	0	0	0	0	0	0	0	0	1.10895	0.0594291	0	0.1792701	0.4101921	0.02669175	0.2662875	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	0.340029	-0.575245	1.52568	0	0	0	0.712467	0.0920283	0.266287	0.17927	0.4455576	0.979682	2.35779	1.06112
20	-1036.443	-1012.511	-23.93201	0.0111112	0.0380364	0.0176132	0.140564	0.602762	0.232727	1.0558	0.485035	1.14542	1.29609	0.706279	2.41776	1.11957	0.64223	2.75399	1.06332	0.0111112	0.0380364	0.0176132	0	0	0	0	0.506589	0	0	0	-0.0790846	0.602882	0	0.711781	0.1499834	0.2948205	0.01573206	0.2701607	1	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1.05596	0	1.61367	0	0.687097	-0.0195269	0.71889	-0.0436285	0.270161	0.149983	0.4201441	0.64223	2.75399	1.06332
30	-1037.872	-1012.445	-25.4274	0.00848427	0.0641894	0.0205648	0.140238	0.729839	0.159846	0.965641	0.418808	1.02503	1.20213	0.629352	4.76149	1.52547	1	5.20429	1.13982	0.00848427	0.0641894	0.0205648	0	0	0	0	0	-0.399894	-0.211198	0.107607	-0.494258	1.01876	0	0	0.08126604	0.32163	0.01348095	0.2538621	0	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	1.65201	0.307099	1.5198	0	1.51861	0.130869	0.253862	0.081266	0.3351282	1	5.20429	1.13982
40	-1031.348	-1009.969	-21.37926	0.00105207	0.00030806	0.00030806	0.204652	0.593382	0.125317	1.02404	0.527129	0.811756	1.15779	1	0.292812	0.292812	1	2.89947	0.612345	0.00105207	0.00030806	0.00030806	0	0	0	0	0	1.01953	0	0	0	0	0	0	0.1104905	0.2649043	0.001052073	0.247811	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	-0.416714	0	1.70935	0	0	-1.22822	1.55499	-0.49046	0.247811	0.110491	0.3583015	1	2.89947	0.612345
50	-1037.853	-1013.744	-24.10927	0.000294813	0.00035532	0.000294813	0.194068	0.415307	0.21148	0.885925	0.474101	1.79605	1.1642	1	1.20524	1	1.15586	2.47356	1.25957	0.000294813	0.00035532	0.000294813	0	0	0	0	-1.03402	-0.64858	0	0	0	0	-0.419352	0	0.1613383	0.3050147	0.000294813	0.2573539	1	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1.69028	0.860603	1.71665	0	0.186677	0	1.28128	0	0.257354	0.161338	0.4186922	1.15586	2.47356	1.25957
60	-1029.809	-1011.218	-18.59033	0.0561234	0.0561234	0.0561234	0.113615	0.700392	0.113615	1.09934	0.427154	0.975285	1.23748	1	1	1	1	6.16459	1	0.0561234	0.0561234	0.0561234	0	0	0	0	0	0.655532	0.0761622	0	0	0	0	0	0.1466518	0.5220323	0.05612337	0.2083237	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1.42778	0	0	0	1.81882	0	0.208324	0.146652	0.3549755	1	6.16459	1
70	-1035.048	-1012.49	-22.55779	0.0587324	0.00420553	0.0750291	0.13395	0.5682	0.13395	0.769261	0.404408	0.911736	1.01459	1.51109	0.108202	1.93038	1	4.24189	1	0.0587324	0.00420553	0.0750291	0	0	0	0	0	-1.30841	-0.500783	-0.194265	-1.19519	0	0	0	0.0844609	0.5635488	0.03886759	0.2168344	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1.18971	0	-1.15321	0	1.44501	0	0.216834	0.0844609	0.3012953	1	4.24189	1
80	-1031.357	-1010.626	-20.73081	0.0488024	0.0465614	0.0465614	0.163712	0.561754	0.163712	0.917748	0.725116	0.873213	1.21007	1	0.954081	0.954081	1	3.43137	1	0.0488024	0.0465614	0.0465614	0	0	0	0	0.250429	0.298077	0	0	0	0	0	0	0.1536924	0.5165673	0.04880237	0.2469268	1	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	-0.874801	0	1.42909	0.0474705	0	-0.0470062	1.23296	0	0.246927	0.153692	0.4006193	1	3.43137	1
90	-1037.719	-1012.092	-25.62681	0.0680776	0.00618771	0.0352632	0.131171	0.616141	0.227026	0.86638	0.428585	1.05551	1.14773	1.51543	0.137741	0.784972	1.30205	6.11601	2.25353	0.0680776	0.00618771	0.0352632	0	0	0	0	0.209481	-0.66856	0.226647	0.0397924	-1.2035	0	0	-0.424259	0.0825958	0.6604932	0.04492288	0.2637531	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	0.899917	0	0.945428	0	0	-0.904394	1.13715	0.875096	0.263753	0.0825958	0.3463489	1.30205	6.11601	2.25353
