Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-1158.987	-1129.408	-29.57922	1.24845	0.59059	3.10892	0.338571	0.242847	0.781007	1.51594	3.75082	2.10652	3.32066	0.40157	0.189967	1	0.751767	0.53922	1.73416	1.24845	0.59059	3.10892	0	0	0	0	1.35646	0.528258	0	-1.12333	0	0	-1.43238	0	0.9437016	2.29273	3.108917	0.4004477	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0.0229224	-1.66091	0.748535	-0.17622	0	0.400448	0.943702	1.344149	0.751767	0.53922	1.73416
10	-1158.151	-1128.576	-29.57549	1.37089	0.550079	3.98673	0.429704	0.576793	0.440063	2.26421	2.12748	2.27457	3.33313	0.449661	0.18043	1.30768	1.80644	2.4248	1.84999	1.37089	0.550079	3.98673	0	0	0	0	0	0	0.046346	-1.10658	-0.697958	0	-1.60062	0	0.8893379	2.004319	3.048709	0.4777875	0	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	-1.49732	0.75123	1.379	-0.66572	0.477788	0.889338	1.367125	1.80644	2.4248	1.84999
20	-1156.096	-1127.785	-28.31106	1.29307	0.428939	2.32353	0.0740623	0.418754	0.520327	1.82122	1.93894	2.18814	2.97264	0.554662	0.183993	0.996679	0.144674	0.817999	1.01641	1.29307	0.428939	2.32353	0	0	0	0	-0.224876	-0.77414	0	-0.742702	0	0.158115	0	-0.773748	0.9237693	2.004319	2.331277	0.2527034	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1.03216	0	0	0	-1.51751	0.749449	-1.05894	0	0.252703	0.923769	1.176473	0.144674	0.817999	1.01641
30	-1165.812	-1133	-32.81151	1.1847	0.537004	2.84455	0.121314	0.580046	0.448744	2.64872	0.998248	2.21536	2.55307	0.452548	0.205132	1.0866	0.362828	1.73482	1.34211	1.1847	0.537004	2.84455	0	0	0	0	-1.74632	0	0	-0.419757	-0.216084	0	-0.723226	-0.773808	0.6571963	2.639783	2.617852	0.3160751	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0.459932	1.13955	-0.284336	0.285369	-1.51751	0.741112	-0.0843399	0	0.316075	0.657196	0.9732714	0.362828	1.73482	1.34211
40	-1158.621	-1129.602	-29.01906	1.70767	0.688613	3.5761	0.600714	0.523076	0.790633	2.53448	2.85606	1.65297	3.18196	0.622016	0.250827	1.30259	0.955576	0.832074	1.25769	1.70767	0.688613	3.5761	0	0	0	0	0	-0.140446	0	-0.654786	-0.687816	0	-0.59654	0	0.5796941	2.742219	2.745376	0.6286406	0	1	0	1	1	0	1	0	1	0	1	1	1	1	0	0	1.6286	0	-0.240002	0.0742004	-1.17103	0.748635	0	0	0.628641	0.579694	1.208335	0.955576	0.832074	1.25769
50	-1157.75	-1129.505	-28.24465	1.67572	0.680456	2.96926	0.384002	0.437162	0.978969	4.25974	2.61942	1.80604	3.36811	0.735706	0.298746	1.30361	0.701055	0.798106	1.78726	1.67572	0.680456	2.96926	0	0	0	0	-1.16075	0	0	-0.807907	-0.68986	0	-1.49918	-0.21325	0.7379845	2.110354	2.277711	0.547749	1	0	0	1	1	0	1	1	1	0	0	0	1	1	0	0	1.39587	0	0	0	-0.995571	0.741196	0	0	0.547749	0.737985	1.285734	0.701055	0.798106	1.78726
60	-1157.269	-1129.964	-27.30556	1.58568	0.638148	3.1941	0.525891	0.525891	0.839211	2.02306	2.56365	2.51166	3.53932	0.644237	0.25927	1.29771	0.626649	0.626649	1	1.58568	0.638148	3.1941	0	0	0	0	0.241722	-0.00225723	0	-1.20835	-0.678054	0	0	0	0.7773519	2.052059	2.461329	0.6145458	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0.00338897	-0.116703	-1.14093	0.752894	-0.467368	0	0.614546	0.777352	1.391898	0.626649	0.626649	1
70	-1157.767	-1130.562	-27.20488	0.852821	0.433802	3.01014	0.371958	0.56438	0.578635	2.21914	3.10628	1.97449	3.42372	0.281522	0.143201	0.993668	0.616569	0.935533	0.959163	0.852821	0.433802	3.01014	0	0	0	0	0.598449	0	0	-0.998923	0	0.301911	0.108484	0	0.9078191	1.875783	3.029321	0.4952489	1	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0.836277	0	0	0	-1.6087	0	-0.10007	-0.391779	0.495249	0.907819	1.403068	0.616569	0.935533	0.959163
80	-1157.675	-1127.967	-29.7084	0.858269	0.431591	2.61872	0.153846	0.309939	0.563843	3.48912	3.74302	1.74504	3.89319	0.325633	0.163749	0.993561	0.415981	0.838036	1.52456	0.858269	0.431591	2.61872	0	0	0	0	0	0	-0.204363	-0.896781	0	0.307037	-1.08974	-0.136728	1.329384	1.959797	2.635692	0.299576	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	0	-1.24484	-0.368439	0	-1.46893	0	0.00750256	-0.647108	0.299576	1.32938	1.62896	0.415981	0.838036	1.52456
90	-1156.679	-1129.483	-27.19566	1.68302	0.531896	2.91977	0.235298	0.489022	0.800961	2.08427	2.10914	1.66651	2.69862	0.666193	0.210542	1.15574	0.405311	0.842361	1.37969	1.68302	0.531896	2.91977	0	0	0	0	0	0.886144	0	-0.814659	-0.395825	0.35136	-0.837434	0	0.5479937	2.076438	2.526323	0.4517026	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	-1.04645	0.273394	0.0865225	-0.925833	0.451703	0.547994	0.9996963	0.405311	0.842361	1.37969
100	-1157.37	-1130.694	-26.67695	1.50665	0.785587	3.16345	0.607738	0.607738	0.394942	2.69594	2.32221	2.35671	3.6836	0.593919	0.309677	1.24703	1.5388	1.5388	1	1.50665	0.785587	3.16345	0	0	0	0	-0.132681	0	-0.760485	-1.36069	-0.574395	0	0	0	0.9774687	2.076438	2.536796	0.5264073	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	-0.118744	-0.995217	0.517959	0.431004	0	0.526407	0.977469	1.503876	1.5388	1.5388	1
