Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-784.0736	-756.001	-28.07256	0.60924	0.261532	7.24033	0.672519	0.172743	0.648032	5.06962	6.25717	3.81428	7.38518	0.761675	0.326968	9.0519	1.45194	0.372945	1.39907	0.60924	0.261532	7.24033	0	0	0	0	0	-0.285869	0	0.764479	0	-1.46817	0.922394	-0.201653	2.78236	0.4881529	0.7998692	0.4222477	0	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0	-0.398381	0	2.09331	0	0.406423	0	-0.138807	0	0.422248	2.78236	3.204607	1.45194	0.372945	1.39907
10	-779.6051	-754.3911	-25.21401	0.801279	0.574819	5.20825	0.852753	0.555803	1.24134	4.46793	5.15347	4.85652	7.23896	0.59857	0.4294	3.89066	1.6453	1.07236	2.39503	0.801279	0.574819	5.20825	0	0	0	0	0	0	0.359848	0.625619	0	-1.11025	-0.220183	-0.169325	2.163304	0.5615826	1.338656	0.8379375	0	0	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1.79701	0	0	0	0.720589	0	0.837937	2.1633	3.001241	1.6453	1.07236	2.39503
20	-779.6441	-754.0556	-25.58858	0.347847	0.230292	4.21275	1.09986	0.475774	0.404561	4.18667	5.3312	3.78803	6.56021	0.446083	0.295329	5.40248	3.63166	1.57097	1.33583	0.347847	0.230292	4.21275	0	0	0	0	-0.488448	0	0	1.09671	0	-1.37853	0	0.593229	2.163304	0.4987299	0.7797806	0.5959924	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1.81714	0	0	-0.170028	1.01547	0	0.595992	2.1633	2.759296	3.63166	1.57097	1.33583
30	-776.6738	-753.6934	-22.98039	0.381544	0.268105	2.78676	1.00621	0.3264	0.704354	2.70549	2.81905	2.25163	3.87746	0.579734	0.407369	4.23431	1.63912	0.531709	1.1474	0.381544	0.268105	2.78676	0	0	0	0	0	0.27104	0	0.667026	0	-1.17942	0.72898	0.0348004	0.8680407	0.5094517	0.6581369	0.6138706	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0.4439	1.72535	0	0	0	0	0	0.613871	0.868041	1.481911	1.63912	0.531709	1.1474
40	-779.1328	-751.7529	-27.37983	0.834215	0.443119	3.75365	1.11035	0.601052	0.945267	2.94212	6.20144	3.33527	5.58448	0.954466	0.506994	4.29474	1.29465	0.700814	1.10216	0.834215	0.443119	3.75365	0	0	0	0	-1.69771	0	-0.982829	0.522396	0	-0.892093	0.393769	0	1.411037	0.7101254	0.874012	0.8576482	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	0	0.114174	0	1.76387	-0.0489087	0.365765	0	0	0	0.857648	1.41104	2.268685	1.29465	0.700814	1.10216
50	-779.5416	-754.7405	-24.80109	0.507935	0.150409	4.39541	1.21787	0.598397	1.0108	3.05558	2.5612	2.8485	3.97108	0.794104	0.235149	6.87176	1.3485	0.662579	1.11921	0.507935	0.150409	4.39541	0	0	0	0	0	0	-0.456966	0.796136	0.497751	-1.47463	0.455908	0	0.5283534	0.5950911	0.6396329	0.9031327	0	0	1	1	1	1	1	0	1	0	1	0	0	1	0	0	1.31557	0	1.47206	0	0	0.124673	0	0	0.903133	0.528353	1.431486	1.3485	0.662579	1.11921
60	-779.6946	-756.5169	-23.17773	0.339773	0.218674	4.07138	0.740066	0.728941	0.806009	3.16581	4.44777	4.50923	5.89491	0.506151	0.325752	6.06503	0.976869	0.962184	1.06391	0.339773	0.218674	4.07138	0	0	0	0	0	0	0	0.65072	0	-1.47306	0	-0.0506284	1.708625	0.6439265	0.6712883	0.7575901	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0.024707	-0.561259	1.63496	0	0	0	0	0	0.75759	1.70862	2.466215	0.976869	0.962184	1.06391
70	-778.0729	-750.4122	-27.66074	0.488405	0.261541	5.53915	1.19871	0.375902	0.792574	2.69716	6.54657	2.83362	5.15772	0.422957	0.226494	4.79688	4.82297	1.51243	3.18889	0.488405	0.261541	5.53915	0	0	0	0	-1.78971	0	0	0.878453	0	-1.02046	0	0	1.357933	0.4995469	1.15474	0.7094847	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1.96444	0	0.319262	-0.708041	1.15967	0.413717	0.709485	1.35793	2.067418	4.82297	1.51243	3.18889
80	-775.7037	-750.3596	-25.3441	0.7781	0.389632	5.30165	1.14958	0.395159	0.841886	2.80671	4.69057	2.80018	4.93466	0.839458	0.420357	5.71972	3.34862	1.15106	2.45234	0.7781	0.389632	5.30165	0	0	0	0	-0.971394	0	0	0.667514	0	-1.13821	0	0.184769	1.211675	0.4855262	0.9269075	0.7258626	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	2.19974	0	0.351135	0	1.12314	0	0.725863	1.21167	1.937537	3.34862	1.15106	2.45234
90	-780.806	-752.7943	-28.01166	0.840231	0.442192	4.32604	1.35312	0.498774	1.35312	4.04572	5.45917	2.71641	5.70396	0.906489	0.477062	4.66718	2.7129	1	2.7129	0.840231	0.442192	4.32604	0	0	0	0	0	-0.772913	-1.91894	0.370695	0	-0.972013	0	0	1.17269	0.6019473	0.9269075	0.9701963	0	1	1	1	0	1	0	0	1	0	1	0	1	0	1	0	-0.882855	0	2.12964	0	0.351135	0	0.998019	0	0.970196	1.17269	2.142886	2.7129	1	2.7129
100	-778.0968	-751.6032	-26.4936	0.687587	0.190514	4.35624	1.52732	0.50248	1.14105	3.20688	4.68911	3.31152	5.5185	1.04762	0.29027	6.63724	1.59641	0.525211	1.19267	0.687587	0.190514	4.35624	0	0	0	0	0.47405	0.376003	0	0.866765	0.37072	-1.18495	0.71325	0	1.109048	0.4642382	0.6563332	0.9567207	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	-0.592384	0	2.06181	0	0.351135	0	0	0	0.956721	1.10905	2.065769	1.59641	0.525211	1.19267
110	-781.9974	-753.4936	-28.50379	0.165058	0.114771	4.02132	0.911749	0.530382	0.609264	3.28085	6.67781	3.59772	6.12331	0.181437	0.126159	4.42035	1.63065	0.94858	1.08966	0.165058	0.114771	4.02132	0	0	0	0	-1.31766	0	-0.569976	0.905602	0	-1.21456	0.347584	0	1.951975	0.4608897	0.90973	0.665411	1	0	1	1	0	1	1	0	0	0	1	1	0	1	0	1	0	0	2.10593	-0.133095	0	-1.14542	0	0.261026	0.665411	1.95197	2.617386	1.63065	0.94858	1.08966
120	-785.7442	-756.6695	-29.0747	0.423043	0.189177	6.03799	0.85567	1.09331	1.03692	2.65858	4.17754	3.03712	4.57467	0.251207	0.112335	3.58541	1.19632	1.52857	1.44973	0.423043	0.189177	6.03799	0	0	0	0	-1.11346	0	-1.1268	0.905602	0.328786	-0.977107	-0.469993	0	0.7683587	0.6985475	1.684043	0.9899175	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	0	-0.297968	0	1.74826	0	0	-1.14544	0.487478	0	0.989917	0.768359	1.758276	1.19632	1.52857	1.44973
130	-780.7148	-751.9481	-28.7667	1.06702	0.722382	9.61247	1.69166	0.715998	0.66678	2.89281	13.4427	3.66666	5.83309	0.54733	0.370545	4.93071	1.81654	0.768851	0.716	1.06702	0.722382	9.61247	0	0	0	0	0	0	0	1.29846	0	-1.30385	0.628371	0.399865	1.276468	0.9240812	1.94951	0.9312566	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	-1.57965	-1.54918	1.86786	0	0	0	0	0	0.931257	1.27647	2.207725	1.81654	0.768851	0.716
140	-781.1401	-754.8455	-26.2946	0.864953	1.0919	7.84517	0.89126	0.89126	2.34525	2.72532	3.55257	3.92961	4.981	0.443677	0.560088	4.02417	0.380028	0.380028	1	0.864953	1.0919	7.84517	0	0	0	0	1.39647	0	0.599938	1.00081	-0.38271	-1.21509	0	0	0.4022958	1.139802	1.94951	1.230455	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1.49284	0	0	0	0	-0.967509	1.23046	0.402296	1.632751	0.380028	0.380028	1
150	-782.8707	-750.2116	-32.65914	1.23437	0.586315	7.54501	1.47241	0.22762	1.98471	4.34414	3.78501	2.60635	4.49834	0.633169	0.30075	3.87021	4.79902	0.741879	6.46874	1.23437	0.586315	7.54501	0	0	0	0	-0.816467	-1.72935	0	0.503881	0.352993	-1.15938	0	0	0.4276336	0.9915841	1.94951	0.8729296	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1.25901	0	1.9095	-0.477841	-0.152592	0	1.86698	-0.298569	0.87293	0.427634	1.300563	4.79902	0.741879	6.46874
160	-783.3064	-751.2091	-32.09729	0.857409	0.346147	5.54474	1.22132	0.467486	2.08651	3.43643	3.71122	2.86944	4.54729	0.726237	0.293191	4.69647	3.07423	1.17672	5.25201	0.857409	0.346147	5.54474	0	0	0	0	1.1787	0	1.00243	0.702358	0.352993	-1.19282	-0.372066	-0.227451	0.3886709	0.7481704	1.180619	1.060083	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	-0.908688	1.45233	1.80234	-0.477901	0	0	1.4722	0	1.06008	0.388671	1.448754	3.07423	1.17672	5.25201
170	-781.4185	-754.5167	-26.90181	0.936222	0.693238	5.09055	1.31171	0.409179	2.26093	2.46113	4.51063	3.46137	5.2072	0.628594	0.465451	3.41788	2.133	0.665375	3.67655	0.936222	0.693238	5.09055	0	0	0	0	-0.302524	0	0.578529	0.107592	0	-1.00437	-0.104482	0	0.5780618	0.7719132	1.489391	1.066627	1	0	1	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	1.8893	-0.477859	0	0	1.32778	-0.501736	1.06663	0.578062	1.644688	2.133	0.665375	3.67655
180	-780.3034	-751.4243	-28.87917	1.28518	0.793343	10.3432	1.21672	0.297168	2.74203	3.1445	6.41276	3.81019	6.34573	0.631629	0.389905	5.08337	1.81679	0.443728	4.09437	1.28518	0.793343	10.3432	0	0	0	0	0	0	0	1.44712	0	-1.23697	0	0	0.9876611	1.017504	2.034708	0.9971362	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1	-1.1578	0.749039	1.61707	0	0.112334	0	1.40961	-0.812544	0.997136	0.987661	1.984797	1.81679	0.443728	4.09437
