Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-382.0844	-344.8509	-37.2335	2.98368	0.22172	6.3376	1.89966	8.27811	1.34795	11.12	7.82847	11.4173	14.2124	1.59501	0.118526	3.38793	1.06696	4.64947	0.757088	2.98368	0.22172	6.3376	0	0	0	0	0	0	-0.295273	-2.59582	1.5321	-0.650745	-1.08826	0.0712647	1.298977	1.662373	1.870638	2.767538	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	-1.58139	-0.938964	-0.198946	0.581061	-0.222762	0	0.661644	0	2.76754	1.29898	4.066515	1.06696	4.64947	0.757088
10	-381.916	-344.8651	-37.05085	4.87496	0.0708175	8.92196	3.40876	7.23466	1.01342	11.8202	8.87825	8.63903	13.2406	3.35053	0.0486724	6.13202	1.81229	3.84636	0.53879	4.87496	0.0708175	8.92196	0	0	0	0	0	1.89096	0	-2.70284	2.13494	0	-1.02597	1.87845	0.7655443	1.983392	1.454981	2.92371	0	1	0	1	1	0	1	1	1	0	1	1	0	0	1	0	-0.720466	0	-0.383291	0.0294911	0	0	0.661644	0	2.92371	0.765544	3.689254	1.81229	3.84636	0.53879
20	-374.878	-341.1214	-33.75662	5.92169	0.142037	7.54689	1.54588	8.19211	0.967243	9.7921	2.56723	9.17892	10.761	4.06995	0.0976212	5.18693	1.12245	5.94824	0.702308	5.92169	0.142037	7.54689	0	0	0	0	0	0	0	-2.83809	1.68285	-0.996083	-1.25078	-0.218145	0.0261514	1.835734	1.454981	2.305168	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	0	-1.01709	0	0.417557	0	0.723112	0.661644	0.22194	2.30517	0.0261514	2.33132	1.12245	5.94824	0.702308
30	-381.3314	-339.4488	-41.88265	1.151	0.227046	9.30537	1.8217	8.17699	0.695682	16.598	5.09304	9.19626	13.1429	0.905994	0.178717	7.32463	1.03934	4.66522	0.396908	1.151	0.227046	9.30537	0	0	0	0	0.761166	2.08338	0	-3.08259	1.21624	0	-1.08782	0	0.9832417	1.374404	1.270422	2.180188	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1.84681	1.24951	-0.9674	0.726007	0.958105	-1.74564	0	0.654669	2.18019	0.983242	3.163429	1.03934	4.66522	0.396908
40	-377.869	-343.4427	-34.42629	2.09051	0.298423	1.76587	2.89743	7.88909	0.680537	14.8001	8.49196	8.79986	14.1139	2.30587	0.329166	1.94779	1.16069	3.16031	0.272618	2.09051	0.298423	1.76587	0	0	0	0	0.662026	0	0	-2.70232	0.784852	0	-0.908915	2.42579	0.8849761	0.693769	0.9066026	2.496303	1	0	0	1	1	0	1	1	0	1	0	1	0	1	0	0	0	-2.50164	0	0.725995	0	0.39096	0	0	2.4963	0.884976	3.381279	1.16069	3.16031	0.272618
50	-374.1843	-341.0282	-33.15606	4.81899	0.0377003	8.12175	1.82536	7.96354	0.786878	9.80062	2.62396	8.75555	10.5888	6.81725	0.0533334	11.4896	0.810143	3.53442	0.349237	4.81899	0.0377003	8.12175	0	0	0	0	0	0	0	-3.33219	2.06528	0.127671	-0.938245	1.17248	0.006122726	0.8060527	0.706881	2.253137	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	-0.826114	0.827875	0.726018	0.714851	0	0	0	2.25314	0.00612273	2.259259	0.810143	3.53442	0.349237
60	-374.071	-340.7471	-33.32392	10.9592	0.46864	15.1814	2.70649	6.8446	0.516731	9.87669	3.51223	7.76304	10.5688	4.58274	0.195968	6.34832	1.98779	5.02703	0.379514	10.9592	0.46864	15.1814	0	0	0	0	-0.389886	0	0	-3.65178	1.15116	0	-1.14058	0	0.2364848	1.462312	2.391411	2.123278	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0.725988	0.870342	0	0	1.33299	2.12328	0.236485	2.359762	1.98779	5.02703	0.379514
70	-378.9567	-339.3363	-39.6204	6.65101	0.145418	12.7193	3.64514	8.00642	0.42348	12.501	4.5101	8.74119	12.7759	2.18378	0.0477464	4.17624	2.45862	5.40026	0.285634	6.65101	0.145418	12.7193	0	0	0	0	0	0	-0.164627	-3.19644	2.08605	1.57513	-1.22924	0.960323	0.3348844	1.264593	3.045636	2.312039	0	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0.654516	-0.349389	0	0.632735	0	-0.83138	0	1.333	2.31204	0.334884	2.646924	2.45862	5.40026	0.285634
80	-372.1936	-341.5679	-30.62572	2.00828	0.273955	5.23962	2.5824	7.98857	0.876162	10.7745	3.66214	9.0683	11.7525	1.09045	0.148751	2.84499	1.28674	3.98048	0.436567	2.00828	0.273955	5.23962	0	0	0	0	0	0	0	-2.96732	1.33045	0.388938	-0.975705	0	0.1439451	0.8306378	1.841703	2.624375	0	0	0	1	1	1	1	0	0	0	1	1	0	1	0	1	0	0	-0.402591	0.632757	0	-0.773335	0	0.804701	2.62437	0.143945	2.76832	1.28674	3.98048	0.436567
90	-372.9265	-341.6672	-31.25938	2.59847	0.346223	4.91412	2.78543	7.11053	0.971357	10.4846	4.34547	8.67058	11.7503	2.28044	0.303849	4.31268	1.35933	3.47004	0.474035	2.59847	0.346223	4.91412	0	0	0	0	0	0	0	-3.25411	0.872872	-0.794244	-0.878773	0	0.4162634	1.058951	1.139458	2.679524	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	1	0	0	-0.972063	0.632797	0.547352	0	0	0.804681	2.67952	0.416263	3.095787	1.35933	3.47004	0.474035
