Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-707.9646	-681.6731	-26.2915	3.02678	0.27261	1.11848	1.3313	0.516917	1.57049	17.3735	7.29311	2.54723	7.70465	3.85786	0.347462	1.42559	1.04653	0.406349	1.23456	3.02678	0.27261	1.11848	0	0	0	0	1.35307	-0.527876	0	-0.344686	0.980597	-0.600644	0.600553	-0.0578122	1.646842	1.098469	0.7845756	1.026226	1	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0.647599	-0.644347	0	1.02623	1.64684	2.673068	1.04653	0.406349	1.23456
10	-710.5478	-681.7755	-28.77228	4.54609	0.409448	0.8791	2.89976	0.664637	2.16286	9.97874	6.92168	3.5736	8.36936	3.85786	0.347462	0.746013	2.28915	0.524683	1.70742	4.54609	0.409448	0.8791	0	0	0	0	0.529659	-0.64605	-0.0342258	-0.344686	0.980597	-0.600643	0.600554	-0.370852	1.287884	0.7717444	1.178397	1.609381	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	-0.425732	-0.319857	0.420362	0	0	0	0.718207	1.60938	1.28788	2.897265	2.28915	0.524683	1.70742
20	-711.607	-689.2606	-22.34636	2.88866	0.165943	0.867746	2.70631	0.539863	1.84924	3.97543	5.63059	3.43686	6.49052	3.24549	0.186442	0.974935	1.94309	0.387614	1.32772	2.88866	0.165943	0.867746	0	0	0	0	0	-0.381192	-0.070541	0	1.06433	0	0.600554	0	0.6583654	0.8559061	0.890055	1.392786	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	-1.40294	0	0	0	-0.527757	0	0	1.39279	0.658365	2.051152	1.94309	0.387614	1.32772
30	-707.3313	-681.79	-25.5413	3.84428	0.253278	0.84798	3.52719	0.703614	1.41171	5.56872	7.24424	3.48057	8.02228	4.15096	0.273484	0.91563	1.94309	0.387614	0.777694	3.84428	0.253278	0.84798	0	0	0	0	0	0	0	0	1.06433	-0.46925	0.600554	0	1.128509	0.9060069	0.9261169	1.518807	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	1	0.523896	-0.0202216	-0.885662	0.584457	0.0386837	0	0	-0.534889	1.51881	1.12851	2.647316	1.94309	0.387614	0.777694
40	-708.0907	-683.3618	-24.72892	3.05023	0.17837	0.673755	2.2882	0.612169	2.09691	16.1507	7.69422	3.3674	8.82137	4.26201	0.249231	0.94142	1.44884	0.387613	1.32772	3.05023	0.17837	0.673755	0	0	0	0	0.960776	-0.559117	0	0	1.12317	-0.469248	0.600554	0	1.724704	0.7090435	0.7156796	1.432128	1	1	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	-0.252771	0.427652	0	0	-0.293514	0	1.43213	1.7247	3.156832	1.44884	0.387613	1.32772
50	-708.245	-683.1427	-25.10223	1.66484	0.515346	0.695477	1.38745	1.35274	1.37917	5.84248	3.52169	3.44036	5.66887	1.35932	0.420775	0.56785	1.01049	0.985216	1.00446	1.66484	0.515346	0.695477	0	0	0	0	0.961434	0	-0.161899	0	0.395629	0.295553	0.00943829	0	0.7724479	0.7683685	1.224754	1.373044	1	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	-1.51438	0	0	0.539423	0	-1.12457	0	0	1.37304	0.772448	2.145491	1.01049	0.985216	1.00446
60	-705.171	-682.4155	-22.75546	1.60215	0.146151	0.344058	1.26831	1.26831	1.26831	6.09988	2.6468	2.63925	4.06471	2.50763	0.228752	0.538509	1	1	1	1.60215	0.146151	0.344058	0	0	0	0	0	-1.29944	0	0	0.876285	0.11297	0	0	0.1684381	1.008422	0.6389081	1.268306	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	-0.0166925	0	-1.51174	0	0	-1.17473	0	0	1.26831	0.168438	1.436744	1	1	1
70	-710.3119	-683.435	-26.8769	0.665934	0.020114	0.375407	0.872178	0.872178	1.57033	10.0776	2.56473	2.58897	3.6457	2.46543	0.0744661	1.38984	1	1	1.80047	0.665934	0.020114	0.375407	0	0	0	0	-0.173339	-1.53575	0	0.0882616	1.3118	0.645758	0	0	0.2358971	0.6798626	0.2701087	1.061044	1	1	0	1	1	1	0	0	0	1	1	0	1	1	0	1	0	0.115237	-1.58813	0	-0.263229	-1.10263	0	0.588046	1.06104	0.235897	1.296942	1	1	1.80047
80	-703.2849	-677.1572	-26.12768	1.25601	0.00672756	0.225878	1.35651	0.825786	1.20643	7.83137	2.64	2.74873	4.17019	8.62747	0.0462114	1.55155	1.22695	0.746913	1.0912	1.25601	0.00672756	0.225878	0	0	0	0	-1.42246	-1.55683	0.311836	0	1.94822	0	0.184908	0	0.3187646	0.9028094	0.1455824	1.105598	1	1	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	-1.33442	0.201536	0	-0.480324	0	0	1.1056	0.318765	1.424363	1.22695	0.746913	1.0912
90	-708.9875	-680.1481	-28.83941	1.34887	0.00758949	0.441411	1.0596	1.0596	1.85995	9.44394	2.95534	3.15737	4.27621	8.75058	0.0492356	2.86358	1	1	1.75533	1.34887	0.00758949	0.441411	0	0	0	0	-1.42193	-2.05573	0.311836	0.0561543	1.93795	-0.0577777	0	0	0.1585827	0.9835545	0.1541465	1.278191	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0.30135	0	-1.1881	0	0	0.210056	0	0.562658	1.27819	0.158583	1.436774	1	1	1.75533
100	-705.0849	-678.7266	-26.35833	2.39379	0.00552487	0.570423	1.06046	1.06046	1.35792	11.1892	2.56381	2.62442	3.9087	12.2054	0.02817	2.90845	1	1	1.28049	2.39379	0.00552487	0.570423	0	0	0	0	-0.102583	-1.36973	0.0440231	0	2.26187	0	0	0	0.295668	0.7493074	0.196126	1.151564	1	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	-0.2724	0.20294	-1.24727	0.687634	0	0	0	0.247246	1.15156	0.295668	1.447232	1	1	1.28049
110	-702.6498	-676.9072	-25.74256	3.34582	0.0462129	0.633536	1.74674	0.7912	1.37687	8.96289	3.27889	2.30937	4.27867	9.99426	0.138042	1.89243	1.44122	0.652813	1.13605	3.34582	0.0462129	0.633536	0	0	0	0	0	-1.39829	0	-0.154341	1.41159	-0.3031	0.270235	0	0.2454441	1.004298	0.3347741	1.239184	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	-0.73442	0.324389	0.606671	0.353004	0.0665828	0	1.23918	0.245444	1.484628	1.44122	0.652813	1.13605
