Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-627.7933	-606.1719	-21.62137	0.0340182	0.0340182	0.0277289	1.19637	1.19637	5.65071	3.13643	8.1193	8.1193	9.61823	0.94119	0.94119	0.767183	0.211721	0.211721	1	0.0340182	0.0340182	0.0277289	0	0	0	0	0	0	0.793469	0.114916	0	0	0	0	0.7433024	0.5230434	0.03614379	2.007301	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	-0.536902	0	0	-0.0606099	-0.26503	-1.55249	0	2.0073	0.743302	2.750603	0.211721	0.211721	1
10	-629.0287	-604.4586	-24.57006	0.168044	0.211356	0.0636012	1.12427	1.04128	6.23341	2.95962	8.15175	8.06876	9.59007	1.63361	2.05466	0.618288	0.237228	0.219716	1.31529	0.168044	0.211356	0.0636012	0	0	0	0	0	0	0.546524	0.893946	-0.59294	-1.43524	0	0.790371	0.5614984	0.3728149	0.1028666	1.939638	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0.522866	-0.315634	-1.34005	0	1.93964	0.561498	2.501136	0.237228	0.219716	1.31529
20	-631.1351	-606.1954	-24.93966	0.0613255	0.0825567	0.0982515	0.784853	0.745223	5.10554	2.13149	6.49181	6.34967	7.48171	0.77398	1.04194	1.24002	0.213858	0.203059	1.39116	0.0613255	0.0825567	0.0982515	0	0	0	0	0	0	0.711869	0	-1.15765	-1.25173	-0.163575	0.790094	0.3990039	0.3070157	0.07923386	1.440032	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	1	-0.186858	0	0.828594	0	0	0	-1.38551	-0.0355428	1.44003	0.399004	1.839036	0.213858	0.203059	1.39116
30	-628.3442	-603.3977	-24.94652	0.016547	0.0214897	0.00365113	0.714371	0.714371	5.85153	1.69541	6.83257	6.83257	7.68028	2.15583	2.79979	0.475689	0.122083	0.122083	1	0.016547	0.0214897	0.00365113	0	0	0	0	0	0	0.475744	0.329591	-0.173145	-2.42279	0	0	0.1885657	0.3165778	0.007675452	1.440032	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	-0.0753092	0.527365	0	-2.10306	0	1.44003	0.188566	1.628598	0.122083	0.122083	1
40	-631.0396	-606.9295	-24.11007	0.640583	0.525517	0.39768	0.678062	0.678062	6.49499	1.75301	7.56994	7.56994	8.44644	0.602655	0.494401	0.374133	0.104398	0.104398	1	0.640583	0.525517	0.39768	0	0	0	0	0	0	0	0	1.27363	0.0467839	0	0	0.2806409	0.3987009	1.062936	1.440032	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	-0.962016	-0.954393	-0.285175	-2.25955	0	1.44003	0.280641	1.720673	0.104398	0.104398	1
50	-628.9	-605.9412	-22.95877	0.9011	0.812441	0.28408	0.68822	0.693769	6.24918	2.34615	7.26299	7.26854	8.28076	2.16409	1.95117	0.682249	0.107014	0.107877	0.971712	0.9011	0.812441	0.28408	0	0	0	0	0	0	0	0	0.681874	0	0	-0.0827575	0.3154697	0.5670192	0.4163872	1.439644	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1.08563	0	-0.511541	0.529034	0	-2.24513	0	1.43964	0.31547	1.755114	0.107014	0.107877	0.971712
60	-629.22	-604.686	-24.53402	0.0194914	0.0171284	0.050358	0.706702	0.722778	5.8415	1.97271	7.6629	7.70562	8.5682	0.240201	0.211081	0.620583	0.131455	0.134445	1.08659	0.0194914	0.0171284	0.050358	0	0	0	0	0	0.165491	0	0	0.850816	0	-0.148088	0	0.6117104	0.5491918	0.08114628	1.439644	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	-0.408619	-0.906523	0	-1.72945	0	-1.97633	0	1.43964	0.61171	2.051355	0.131455	0.134445	1.08659
70	-628.4178	-606.1155	-22.30226	0.0244869	0.0244869	0.0789603	0.637371	0.616564	5.29235	1.37997	6.00633	6.03206	6.70345	0.310116	0.310116	1	0.106544	0.103066	0.884681	0.0244869	0.0244869	0.0789603	0	0	0	0	0	0	0	0.944485	0	0	0.218508	0	0.07418463	0.1924729	0.07896035	1.276457	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0.474636	0.497794	0	0	-1.17081	0	-2.31705	0	1.27646	0.0741846	1.350641	0.106544	0.103066	0.884681
80	-630.9633	-607.1692	-23.79407	0.490127	0.490127	0.490127	0.314721	0.307388	5.94117	0.713389	6.64663	7.17366	6.99506	1	1	1	0.076771	0.0749824	1.44925	0.490127	0.490127	0.490127	0	0	0	0	0	1.05276	0	0.944476	0	0	-0.25988	0.649817	0.1954372	0.2575069	0.490127	0.8314348	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0.711549	0.519095	0	0	0	0	-2.39319	0	0.831435	0.195437	1.026872	0.076771	0.0749824	1.44925
90	-633.7039	-606.6356	-27.06823	0.0585275	0.0556108	0.267874	0.401517	0.410302	5.47773	0.830601	5.89803	5.92141	6.32298	0.307379	0.292061	1.40685	0.0793973	0.0811346	1.08319	0.0585275	0.0556108	0.267874	0	0	0	0	0	0	0	0.944472	0.336544	0	-0.142498	0	0.0158681	0.2486346	0.190408	0.9663541	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1	0	0.574795	0	0	-2.21843	-1.29959	0.530067	-2.48252	0	0.966354	0.0158681	0.9822222	0.0793973	0.0811346	1.08319
