Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-343.0506	-307.1628	-35.88778	1.90215	0.471112	20.1521	1.32515	1.32515	1.40179	7.40558	12.12	6.23828	11.7849	1.60656	0.397903	17.0206	1	1	1.05783	1.90215	0.471112	20.1521	0	0	0	0	-1.28478	0	-0.342156	-1.17543	0.26687	1.79513	0	0	3.697707	1.168934	1.183985	1.350223	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1	-1.06695	-1.41489	0	2.32452	1.19349	0	0	0.0562214	1.35022	3.69771	5.047929	1	1	1.05783
10	-349.1328	-314.6596	-34.47319	1.35554	1.96325	7.66962	2.60003	1.85017	0.758354	6.42137	11.3586	9.60785	12.0613	0.565197	0.818584	3.19788	1.68898	1.20187	0.492626	1.35554	1.96325	7.66962	0	0	0	0	0.171083	0.708438	-2.03895	-0.681109	0	1.00178	0	-0.920213	3.163481	1.532464	2.398345	1.53941	1	1	1	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0	-1.2418	2.06376	0	0.391729	0	0	1.53941	3.16348	4.702891	1.68898	1.20187	0.492626
20	-353.5109	-309.4216	-44.08929	1.15911	0.511339	93.7363	2.13214	2.13214	0.382599	8.76231	22.8091	7.95021	15.0773	0.683678	0.301602	55.2883	1	1	0.179444	1.15911	0.511339	93.7363	0	0	0	0	1.04761	0.708438	-2.20549	-0.859137	0.254575	3.31162	0	0	5.178147	0.8414805	1.695409	1.202611	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	1	-1.12713	0.395024	0	1.96324	1.21682	0	0	-1.71789	1.20261	5.17815	6.380758	1	1	0.179444
30	-339.5745	-309.0168	-30.55765	1.47154	0.988013	13.2053	0.274342	0.274342	0.367255	8.62249	4.19968	4.54492	7.87823	1.156	0.776158	10.3737	1	1	1.33868	1.47154	0.988013	13.2053	0	0	0	0	-1.43394	0	-0.0359681	-1.35121	0	1.26811	0	0	3.327058	1.112858	1.272954	0.3023551	1	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	2.37196	0.867244	0.49636	0	0.291682	0.302355	3.32706	3.629413	1	1	1.33868
40	-343.5976	-311.0354	-32.56219	1.0686	0.729199	2.51467	0.289586	2.11011	0.0346198	8.37032	2.92954	5.39727	7.80029	1.46545	1	3.44854	0.137237	1	0.0164066	1.0686	0.729199	2.51467	0	0	0	0	-1.45124	0	0	-1.35121	0	0	0	0	2.55703	1.103139	0.7291991	0.2765683	1	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	0.12815	0	0	2.37196	0.382162	0.855789	-1.98604	-2.12403	0.276568	2.55703	2.833599	0.137237	1	0.0164066
50	-341.6987	-308.1604	-33.53837	1.71543	0.0501035	25.9502	0.587619	0.55214	0.224166	7.21023	2.21381	2.31528	4.46428	1.41392	0.0412972	21.3891	1.10069	1.03423	0.419892	1.71543	0.0501035	25.9502	0	0	0	0	-1.44309	0	-0.32321	-1.37522	1.31947	2.02264	0	-0.168433	1.541889	1.832109	1.213242	0.4174188	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0	0.640885	-0.478952	1.87002	0	0.222288	0	-0.738166	0.417419	1.54189	1.959308	1.10069	1.03423	0.419892
60	-346.121	-309.3759	-36.74509	0.717834	0.965411	34.5551	0.293758	0.242097	0.961197	8.70026	3.16329	2.28338	4.68746	0.531246	0.71447	25.5732	1.00437	0.827739	3.28637	0.717834	0.965411	34.5551	0	0	0	0	-1.42383	0	0.885045	-1.47254	0	1.68255	0.00569402	0.886022	1.605489	1.924245	1.351226	0.408881	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	-0.661146	0.639923	-0.130176	2.09566	0.325794	1.62121	0.502543	0	0.408881	1.60549	2.01437	1.00437	0.827739	3.28637
70	-348.6681	-311.6787	-36.98933	0.402291	0.924599	26.1261	0.445983	0.612058	1.06489	9.28817	6.64007	3.49595	8.11535	0.251115	0.577146	16.3083	0.614085	0.842759	1.46628	0.402291	0.924599	26.1261	0	0	0	0	-1.38571	0.173425	0	-1.10153	0	2.75072	0	0.856126	2.803367	3.163428	1.60202	0.6624286	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	-1.09614	0	0.109109	1.4462	0.184872	0.490421	0	-0.27597	0.662429	2.80337	3.465795	0.614085	0.842759	1.46628
80	-348.5202	-308.2703	-40.24985	1.40981	0.974504	38.0197	0.609261	2.01241	0.141402	6.70827	3.73152	10.2566	9.3824	0.884791	0.611593	23.861	1.55194	5.12611	0.360186	1.40981	0.974504	38.0197	0	0	0	0	0	-0.171527	-0.822102	-1.21194	0	2.4606	-0.781187	0.0660228	3.166029	3.886533	1.593386	0.5576025	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0.970314	0	-0.527424	1.22031	1.27908	0	1.36423	-1.67574	0.557603	3.16603	3.723632	1.55194	5.12611	0.360186
90	-343.4306	-308.6656	-34.76497	0.946247	0.428296	38.4991	0.878749	0.641558	0.281247	9.728	4.46968	4.54245	8.40091	1.43782	0.650794	58.4993	1.62356	1.18533	0.519627	0.946247	0.428296	38.4991	0	0	0	0	-1.57526	0.0705532	-0.417611	-1.30247	0	2.14969	0	-0.850859	3.166029	2.57573	0.6581125	0.541248	1	1	1	1	0	1	0	1	0	1	0	1	1	1	0	0	0	0.137835	0	1.4703	1.58752	0.827534	0	0	0.541248	3.16603	3.707277	1.62356	1.18533	0.519627
