Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-666.5313	-635.4586	-31.07267	5.43045	0.0148307	0.0501469	0.0544975	0.080694	0.0983498	0.943547	0.696646	0.402402	0.89197	39.3714	0.107524	0.363571	0.834392	1.23548	1.5058	5.43045	0.0148307	0.0501469	0	0	0	0	0	0	0	-0.190223	1.84046	2.13521	0	-0.708822	0.3098203	4.229801	0.1379289	0.07562472	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	-0.396423	-1.28622	0	0.935691	0	0.431218	0.778784	-0.339054	0.0756247	0.30982	0.385445	0.834392	1.23548	1.5058
10	-662.1169	-636.122	-25.99488	2.81264	0.0345482	0.111092	0.0784955	0.0784955	0.0784955	1.09255	1.10238	0.364933	1.04629	12.7264	0.156321	0.502662	1	1	1	2.81264	0.0345482	0.111092	0	0	0	0	1.4132	0	0	-0.1526	1.61749	1.52783	0	0	0.3685963	3.455745	0.2210078	0.07849553	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	-1.28608	0	1.38172	0	0	0	0	0.0784955	0.368596	0.4470918	1	1	1
20	-660.5237	-635.6221	-24.90159	3.03078	0.130551	0.1563	0.211102	0.0752126	0.141436	0.462578	0.528801	0.449558	0.716547	7.79559	0.335795	0.402026	1.61205	0.57435	1.08005	3.03078	0.130551	0.1563	0	0	0	0	0	0	0	0	0.668883	1.71722	0.640632	0	0.1363291	3.455745	0.3887815	0.1309525	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0.278672	-0.616503	1.50556	0	0.0510674	0	0	0.130952	0.136329	0.2672816	1.61205	0.57435	1.08005
30	-669.167	-639.5981	-29.56891	2.77104	0.126832	0.0683647	0.0409547	0.31925	0.114814	0.964509	0.831514	0.489603	0.896219	10.681	0.488877	0.263513	0.266775	2.07956	0.747886	2.77104	0.126832	0.0683647	0	0	0	0	1.77198	0.953618	0	0	0.0287611	2.31545	-0.951013	0.305095	0.1631894	1.997385	0.2594354	0.1145011	1	1	0	0	1	1	1	1	0	0	0	1	0	1	1	0	0	0	0	2.01557	0	0.319173	-0.879697	0	0.114501	0.163189	0.2776905	0.266775	2.07956	0.747886
40	-667.9262	-637.1559	-30.77032	1.79254	0.130438	0.0651563	0.0410355	0.145291	0.185302	0.309693	0.533964	0.491596	0.635219	7.70073	0.560362	0.279911	0.205615	0.728002	0.928484	1.79254	0.130438	0.0651563	0	0	0	0	0	0.256499	0	0	-0.0847341	2.18729	0.300879	0.191129	0.125844	1.789345	0.2327754	0.1033773	0	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0.887193	0.834846	0	2.05519	0	0.188857	0.00465908	-1.97806	0.103377	0.125844	0.2292213	0.205615	0.728002	0.928484
50	-661.9736	-637.4999	-24.47377	1.89319	0.0410027	0.0666497	0.0312961	0.053449	0.0250157	0.436119	0.407686	0.429839	0.636822	10.9461	0.23707	0.385357	0.683146	1.16671	0.546054	1.89319	0.0410027	0.0666497	0	0	0	0	0	0	0	0	1.02059	1.86376	-0.503138	0.942999	0.248459	2.499993	0.1729557	0.03471742	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1.86485	0	0	-0.831897	0	0.0347174	0.248459	0.2831764	0.683146	1.16671	0.546054
60	-663.457	-637.5407	-25.91626	1.05054	0.0248638	0.106704	0.061496	0.107761	0.107761	0.759383	0.79407	0.389023	0.850379	8.01306	0.18965	0.813888	0.570673	1	1	1.05054	0.0248638	0.106704	0	0	0	0	0	0.552238	0	-0.551647	1.67752	0.705814	0	0	0.2659079	2.390262	0.1311038	0.08938313	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	-0.619678	1.1318	0	0.212564	0.605144	-1.16608	0.0893831	0.265908	0.355291	0.570673	1	1
70	-663.5123	-635.7992	-27.71316	1.92408	0.0442841	0.0641041	0.0353046	0.11924	0.158948	0.465971	0.505679	0.498269	0.72711	12.8083	0.294793	0.426731	0.402545	1.35959	1.81234	1.92408	0.0442841	0.0641041	0	0	0	0	0	0	-2.07576	-0.551588	0.842476	1.65008	0	-1.02969	0.1951695	3.157685	0.1502212	0.08746544	0	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	0	-0.347167	0	0.263944	0	0.477013	-0.00814899	0	0.0874654	0.19517	0.282635	0.402545	1.35959	1.81234
80	-664.903	-638.3659	-26.53711	1.36246	0.155214	0.104027	0.0315873	0.1224	0.0534319	0.33508	0.829792	0.414904	0.63711	5.72367	0.652048	0.437013	0.534336	2.07054	0.903863	1.36246	0.155214	0.104027	0	0	0	0	0	0	0.450552	-0.551584	0	1.43348	-0.840836	0	0.2107388	2.41156	0.2380403	0.05911506	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1.41407	0.277754	-0.544004	0.956222	0.249068	0.240113	0	0	0.0591151	0.210739	0.2698538	0.534336	2.07054	0.903863
90	-661.4434	-638.6072	-22.83619	1.04549	0.0576712	0.103984	0.01632	0.0595842	0.0810673	0.229308	0.243048	0.606164	0.458014	5.66986	0.312759	0.56392	0.380617	1.38963	1.89066	1.04549	0.0576712	0.103984	0	0	0	0	0	-0.500774	-1.19248	-0.551532	0.933937	1.1864	0	-1.10296	0.1466539	1.983969	0.1843949	0.0428778	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0.661418	0	0	0	0	0.0428778	0.146654	0.1895317	0.380617	1.38963	1.89066
