Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-574.1812	-543.0503	-31.13088	0.742441	3.43196	0.633423	2.30174	3.7626	2.57856	7.56487	7.19232	15.7155	12.701	0.435279	2.01209	0.371364	0.817365	1.33612	0.915666	0.742441	3.43196	0.633423	0	0	0	0	-1.07994	0.968163	0.441833	0	1.76809	0.486448	0.412896	0	2.034861	0.4153997	1.705665	2.816054	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	0	0.604444	0.531195	0.131207	0	0	-1.12316	0	0	2.81605	2.03486	4.850914	0.817365	1.33612	0.915666
10	-574.5455	-545.5543	-28.99116	1.39921	7.66636	0.221251	3.12448	3.12448	3.12448	8.12057	7.87087	8.70899	12.2827	0.698608	3.82771	0.110468	1	1	1	1.39921	7.66636	0.221251	0	0	0	0	0	1.20206	-0.487129	-0.990034	0.62573	-0.811036	0	0	1.37445	0.4856973	2.002859	3.124477	0	1	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1.20278	0	0.691524	0	-1.21943	0	0	3.12448	1.37445	4.498927	1	1	1
20	-568.4128	-544.6046	-23.80811	0.711326	6.90588	0.990034	3.13032	3.13032	3.91761	7.2831	8.41799	7.3915	11.2956	0.555941	5.39733	0.773767	1	1	1.2515	0.711326	6.90588	0.990034	0	0	0	0	0.918743	0.105267	0	0	1.20201	0	0	0	0.5205881	0.4576557	1.279499	3.373389	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	-0.293504	0	0	0.842327	0	0	0.224344	3.37339	0.520588	3.893977	1	1	1.2515
30	-572.2904	-544.155	-28.13532	0.980464	3.49447	0.73797	2.72476	2.72476	2.72476	7.18738	6.41702	6.47062	9.93576	0.417978	1.48972	0.314602	1	1	1	0.980464	3.49447	0.73797	0	0	0	0	-0.072605	0	0	0.249813	1.75751	-0.212691	0	0	0.8358192	0.2699789	2.345728	2.724762	1	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0.0582683	0.593096	0.423199	0	-1.07169	-0.5585	0	0	2.72476	0.835819	3.560582	1	1	1
40	-563.2243	-542.1359	-21.08839	0.338023	3.75705	0.589711	2.49742	2.49742	2.49742	6.92205	6.92205	6.92205	10.3831	0.372222	4.13716	0.649375	1	1	1	0.338023	3.75705	0.589711	0	0	0	0	0	0	1.43345	0	2.02336	0	0	0	1.362752	0.3174765	0.9081218	2.497415	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49742	1.36275	3.860167	1	1	1
50	-572.5439	-544.7815	-27.76241	0.562572	5.76833	0.931836	2.17656	3.50521	2.31747	6.9124	5.72466	7.05331	9.84519	0.521115	5.34325	0.863167	0.993497	1.59996	1.05781	0.562572	5.76833	0.931836	0	0	0	0	0	0	1.61868	-0.904644	1.23737	-0.725111	0	-0.0997636	0.8701847	0.2501599	1.079554	2.605153	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	0	0	0	-0.87418	0	0.876903	0.358889	0.160772	2.60515	0.870185	3.475337	0.993497	1.59996	1.05781
60	-569.3777	-547.0679	-22.30976	1.08394	1.82257	0.419582	2.99157	2.99157	2.99157	6.44527	6.49464	8.3662	10.0257	0.971585	1.63365	0.37609	1	1	1	1.08394	1.82257	0.419582	0	0	0	0	-0.995828	0	1.37951	0.230323	0	-0.440768	0	0	0.530496	0.2828707	1.115644	2.991575	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.51594	0	0	2.99157	0.530496	3.522071	1	1	1
70	-567.3934	-543.7206	-23.67286	0.401897	1.47006	0.136341	2.47414	2.4641	2.48254	6.65768	7.31703	5.22966	8.9113	0.930585	3.40389	0.315695	1.00023	0.996167	1.00362	0.401897	1.47006	0.136341	0	0	0	0	1.38256	0.0444183	1.19375	0.116261	0	-1.10002	0	0.00344863	0.642247	0.2335965	0.4318759	2.473579	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	-0.418588	0	0	0	0	0	0	2.47358	0.642247	3.115826	1.00023	0.996167	1.00362
80	-568.6474	-546.1325	-22.51491	0.488435	1.75472	0.168204	2.94555	1.59974	2.558	7.69193	8.35241	5.5631	10.511	0.931515	3.3465	0.320789	1.28468	0.697715	1.11565	0.488435	1.75472	0.168204	0	0	0	0	0.97532	0	0	0	0	-1.08475	-0.512883	0	1.606981	0.1737604	0.5243454	2.292834	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	-0.800493	0	1.19671	0	0	0	0	0	2.29283	1.60698	3.899815	1.28468	0.697715	1.11565
90	-569.5817	-542.6436	-26.93807	0.516825	5.00312	0.546402	2.46116	2.46116	2.46116	5.4965	6.07972	6.58858	8.87729	0.998616	9.66709	1.05576	1	1	1	0.516825	5.00312	0.546402	0	0	0	0	-0.235825	0	0.579069	0.101548	0	-0.0211838	0	0	0.7061127	0.1359054	0.5175416	2.461159	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	-0.67694	1.19671	0.417794	2.24514	0.076468	0	0	2.46116	0.706113	3.167272	1	1	1
