Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-1114.062	-1092.628	-21.43395	0.189309	0.165336	0.243667	0.22416	0.0931406	0.197363	0.650598	0.754821	2.15629	1.24688	0.961745	0.839954	1.2379	1.3982	0.580967	1.23106	0.189309	0.165336	0.243667	0	0	0	0	0	0	-1.34972	0	-0.684424	0	-0.79656	0.616882	0.374575	0.9411739	0.1968394	0.1603201	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	-1.7224	0	0	0.205419	0	0	0	0	0.16032	0.374575	0.5348951	1.3982	0.580967	1.23106
10	-1114.515	-1093.185	-21.33035	0.320502	0.252568	0.151846	0.157763	0.14877	0.17443	0.665742	0.691402	2.13513	1.26013	1.57385	1.24025	0.74565	0.885198	0.834738	0.978715	0.320502	0.252568	0.151846	0	0	0	0	0	0	0.226383	0	0.867388	0.350792	0	0.327665	0.3945725	1.152744	0.2036421	0.1599729	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	-1.61824	0	0	0	0.18767	0	0	-0.324096	0.159973	0.394572	0.5545454	0.885198	0.834738	0.978715
20	-1111.57	-1091.608	-19.96213	0.492416	0.213411	0.213411	0.148691	0.131505	0.186949	0.622922	1.05139	1.92345	1.47632	2.30736	1	1	0.965236	0.853674	1.2136	0.492416	0.213411	0.213411	0	0	0	0	-0.557258	-1.16288	-0.0428679	0	0	0	-0.620842	0	0.4833759	1.129921	0.2134109	0.1540458	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	-0.0747813	0	0	0	0.836105	0	0	0.154046	0.483376	0.6374217	0.965236	0.853674	1.2136
30	-1119.955	-1097.041	-22.9144	0.671357	0.284454	0.255172	0.0926076	0.212145	0.236867	0.618168	1.14407	2.39249	1.61185	2.4288	1.02908	0.92315	0.385185	0.882381	0.985207	0.671357	0.284454	0.255172	0	0	0	0	-0.851196	-1.26435	0	0	0.243676	0.0606335	0	0.22698	0.5090377	1.330425	0.2764146	0.1669533	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0.213721	0	0	0.836104	0	-1.09407	0.166953	0.509038	0.6759909	0.385185	0.882381	0.985207
40	-1110.547	-1091.665	-18.88278	0.402308	0.219755	0.199601	0.137654	0.137654	0.137654	0.825333	0.825333	2.42976	1.5643	2.04194	1.11538	1.01309	1	1	1	0.402308	0.219755	0.199601	0	0	0	0	0	0	0	-0.060557	0	-0.198078	0	0	0.5703235	0.9809815	0.1970222	0.1376538	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1.36533	0.131941	0	0	0.836104	0	0	0.137654	0.570323	0.7079772	1	1	1
50	-1115.61	-1095.288	-20.32192	0.112661	0.102678	0.133936	0.0479213	0.132356	0.147913	0.652897	0.668454	2.03713	1.30936	0.973624	0.887346	1.15749	0.262735	0.725659	0.810952	0.112661	0.102678	0.133936	0	0	0	0	0	0	-0.78367	0	-0.469029	0	0.672021	0	0.4840488	1.004605	0.1157131	0.09789464	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1.31299	0	0	0	0	-0.491923	-0.882984	0.0978946	0.484049	0.5819434	0.262735	0.725659	0.810952
60	-1122.472	-1095.552	-26.92036	0.193452	0.0986177	0.0986177	0.211052	0.0418711	0.093071	0.60725	0.60409	4.09024	1.11246	1.96163	1	1	4.41895	0.876688	1.9487	0.193452	0.0986177	0.0986177	0	0	0	0	0.238756	0.0487609	-0.682135	0	0	0	-2.21051	0.336704	0.428521	0.9073731	0.09861768	0.09369276	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	-1.15182	1.38548	0	0	0	0.673778	0.617308	0.786843	0.0936928	0.428521	0.5222138	4.41895	0.876688	1.9487
70	-1113.246	-1094.223	-19.02268	0.45735	0.166729	0.190388	0.155736	0.130624	0.289555	0.703745	0.862676	1.7552	1.42055	2.58418	0.942071	1.07575	0.709618	0.595193	1.31937	0.45735	0.166729	0.190388	0	0	0	0	0	0	0	0	-0.234177	0	-0.888835	0	0.4122311	0.9632742	0.1769809	0.1805989	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	-1.1627	0	0	0	0	0.962753	-0.292373	0	0.180599	0.412231	0.59283	0.709618	0.595193	1.31937
80	-1117.296	-1092.97	-24.32611	0.321037	0.285655	0.283249	0.0650766	0.182766	0.163594	0.533302	1.29285	1.85742	1.50104	1.36245	1.21229	1.20208	0.387519	1.08834	0.974172	0.321037	0.285655	0.283249	0	0	0	0	-2.08904	0	-0.890951	0	-0.590256	0	0.0839183	0	0.4992789	1.069018	0.2356331	0.1248424	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	1	-1.1152	0	0	0	0.34292	0	0.0632667	-1.01604	0.124842	0.499279	0.6241214	0.387519	1.08834	0.974172
90	-1114.152	-1092.037	-22.11538	0.437256	0.184341	0.298223	0.12609	0.12609	0.269827	0.852088	0.995824	1.72903	1.64942	1.45595	0.613808	0.993006	0.467302	0.467302	1	0.437256	0.184341	0.298223	0	0	0	0	0	0	-0.565149	0	0.0180462	0.021197	0	0	0.5394106	1.031859	0.3003232	0.1624861	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	0	-1.14755	-0.349049	0	0	-0.480986	0.84254	-0.76078	0	0.162486	0.539411	0.7018967	0.467302	0.467302	1
100	-1115.021	-1094.067	-20.95404	0.464049	0.170415	0.294537	0.208327	0.151317	0.151317	0.982366	0.982366	1.08627	1.5163	1.56148	0.573429	0.991091	1.37676	1	1	0.464049	0.170415	0.294537	0	0	0	0	0	0	-1.15529	0	0	0.136288	0	0	0.4743504	1.248023	0.297185	0.1683344	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	1	-0.229845	0	0	-0.192082	-0.480987	0.84254	0	0.319736	0.168334	0.47435	0.6426848	1.37676	1	1
