Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-621.1996	-592.3199	-28.87965	0.953034	51.5879	0.0790108	8.81181	7.4185	1.5331	17.6528	10.9972	10.374	19.369	0.606263	32.8171	0.0502619	1.89706	1.5971	0.330055	0.953034	51.5879	0.0790108	0	0	0	0	0	0	0.840868	0	-0.930675	-1.93699	-1.0687	0.21771	0.7566899	0.959477	1.571983	4.644983	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0.270308	-0.509349	0	0	0	0	0	0	4.64498	0.75669	5.401673	1.89706	1.5971	0.330055
10	-627.5131	-593.3536	-34.15951	0.744397	18.136	0.405151	8.41762	2.92957	1.62907	13.8393	12.4149	7.05071	16.6508	0.526925	12.8376	0.286788	3.23894	1.12724	0.626834	0.744397	18.136	0.405151	0	0	0	0	0	0	0	0.341837	0.256631	-1.89027	-0.686142	0.264493	1.732271	1.459634	1.41272	3.42487	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0.0510012	0	-1.56147	0.492599	-0.192378	0.427524	-0.576249	0.702097	3.42487	1.73227	5.157141	3.23894	1.12724	0.626834
20	-628.674	-594.4532	-34.22077	0.301142	53.0465	0.227597	7.81357	4.29423	2.05482	13.3524	15.9109	6.96349	16.1637	0.26681	46.9989	0.20165	2.51115	1.3801	0.660384	0.301142	53.0465	0.227597	0	0	0	0	0	-1.37379	-0.413196	0.165545	0	-2.65553	-0.439232	0	1.0151	1.442268	1.128676	4.100492	0	1	1	1	0	1	1	0	1	1	0	0	1	0	1	1	-1.20922	-0.176039	0	0	0.927682	0	-0.576233	0.702097	4.10049	1.0151	5.115593	2.51115	1.3801	0.660384
30	-624.45	-593.7919	-30.65806	0.667969	54.8415	0.23861	7.52017	5.18102	1.72621	14.5643	11.1336	10.2629	17.7708	0.324268	26.623	0.115834	1.52603	1.05136	0.350291	0.667969	54.8415	0.23861	0	0	0	0	-0.636672	0	0	-0.614334	0	-2.26353	-0.586887	0.262347	1.587517	0.9085068	2.059925	4.066728	1	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	0.00211981	0	0.731718	0	0	0	-0.576232	0	4.06673	1.58752	5.654245	1.52603	1.05136	0.350291
40	-625.3519	-594.7997	-30.55219	1.01167	22.9643	0.133999	8.30009	5.89863	1.5172	15.3185	10.937	8.53557	17.3955	1.07276	24.3511	0.142091	1.62944	1.15799	0.29785	1.01167	22.9643	0.133999	0	0	0	0	0	0	0.759597	0	-1.52455	-1.43077	-0.718596	0.262347	0.7917779	0.4276595	0.9430477	4.203641	0	0	1	0	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0.241885	0.536106	1.26515	0.0231911	-0.57624	0	4.20364	0.791778	4.995419	1.62944	1.15799	0.29785
50	-625.315	-591.905	-33.41003	1.18294	36.7727	0.0535229	8.71007	11.1809	1.43837	25.424	12.7327	18.1523	27.619	0.892523	27.7449	0.0403829	1.69469	2.17542	0.279858	1.18294	36.7727	0.0535229	0	0	0	0	0	0	1.08252	-0.945286	-1.36981	-1.59904	-1.05969	0	2.964845	0.3993374	1.325386	5.193447	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0.123171	-0.638121	0	0.536106	0	0	0.0312509	0	5.19345	2.96484	8.158292	1.69469	2.17542	0.279858
60	-627.8165	-594.5216	-33.29491	0.84211	10.6723	0.189802	9.14346	8.97122	1.70767	20.9514	11.9539	11.1088	21.2991	0.522666	6.62392	0.117803	2.30702	2.26356	0.430869	0.84211	10.6723	0.189802	0	0	0	0	2.04159	0	0.000222906	-0.945363	0	-1.30406	-1.11383	0	0.7055156	0.4851712	1.611183	5.193447	1	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1	0	-0.89679	0	0.536106	-0.896872	0	0.247939	0.281502	5.19345	0.705516	5.898963	2.30702	2.26356	0.430869
70	-630.8514	-592.9456	-37.90589	1.66068	76.091	0.335759	9.61004	16.0715	1.88751	26.7405	13.3221	19.9901	29.8963	0.601764	27.5723	0.121665	1.44933	2.42382	0.284664	1.66068	76.091	0.335759	0	0	0	0	-1.41798	-1.28297	0	-0.3127	-0.00900558	-2.28314	-0.900518	-0.155093	1.098721	0.8254972	2.75969	6.630668	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	-0.100579	0.536106	-0.544693	0.623568	0	0	6.63067	1.09872	7.729389	1.44933	2.42382	0.284664
80	-634.4546	-593.2771	-41.17749	1.30682	72.144	2.25497	8.98468	16.6055	2.34979	31.3841	11.6727	25.6823	31.6944	0.358875	19.8119	0.619252	0.955727	1.76638	0.249954	1.30682	72.144	2.25497	0	0	0	0	0.0518858	0.383946	0.990672	0	0	-2.05972	-0.775695	0	1.271352	0.8939592	3.641439	7.051173	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	-2.68683	0.462936	0.536106	1.48226	0	0	-0.431415	7.05117	1.27135	8.322525	0.955727	1.76638	0.249954
90	-628.3877	-592.3461	-36.04153	0.388956	66.1276	0.39564	8.28776	20.6148	1.94553	31.6779	12.7287	25.3356	34.8637	0.261284	44.4217	0.265774	1.19642	2.97597	0.280858	0.388956	66.1276	0.39564	0	0	0	0	0	0	1.00876	0	0.0537477	-2.64382	-0.738619	-0.378543	1.89321	0.7695309	1.488634	6.927106	0	0	1	0	1	1	1	1	1	1	0	1	1	0	0	0	-0.718391	-0.824665	0	0.200701	1.12647	0	0	0	6.92711	1.89321	8.820316	1.19642	2.97597	0.280858
