Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-486.9583	-456.925	-30.03332	0.537085	0.00735038	0.00712689	2.24666	0.377584	0.213032	3.74938	3.7879	1.17722	4.23889	2.0552	0.0281268	0.0272716	3.88743	0.653339	0.368613	0.537085	0.00735038	0.00712689	0	0	0	0	1.0914	0	0.835647	0	0	0.0660415	-1.38617	0	0.6614883	0.6846377	0.2613302	0.5653693	1	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0	0.170351	0	-0.305655	0	-3.55401	0.655442	-0.0329584	0	0.565369	0.661488	1.226858	3.88743	0.653339	0.368613
10	-479.5453	-455.191	-24.35424	0.790497	0.204648	0.139565	2.91161	0.345491	0.183145	3.34444	3.18209	0.702021	3.60007	3.04696	0.788813	0.537952	4.507	0.534799	0.283498	0.790497	0.204648	0.139565	0	0	0	0	0	0	0	0.00236611	-0.470423	0.403226	-1.53714	0	0.07613814	0.9434015	0.2594381	0.5690125	0	0	0	1	1	1	1	0	1	0	1	1	0	1	1	0	-0.685754	0	-0.173563	-1.71509	0	0.256931	-0.190392	0	0.569013	0.0761381	0.6451506	4.507	0.534799	0.283498
20	-477.5359	-455.1498	-22.38616	0.641829	0.682733	0.527636	2.4911	0.352865	0.186793	2.87911	2.71304	0.694914	3.10565	0.787734	0.837938	0.647582	4.54923	0.644399	0.34112	0.641829	0.682733	0.527636	0	0	0	0	0	0	0	0	-0.624117	0	-1.59459	-0.0477453	0.03747348	0.8849322	0.8147781	0.5475873	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1.48547	0	-1.06363	0	-0.849916	0	0	0.547587	0.0374735	0.5850608	4.54923	0.644399	0.34112
30	-478.0871	-455.3506	-22.73653	0.789769	1.06771	0.876461	3.00997	0.393295	0.253102	3.6365	3.4963	1.47505	4.13699	0.663409	0.896876	0.736231	5.65595	0.739028	0.475596	0.789769	1.06771	0.876461	0	0	0	0	0	0	0	-0.0649127	0	0.42216	-1.06749	0	0.2363054	0.9361658	1.190471	0.669153	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1.26778	0	-0.529499	0	-0.825413	0	0.687103	0.669153	0.236305	0.9054584	5.65595	0.739028	0.475596
40	-475.1089	-454.7123	-20.39658	0.981143	0.427513	0.32858	3.1532	0.274532	0.154711	3.86829	3.70723	2.0621	4.45971	1.7393	0.757864	0.582482	7.74937	0.674694	0.380219	0.981143	0.427513	0.32858	0	0	0	0	0	-0.695094	0	0.172898	0	0.562963	-1.38898	0	0.43417	0.6582826	0.5641028	0.5116284	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	-0.132114	0	0	0.687108	0.511628	0.43417	0.9457985	7.74937	0.674694	0.380219
50	-485.9762	-461.8066	-24.16959	0.396708	0.738476	1.29294	2.07598	0.165759	0.0908061	2.65557	2.53517	11.4836	3.28324	0.731583	1.36185	2.38435	8.28744	0.66172	0.362504	0.396708	0.738476	1.29294	0	0	0	0	0	-0.822901	-0.394662	0	0	-1.19795	-1.45751	0	0.6017702	0.8504186	0.5422601	0.3149717	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	1	-1.74969	0	0	0	0	0.865224	0	0.68711	0.314972	0.60177	0.9167419	8.28744	0.66172	0.362504
60	-481.7366	-458.5207	-23.21589	1.23783	0.614628	0.614628	2.71504	0.144712	0.0694625	2.89691	2.81555	1.2689	3.01219	2.01395	1	1	11.3388	0.604361	0.290096	1.23783	0.614628	0.614628	0	0	0	0	0.354999	-1.65136	0	0	0	0	-1.77757	0	0.05304772	1.159304	0.6146278	0.3010768	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0.390028	-0.0517715	0	0	0.700098	0	0.687106	0.301077	0.0530477	0.3541245	11.3388	0.604361	0.290096
70	-479.1284	-455.9294	-23.19896	1.09745	1.09745	1.09745	2.57675	0.223703	0.100606	3.1396	2.97541	3.26731	3.63445	1	1	1	6.65706	0.57794	0.259917	1.09745	1.09745	1.09745	0	0	0	0	-0.0952863	-0.811133	0.252546	-0.313714	0	0	-1.93536	0	0.3964787	1.100473	1.097455	0.3870701	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	-0.590006	0	0	-0.682792	0	0	0	0	0.38707	0.396479	0.7835488	6.65706	0.57794	0.259917
80	-477.9918	-456.2915	-21.70028	0.814658	0.73737	0.735643	2.33978	0.286804	0.135809	2.98127	2.80696	0.984675	3.35964	1.10608	1.00115	0.998804	4.88469	0.598751	0.283524	0.814658	0.73737	0.735643	0	0	0	0	0	-0.480761	0	0	0.0438941	0.0437806	-1.81049	0	0.2829385	0.8295238	0.7365243	0.4500177	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0.445697	0	0	0	0	0.100777	0	-0.187263	0.450018	0.282939	0.7329562	4.88469	0.598751	0.283524
90	-483.9064	-458.9653	-24.94109	0.598957	0.772698	0.863288	2.0353	0.214703	0.115028	2.63111	2.47676	9.32329	3.22147	0.813221	1.04911	1.17211	6.17775	0.651687	0.349145	0.598957	0.772698	0.863288	0	0	0	0	0	-1.09514	0.122953	0.670568	-0.237074	-0.446486	-1.51145	0	0.5319418	0.4191003	0.7365243	0.3690544	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	1.0972	0	1.23427	0	0	0	0.340494	0.369054	0.531942	0.9009962	6.17775	0.651687	0.349145
100	-479.3841	-455.7936	-23.59049	0.469862	0.469862	0.469862	2.18381	0.116891	0.0448805	2.83063	2.75862	1.91492	3.4244	1	1	1	9.68717	0.518518	0.199085	0.469862	0.469862	0.469862	0	0	0	0	0	0	2.0669	0.706529	0	0	-2.31833	0	0.527731	0.3592646	0.4698619	0.2254334	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1.19642	0	-1.0339	0	0	0	0	0.225433	0.527731	0.7531645	9.68717	0.518518	0.199085
110	-483.7247	-459.33	-24.39472	1.67659	0.473907	0.289951	3.08934	0.125679	0.0432421	3.90338	3.82094	1.87837	4.58393	2.73493	0.773057	0.47298	11.8219	0.480931	0.165473	1.67659	0.473907	0.289951	0	0	0	0	0	0	0.462972	0	0.242959	1.2654	-2.58395	0	0.6375258	0.5426297	0.6130296	0.2560619	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	-0.909617	0	0	-0.512402	0	0	0	-0.0610272	0.256062	0.637526	0.8935876	11.8219	0.480931	0.165473
120	-483.2548	-458.8505	-24.40434	1.2322	0.270034	0.15242	2.62596	0.0832905	0.0269503	2.9828	2.90081	0.475173	3.17022	3.32889	0.729523	0.411776	14.5369	0.461084	0.149193	1.2322	0.270034	0.15242	0	0	0	0	0.323784	-1.04458	-0.690664	0	0	1.22324	-2.73272	0	0.205028	0.5435721	0.3701517	0.1806409	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	-1.53781	0	0	0	0	0	0	0.180641	0.205028	0.3856689	14.5369	0.461084	0.149193
130	-481.7095	-456.9716	-24.73795	0.998494	0.411266	0.203378	2.37587	0.083582	0.0280687	3.01163	2.95612	2.03285	3.62142	4.55583	1.87649	0.927952	13.4	0.471404	0.158308	0.998494	0.411266	0.203378	0	0	0	0	0	0	0	0.377624	-0.320354	1.22322	-2.70317	-0.0533987	0.5566529	0.4227122	0.2191684	0.1773042	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	-1.24683	0	0	0	1.03552	0	0	0	0.177304	0.556653	0.7339571	13.4	0.471404	0.158308
140	-490.1939	-456.8058	-33.3881	0.407078	0.0217892	0.0164767	2.0723	0.0611631	0.0189724	2.55437	2.572	4.32751	3.19166	3.70822	0.198486	0.150092	25.6258	0.756333	0.23461	0.407078	0.0217892	0.0164767	0	0	0	0	0	0.93989	0	0	0.708286	1.22326	-2.83496	0	0.5631479	0.5235496	0.1097771	0.1339744	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	1	-1.36707	2.71598	0	0	-1.50233	0.801666	0.523869	0.466758	0.133974	0.563148	0.6971223	25.6258	0.756333	0.23461
150	-483.4067	-454.3445	-29.06225	0.495283	0.144356	0.0894441	2.77639	0.107185	0.0369836	3.28739	3.13299	14.1962	3.80402	2.66833	0.777718	0.481879	12.4817	0.481866	0.166265	0.495283	0.144356	0.0894441	0	0	0	0	-0.812415	-0.780189	0.67704	0.375169	0.225823	1.22325	-2.57709	0	0.5840588	0.6496008	0.1856152	0.2224373	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	-0.247258	1.47387	-0.29085	-0.262869	0	0	0	0	0.222437	0.584059	0.8064962	12.4817	0.481866	0.166265
160	-479.6342	-454.8631	-24.77107	0.750479	0.26374	0.148866	2.43045	0.0738987	0.0235832	3.14825	3.09794	1.57566	3.74693	2.07586	0.729519	0.41177	15.0214	0.456732	0.145756	0.750479	0.26374	0.148866	0	0	0	0	0	0	-0.188168	0.489705	0	1.22326	-2.76619	0	0.5840588	0.7786293	0.3615267	0.1617988	0	0	1	1	0	1	1	0	1	0	1	0	0	1	0	0	-0.831016	0	-0.622282	0	0	-0.472285	0	0	0.161799	0.584059	0.7458577	15.0214	0.456732	0.145756
170	-480.1669	-453.4491	-26.71783	0.698128	0.277082	0.156399	2.37758	0.0592785	0.0177289	2.49638	2.452	0.69521	2.58984	3.32884	1.3212	0.74575	17.5212	0.436843	0.13065	0.698128	0.277082	0.156399	0	0	0	0	0	-0.344927	0.755073	0	0	1.22323	-2.92335	0	0.07448048	0.7401417	0.2097207	0.1356974	0	1	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	1.69045	-0.25788	-0.472939	0.593899	0	0	0	0.135697	0.0744805	0.2101779	17.5212	0.436843	0.13065
180	-480.8564	-453.8292	-27.02722	0.693096	0.151898	0.0857396	3.06815	0.0431866	0.012311	3.19312	3.16225	0.667787	3.30883	3.32877	0.72953	0.411787	27.8671	0.392251	0.111817	0.693096	0.151898	0.0857396	0	0	0	0	0	0	1.11793	0	0	1.22321	-3.03957	0	0.09773603	0.4705461	0.2082135	0.117717	0	0	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0.234507	2.24765	0	0	0	0	-0.0747444	0.35019	0.117717	0.097736	0.2154531	27.8671	0.392251	0.111817
190	-482.8899	-453.1626	-29.72729	1.01817	0.101113	0.057074	3.12697	0.0559763	0.0143283	3.20815	3.1646	0.985228	3.25663	6.01818	0.597658	0.337352	25.3464	0.45373	0.116141	1.01817	0.101113	0.057074	0	0	0	0	0.854721	-1.47374	1.45103	0	0	1.22321	-3.3003	0	0.03919619	0.4093049	0.1691825	0.1358648	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	-1.19095	0	0	0	-0.199381	0.592181	0.144719	0	0.135865	0.0391962	0.175061	25.3464	0.45373	0.116141
