Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-932.9684	-910.7064	-22.26199	1.42982	0.0878774	0.290137	0.0926915	0.160667	0.0986109	1.67624	1.61419	1.68216	2.4863	2.57079	0.158002	0.521663	0.9701	1.68152	1.03205	1.42982	0.0878774	0.290137	0	0	0	0	0	0	0	0	2.04514	-1.6872	-0.0682282	0	1.006133	0.04451895	0.5561781	0.1136659	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	-1.55167	0	0.520893	0.113666	1.00613	1.119798	0.9701	1.68152	1.03205
10	-938.1036	-909.6182	-28.48542	4.74347	0.0920344	0.237242	0.113172	0.157326	0.117529	2.42802	1.62709	3.80462	3.57536	8.68133	0.168438	0.434193	0.919719	1.27854	0.955124	4.74347	0.0920344	0.237242	0	0	0	0	0.138478	1.06212	0.651501	0	1.80414	0	0	0.262614	1.514723	0.06062271	0.5463985	0.1279072	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0.0544998	0	-0.00391427	0	1.35849	-1.81277	-0.0783474	0.194469	0.127907	1.51472	1.64263	0.919719	1.27854	0.955124
20	-941.625	-914.7108	-26.9142	7.55755	0.0424477	0.487302	0.117773	0.101255	0.131249	1.16547	1.59207	0.923093	1.76081	15.509	0.0871075	1	1.01436	0.872098	1.13043	7.55755	0.0424477	0.487302	0	0	0	0	0	-0.674776	-0.0456842	0.321818	0	0	0	-0.701218	0.667869	0.1038474	0.4873022	0.1161055	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1.22787	2.74142	-2.44061	0	0	0.116105	0.667869	0.7839744	1.01436	0.872098	1.13043
30	-936.7316	-910.4753	-26.25633	4.96827	0.051371	0.193513	0.153797	0.113881	0.0586695	1.23715	1.53189	1.12139	1.91664	14.3943	0.148835	0.560657	1.52409	1.12854	0.5814	4.96827	0.051371	0.193513	0	0	0	0	0	-0.0460647	0	0	1.25135	0	0.971471	0.532448	0.7510733	0.04722479	0.345155	0.1009107	0	1	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0.284309	0.30438	0.410435	2.11009	-1.92682	0	0	0.100911	0.751073	0.8519841	1.52409	1.12854	0.5814
40	-931.3881	-907.0417	-24.34636	5.79379	0.139327	0.46751	0.177189	0.176724	0.176724	2.52118	2.52118	2.52072	3.78154	11.5247	0.277144	0.929949	1.00263	1	1	5.79379	0.139327	0.46751	0	0	0	0	0	0	-0.645174	0	0	0.415395	0	0	1.53249	0.0608245	0.5027265	0.1768789	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0.322826	0.727873	2.45294	-1.36429	0.00263117	0	0.176879	1.53249	1.709369	1.00263	1	1
50	-932.6732	-908.9097	-23.76356	2.9837	0.0678196	0.254853	0.142793	0.142793	0.142793	1.23958	0.72875	1.22587	1.50573	11.7075	0.266112	1	1	1	1	2.9837	0.0678196	0.254853	0	0	0	0	0	-0.708542	-0.118164	0.0432474	0	0	0	0	0.5078589	0.07124979	0.2548534	0.1427929	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0.316464	-1.45068	0	0	2.46023	-1.32384	0	0	0.142793	0.507859	0.6506518	1	1	1
60	-934.6877	-909.6465	-25.04121	2.4084	0.0479416	0.333229	0.134705	0.139863	0.115826	1.73545	2.13803	2.14319	2.98116	8.8627	0.176421	1.22625	1.06385	1.10458	0.914749	2.4084	0.0479416	0.333229	0	0	0	0	0	0	0.427924	0.671406	-0.441073	0	0	0.50966	1.222073	0.07708583	0.2717461	0.1297072	0	0	1	1	1	0	0	1	1	0	0	0	1	1	1	0	0.25621	0	0	0	2.37809	-1.72716	0.072259	0	0.129707	1.22207	1.351781	1.06385	1.10458	0.914749
70	-936.8012	-909.9239	-26.87731	3.9025	0.0407197	0.184737	0.302356	0.13952	0.0895283	2.44761	1.03696	0.994184	1.92335	16.4695	0.171846	0.779633	2.20247	1.01631	0.652157	3.9025	0.0407197	0.184737	0	0	0	0	0	0.173156	0	-0.805602	0.538326	0	0.924423	0	0.6739037	0.06957688	0.2369538	0.1557297	0	1	0	1	1	0	1	0	1	0	0	1	1	1	1	0	-1.04459	0	0	-0.0655438	2.562	-1.77058	0.378291	0	0.15573	0.673904	0.8296334	2.20247	1.01631	0.652157
80	-937.569	-908.5363	-29.03272	5.83174	0.123749	0.343031	0.310088	0.169137	0.169137	1.67899	1.38645	2.90453	2.65277	16.5111	0.350365	0.971206	1.83335	1	1	5.83174	0.123749	0.343031	0	0	0	0	-0.845676	0.261454	-0.364203	-0.883629	0.0631825	0	0	0	0.9616209	0.1200785	0.3532007	0.2070085	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0.282091	-0.0515315	0	-1.19401	2.77592	-1.04988	0.606144	0	0.207008	0.961621	1.168629	1.83335	1	1
90	-935.3256	-910.2173	-25.10827	4.12804	0.192862	0.594121	0.203238	0.246955	0.176742	1.90517	0.990925	3.08824	2.49529	6.94816	0.324618	1	0.981787	1.19297	0.853793	4.12804	0.192862	0.594121	0	0	0	0	-1.43684	0	-0.931412	-0.0178671	0	0	0	0.904092	0.8838275	0.09078623	0.5941206	0.2070085	1	0	1	1	0	0	0	1	0	1	0	1	1	1	0	0	0	-0.231539	0	0.976956	1.93848	-1.12511	0	0	0.207008	0.883828	1.090836	0.981787	1.19297	0.853793
