Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	m_e[1]	m_e[2]	m_e[3]	m_w[1]	m_w[2]	m_w[3]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_b	r_d	r_e	r_w	rj_phi_b[1]	rj_phi_b[2]	rj_phi_d[1]	rj_phi_d[2]	rj_phi_e[1]	rj_phi_e[2]	rj_phi_w[1]	rj_phi_w[2]	rj_sigma_b[1]	rj_sigma_b[2]	rj_sigma_d[1]	rj_sigma_d[2]	rj_sigma_e[1]	rj_sigma_e[2]	rj_sigma_w[1]	rj_sigma_w[2]	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	within_region_features[1]	within_region_features[2]	within_region_features[3]
0	-1183.147	-1154.95	-28.19771	0.339261	2.08852	0.155915	0.134328	0.134328	0.136972	2.01075	1.32978	1.55186	2.38159	0.707046	4.35264	0.324938	1	1	1.01969	0.339261	2.08852	0.155915	0	0	0	0	0	-0.7306	0	0	-2.30482	-0.832704	0	0	0.9342546	1.905276	0.4798292	0.1352036	0	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	0.253525	-0.577153	0.356087	-2.35343	0	0	0.0194953	0	0.135204	0.934255	1.069458	1	1	1.01969
10	-1185.993	-1155.013	-30.97969	0.43218	3.40526	0.193925	0.0764491	0.244517	0.0982956	11.0201	1.33447	2.06175	3.63907	0.895116	7.05285	0.401651	0.275492	0.881141	0.354218	0.43218	3.40526	0.193925	0	0	0	0	0	-1.50955	0	0.513649	-2.78818	0	-1.57042	0	1.685001	1.996798	0.4828205	0.1224818	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0.341124	0	0	-1.10976	0.930458	0	0	-1.22679	0.122482	1.685	1.807482	0.275492	0.881141	0.354218
20	-1188.266	-1156.225	-32.04145	0.451463	2.68086	0.131347	0.124705	0.111751	0.0603336	2.98266	1.56036	2.58582	3.37392	0.705492	4.18933	0.205253	1.28644	1.15281	0.622391	0.451463	2.68086	0.131347	0	0	0	0	-1.17795	-1.14707	0	0	-2.25365	-0.846523	0	0.822284	1.452803	1.908514	0.639926	0.09438403	1	1	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1.37087	-0.55588	0	-1.92681	-0.499828	0	-0.080112	0	0.094384	1.4528	1.547187	1.28644	1.15281	0.622391
30	-1186.115	-1155.938	-30.17783	0.527862	3.50738	0.16591	0.282304	0.177102	0.203045	2.04888	1.38138	1.76327	2.51879	0.903343	6.00226	0.283925	5.92292	3.71572	4.26001	0.527862	3.50738	0.16591	0	0	0	0	-1.14705	-0.681161	0	0	-2.55796	0	0.649766	-0.110947	0.8766609	2.267226	0.5843432	0.2165265	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	-0.820478	0.43144	0	0.96669	1.78699	0.216527	0.876661	1.093187	5.92292	3.71572	4.26001
40	-1181.974	-1155.873	-26.10133	0.497841	3.38694	0.0996478	0.240638	0.239789	0.0336515	1.63188	1.42574	1.42489	2.24125	0.902199	6.13788	0.180584	1.88422	1.87757	0.263494	0.497841	3.38694	0.0996478	0	0	0	0	0	0	0	0	-2.58985	0	0	0.0264863	0.814197	2.595793	0.5518089	0.1247573	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	-0.509802	-1.31049	0	0	-1.32103	0.625398	0.124757	0.814197	0.9389543	1.88422	1.87757	0.263494
50	-1187.131	-1156.211	-30.92033	0.44917	4.04317	0.145862	0.135483	0.398391	0.0615641	2.0853	1.74848	2.01138	2.92258	0.79271	7.13551	0.257422	0.840266	2.47083	0.381822	0.44917	4.04317	0.145862	0	0	0	0	0	0	0	0	-2.89917	-0.382244	-1.45687	0	1.097026	2.334253	0.5666261	0.1492246	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	1	-1.40163	0	0.0145943	-1.9671	0.375748	0	0	-0.116141	0.149225	1.09703	1.24625	0.840266	2.47083	0.381822
60	-1189.169	-1157.621	-31.54766	0.37369	2.50807	0.1281	0.153883	0.104511	0.212894	2.72845	1.37811	1.50202	2.53504	0.757493	5.084	0.259667	1.02098	0.693411	1.41251	0.37369	2.50807	0.1281	0	0	0	0	0	-0.60666	2.50468	0	-2.46582	-0.586821	0.522591	0	0.9875332	2.479935	0.4933254	0.1507206	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	1.11076	0	0.445317	-1.79368	0	0	0	0	0.150721	0.987533	1.138254	1.02098	0.693411	1.41251
70	-1187.107	-1158.068	-29.03985	0.493451	1.67751	0.138261	0.197451	0.172318	0.139302	1.8249	1.39817	1.39524	2.28011	0.896498	3.04769	0.251191	1.49663	1.30613	1.05587	0.493451	1.67751	0.138261	0	0	0	0	0	-0.0793949	0	0	-1.65279	0	-0.0545284	1.32343	0.8362871	2.002211	0.5504205	0.1679769	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1.60006	0.198622	0	-1.64428	-0.289263	-0.0435784	0.724647	0	0.167977	0.836287	1.004264	1.49663	1.30613	1.05587
80	-1185.281	-1158.133	-27.14782	0.563189	2.50165	0.13318	0.152907	0.128844	0.284281	1.55616	1.64576	1.584	2.39128	0.983741	4.36971	0.23263	1.00923	0.850414	1.87635	0.563189	2.50165	0.13318	0	0	0	0	0.141681	0	-0.111925	0.732744	-2.05236	0.21275	0.231272	0	0.8604985	1.341928	0.5724968	0.177588	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	0	-0.764635	0	0	-1.99421	0	0	0.476486	0	0.177588	0.860499	1.038086	1.00923	0.850414	1.87635
90	-1180.48	-1153.958	-26.52116	0.384861	2.39182	0.10783	0.29761	0.248217	0.175804	2.039	1.54565	1.49626	2.50593	0.698743	4.34253	0.195773	1.99055	1.66019	1.17586	0.384861	2.39182	0.10783	0	0	0	0	0	0	-0.796551	0.732729	-2.46765	0	0.245128	0	0.8428324	1.163574	0.5507905	0.2350549	0	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0.331156	0.319991	-0.821553	0	-0.260409	0	0.678671	0.235055	0.842832	1.077887	1.99055	1.66019	1.17586
